pValue,smiles,data,neg_log10_affinity_M_1,affinity_uM_1,neg_log10_affinity_M_2,affinity_uM_2,neg_log10_affinity_M_3,affinity_uM_3
5.3,CCCc1cn(CC(=O)N(CCN(CC)CC)Cc2ccc(-c3ccc(C(F)(F)F)cc3)cc2)c(SCc2ccc(F)cc2)nc1=O,CYP3a4_ic50,6.807012557983398,0.15595074077311086,6.807012557983398,0.15595074077311086,6.807012557983398,0.15595074077311086
4.41,CCN(CC)CCN(Cc1ccc(-c2ccc(C(F)(F)F)cc2)cc1)C(=O)Cn1cc(Br)c(=O)nc1SCc1ccc(F)cc1,CYP3a4_ic50,6.290249347686768,0.5125670120822832,6.290249347686768,0.5125670120822832,6.290249347686768,0.5125670120822832
4.54,CCN(CC)CCN(Cc1ccc(-c2ccc(C(F)(F)F)cc2)cc1)C(=O)Cn1cc(Cl)c(=O)nc1SCc1ccc(F)cc1,CYP3a4_ic50,6.310695171356201,0.48899546184543136,6.310695171356201,0.48899546184543136,6.310695171356201,0.48899546184543136
4.66,CCN(CC)CCN(Cc1ccc(-c2ccc(C(F)(F)F)cc2)cc1)C(=O)Cn1c(SCc2ccc(F)cc2)nc(=O)c(C)c1C,CYP3a4_ic50,6.779806613922119,0.16603260659636024,6.779806613922119,0.16603260659636024,6.779806613922119,0.16603260659636024
4.66,CCN(CC)CCN(Cc1ccc(-c2ccc(C(F)(F)F)cc2)cc1)C(=O)Cn1c(C)cc(=O)nc1SCc1ccc(F)cc1,CYP3a4_ic50,6.875993728637695,0.13304736303380826,6.875993728637695,0.13304736303380826,6.875993728637695,0.13304736303380826
4.57,CCN(CC)CCN(Cc1ccc(-c2ccc(C(F)(F)F)cc2)cc1)C(=O)Cn1c(SCc2ccc(F)cc2)nc(=O)c2c1CCC2,CYP3a4_ic50,5.900171756744385,1.2584276247229513,5.900171756744385,1.2584276247229513,5.900171756744385,1.2584276247229513
5.0,CCN(CC)CCN(Cc1ccc(-c2ccc(C(F)(F)F)cc2)cc1)C(=O)Cn1cc(Cc2cnn(C)c2)c(=O)nc1SCc1ccc(F)cc1,CYP3a4_ic50,6.4984564781188965,0.31735366770076395,6.4984564781188965,0.31735366770076395,6.4984564781188965,0.31735366770076395
5.16,CCc1cn(CC(=O)N(CCN(CC)CC)Cc2ccc(-c3ccc(Cl)cc3)cc2)c(SCc2ccc(F)cc2)nc1=O,CYP3a4_ic50,6.939993381500244,0.11481711190997398,6.939993381500244,0.11481711190997398,6.939993381500244,0.11481711190997398
4.96,CCc1cn(CC(=O)N(CCN(CC)CC)Cc2ccc(-c3ccc(C(F)(F)F)cc3)cc2)c(SCc2ccc(F)cc2)nc1=O,CYP3a4_ic50,6.855076789855957,0.1396121483762624,6.855076789855957,0.1396121483762624,6.855076789855957,0.1396121483762624
4.82,CCN(CC)CCN(Cc1ccc(-c2ccc(C(F)(F)F)cc2)cc1)C(=O)Cn1cc(SC)c(=O)nc1SCc1ccc(F)cc1,CYP3a4_ic50,6.153937339782715,0.7015565120300989,6.153937339782715,0.7015565120300989,6.153937339782715,0.7015565120300989
4.89,CCN(CC)CCN(Cc1ccc(-c2ccc(Cl)cc2)cc1)C(=O)Cn1cc(C)c(=O)nc1SCc1ccc(F)cc1,CYP3a4_ic50,6.127919673919678,0.7448697305098625,6.127919673919678,0.7448697305098625,6.127919673919678,0.7448697305098625
4.75,CCN(CC)CCN(Cc1ccc(-c2ccc(Cl)cc2)cc1)C(=O)Cn1c(SCc2ccc(F)cc2)nc(=O)c2c1CCC2,CYP3a4_ic50,6.0671706199646,0.8567012094851878,6.0671706199646,0.8567012094851878,6.0671706199646,0.8567012094851878
5.0,CCN(CC)CCN(Cc1ccc(-c2ccc(C(F)(F)F)cc2)cc1)C(=O)Cn1c(SCc2ccc(F)cc2)nc(=O)c2c1CCCC2,CYP3a4_ic50,6.081429481506348,0.8290305190362304,6.081429481506348,0.8290305190362304,6.081429481506348,0.8290305190362304
5.6,COC(=O)c1ccc2[nH]c3c(N4CCN(CCc5ccc(F)c(F)c5)CC4)ncnc3c2c1,CYP3a4_ic50,7.9190473556518555,0.01204904549912682,7.9190473556518555,0.01204904549912682,7.9190473556518555,0.01204904549912682
4.71,Cn1c2cccnc2c2ncnc(N3CCN(CCc4ccc(F)c(F)c4)CC3)c21,CYP3a4_ic50,6.524007320404053,0.2992214199859678,6.524007320404053,0.2992214199859678,6.524007320404053,0.2992214199859678
5.24,O=[N+]([O-])c1cccc2c1c1ncnc(N3CCN(CCc4ccc(F)c(F)c4)CC3)c1n2Cc1ccncc1,CYP3a4_ic50,7.776143550872803,0.01674389335079145,7.776143550872803,0.01674389335079145,7.776143550872803,0.01674389335079145
4.58,CN(C)c1nccc2c1c1ncnc(N3CCN(CCc4ccc(F)c(F)c4)CC3)c1n2C,CYP3a4_ic50,7.033053874969482,0.09267148556937668,7.033053874969482,0.09267148556937668,7.033053874969482,0.09267148556937668
5.6,CCOC(=O)CCCn1c(=O)nc2n(CCCCOC(=O)C[C@@H]3CC4C5CC[C@H](O)C5CCC4[C@@]4(C)CCC(=O)C=C34)c3ccccc3cc-2c1=O,CYP3a4_ic50,7.116162300109863,0.07653105494006021,7.116162300109863,0.07653105494006021,7.116162300109863,0.07653105494006021
5.0,OC1N=C(c2ccccc2F)c2cc(Cl)ccc2-n2cncc21,CYP3a4_ic50,6.468747615814209,0.3398226984446116,6.468747615814209,0.3398226984446116,6.468747615814209,0.3398226984446116
5.87,NC(=O)c1cccc2[nH]c3c(N4CCN(CCc5ccc(F)c(F)c5)CC4)ncnc3c12,CYP3a4_ic50,7.051618576049805,0.0887935508905373,7.051618576049805,0.0887935508905373,7.051618576049805,0.0887935508905373
5.0,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,CYP3a4_ic50,7.528493404388428,0.029614649406932148,7.528493404388428,0.029614649406932148,7.528493404388428,0.029614649406932148
5.03,Cn1c2ccnc(Cl)c2c2ncnc(N3CCN(CCc4ccc(F)c(F)c4)CC3)c21,CYP3a4_ic50,6.372392654418945,0.4242358303130462,6.372392654418945,0.4242358303130462,6.372392654418945,0.4242358303130462
4.37,O=[N+]([O-])c1cc([N+](=O)[O-])c2[nH]c3c(N4CCN(CCc5ccc(F)c(F)c5)CC4)nc(CN4CCOCC4)nc3c2c1,CYP3a4_ic50,6.255518436431885,0.5552410458299631,6.255518436431885,0.5552410458299631,6.255518436431885,0.5552410458299631
4.9,O=[N+]([O-])c1ccc2[nH]c3c(N4CCN(CCc5ccc(F)c(F)c5)CC4)ncnc3c2c1,CYP3a4_ic50,7.665016174316406,0.021626379796635304,7.665016174316406,0.021626379796635304,7.665016174316406,0.021626379796635304
6.58,Cn1c2cccc(C(N)=O)c2c2ncnc(N3CCN(CCc4ccc(F)c(F)c4)CC3)c21,CYP3a4_ic50,6.7492899894714355,0.17811890250667775,6.7492899894714355,0.17811890250667775,6.7492899894714355,0.17811890250667775
4.82,CCOC(=O)Cn1c2ccc([N+](=O)[O-])cc2c2ncnc(N3CCN(CCc4ccc(F)c(F)c4)CC3)c21,CYP3a4_ic50,7.094324111938477,0.0804777615263861,7.094324111938477,0.0804777615263861,7.094324111938477,0.0804777615263861
4.7,Cn1c2ccnc(Cl)c2c2nc(CN3CCOCC3)nc(N3CCN(CCc4ccc(F)c(F)c4)CC3)c21,CYP3a4_ic50,6.476099014282227,0.33411885598143265,6.476099014282227,0.33411885598143265,6.476099014282227,0.33411885598143265
4.68,Cn1c2ccnc(N3CCOCC3)c2c2ncnc(N3CCN(CCc4ccc(F)c(F)c4)CC3)c21,CYP3a4_ic50,7.76146125793457,0.01731963526960137,7.76146125793457,0.01731963526960137,7.76146125793457,0.01731963526960137
5.91,Cn1c2nccc(C(N)=O)c2c2ncnc(N3CCN(CCc4ccc(F)c(F)c4)CC3)c21,CYP3a4_ic50,6.361011981964111,0.43549985829998644,6.361011981964111,0.43549985829998644,6.361011981964111,0.43549985829998644
4.5,Cn1c2cccc(C(N)=O)c2c2nc(CN3CCOCC3)nc(N3CCN(CCc4ccc(F)c(F)c4)CC3)c21,CYP3a4_ic50,7.2035136222839355,0.06258732321808924,7.2035136222839355,0.06258732321808924,7.2035136222839355,0.06258732321808924
