pValue,smiles,data,neg_log10_affinity_M_1,affinity_uM_1,neg_log10_affinity_M_2,affinity_uM_2,neg_log10_affinity_M_3,affinity_uM_3
7.0,C=CCOCC(O)CN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,CYP2d6_ki,6.003425598144531,0.9921432952998492,6.003425598144531,0.9921432952998492,6.003425598144531,0.9921432952998492
5.7,Cc1cccc(C)c1OCC(O)CN1CCN(C(C(=O)NCc2ccccc2)c2ccc(F)cc2)CC1,CYP2d6_ki,5.716803073883057,1.9195389374522196,5.716803073883057,1.9195389374522196,5.716803073883057,1.9195389374522196
5.52,COc1ccc(OCC(O)CN2CCN(C(CNC(=O)c3ccc(F)cc3)c3ccccc3)CC2)cc1,CYP2d6_ki,4.978756427764893,10.501312252094653,4.978756427764893,10.501312252094653,4.978756427764893,10.501312252094653
5.7,Cc1ccc(C(C(=O)NCc2ccccc2)N2CCN(CC(O)COc3c(C)cccc3C)CC2)cc1,CYP2d6_ki,5.699532508850098,1.9974112478388633,5.699532508850098,1.9974112478388633,5.699532508850098,1.9974112478388633
6.0,O=C(NCC(c1ccccc1)N1CCN(CC(O)COc2ccc(Cl)cc2)CC1)c1ccc(C(F)(F)F)cc1,CYP2d6_ki,6.4296770095825195,0.3718116474226613,6.4296770095825195,0.3718116474226613,6.4296770095825195,0.3718116474226613
6.22,OC(COc1ccccc1)CN1CCN(C(c2ccccc2)c2ccc(C(F)(F)F)cc2)CC1,CYP2d6_ki,7.162874221801758,0.0687267454160789,7.162874221801758,0.0687267454160789,7.162874221801758,0.0687267454160789
5.52,COc1ccc(CNC(=O)C(c2ccc(C)cc2)N2CCN(CC(O)COc3c(C)cccc3C)CC2)cc1,CYP2d6_ki,6.775112628936768,0.1678368697381532,6.775112628936768,0.1678368697381532,6.775112628936768,0.1678368697381532
5.7,COc1ccc(CNC(=O)C(c2ccc(C(F)(F)F)cc2)N2CCN(CC(O)COc3c(C)cccc3C)CC2)cc1,CYP2d6_ki,7.730683326721191,0.018591595991139624,7.730683326721191,0.018591595991139624,7.730683326721191,0.018591595991139624
5.4,COc1ccc(CNC(=O)C(c2ccc(C(F)(F)F)cc2)N2CCN(CC(O)COc3ccc(OC)cc3)CC2)cc1,CYP2d6_ki,6.813767433166504,0.1535438997826838,6.813767433166504,0.1535438997826838,6.813767433166504,0.1535438997826838
5.16,COc1ccc(CNC(=O)C(c2ccc(F)cc2)N2CCN(CC(O)COc3ccc(OC)cc3)CC2)cc1,CYP2d6_ki,5.9916887283325195,1.0193217042401337,5.9916887283325195,1.0193217042401337,5.9916887283325195,1.0193217042401337
5.96,CCC1(c2ccncc2)CCC(=O)NC1=O,CYP2d6_ki,5.020502090454102,9.538891513342357,5.020502090454102,9.538891513342357,5.020502090454102,9.538891513342357
8.0,C[C@]12C=CC(=O)C=C1C[C@@H](Sc1ccc(N)cc1)[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,CYP2d6_ki,6.641518592834473,0.2282871189256566,6.641518592834473,0.2282871189256566,6.641518592834473,0.2282871189256566
8.4,C#CC[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,CYP2d6_ki,4.979215621948242,10.49021472887834,4.979215621948242,10.49021472887834,4.979215621948242,10.49021472887834
5.95,C[C@]12CCC3C(CCC4=CC(=O)CC[C@@]43C(O)CBr)C1CCC2=O,CYP2d6_ki,6.285251140594482,0.5185001178136618,6.285251140594482,0.5185001178136618,6.285251140594482,0.5185001178136618
4.46,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@]2(C)OC(=O)CC[C@@H]12,CYP2d6_ki,4.609767436981201,24.560237548490896,4.609767436981201,24.560237548490896,4.609767436981201,24.560237548490896
7.2,C[C@]12CCC3C(CCC4=CC(=O)CC[C@@]43C(O)CCl)C1CCC2=O,CYP2d6_ki,6.311352729797363,0.48825564172762476,6.311352729797363,0.48825564172762476,6.311352729797363,0.48825564172762476
7.16,C[C@]12CCC3C(CCC4=CC(=O)[C@H]5CC[C@]43C5)C1CCC2=O,CYP2d6_ki,6.4469475746154785,0.3573159685559312,6.4469475746154785,0.3573159685559312,6.4469475746154785,0.3573159685559312
6.06,C[C@]12CCC3C(CCC4=CC(=O)[C@H]5C[C@@H](O)[C@]43C5)C1CCC2=O,CYP2d6_ki,6.553884029388428,0.2793289639938561,6.553884029388428,0.2793289639938561,6.553884029388428,0.2793289639938561
7.78,C[C@]12CCC(=O)C=C1C[C@@H](CCc1ccccc1)[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,CYP2d6_ki,6.078425884246826,0.8347839985462383,6.078425884246826,0.8347839985462383,6.078425884246826,0.8347839985462383
7.96,C[C@]12CCC3C(CCC4=CC(=O)CC[C@@]43C(O)CI)C1CCC2=O,CYP2d6_ki,6.285020351409912,0.5187757280861742,6.285020351409912,0.5187757280861742,6.285020351409912,0.5187757280861742
7.88,C[C@]12CCC(=O)C=C1C[C@@H](Cc1ccccc1)[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,CYP2d6_ki,5.68191385269165,2.080109259792665,5.68191385269165,2.080109259792665,5.68191385269165,2.080109259792665
6.72,C[C@]12CCC3C(CCC4=CC(=O)CC[C@@]43C(=O)CBr)C1CCC2=O,CYP2d6_ki,5.872073173522949,1.3425387400600834,5.872073173522949,1.3425387400600834,5.872073173522949,1.3425387400600834
7.99,CC12CCC3C(CCC4=C(O)C(=O)CCC43C)C1CCCC2=O,CYP2d6_ki,6.595675468444824,0.2537023742558629,6.595675468444824,0.2537023742558629,6.595675468444824,0.2537023742558629
6.03,C[C@]12CCC3C(CCC4=CC(=O)[C@H]5C[C@H](O)[C@]43C5)C1CCC2=O,CYP2d6_ki,6.635011672973633,0.23173323638372031,6.635011672973633,0.23173323638372031,6.635011672973633,0.23173323638372031
6.75,COC(=O)[C@@H]1[C@H]2C[C@H]3c4[nH]c5ccccc5c4CCN3C[C@@H]2CC[C@@H]1O,CYP2d6_ki,6.743893146514893,0.18034614085553333,6.743893146514893,0.18034614085553333,6.743893146514893,0.18034614085553333
8.32,CC(C)N1CCC(c2ccccc2)(c2ccccc2)CC1,CYP2d6_ki,5.208112716674805,6.192803263654643,5.208112716674805,6.192803263654643,5.208112716674805,6.192803263654643
6.92,CN1[C@@H](C[C@H](O)c2ccccc2)CCC[C@H]1CC(=O)c1ccccc1,CYP2d6_ki,7.0816192626953125,0.08286683223411707,7.0816192626953125,0.08286683223411707,7.0816192626953125,0.08286683223411707
5.16,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,CYP2d6_ki,6.844156265258789,0.14316726706361646,6.844156265258789,0.14316726706361646,6.844156265258789,0.14316726706361646
4.6,C=CC1C[N+]2(c3ccccc3)CCC1CC2C(O)c1ccnc2ccc(OC)cc12.[Cl-],CYP2d6_ki,5.65402889251709,2.2180488536928045,5.65402889251709,2.2180488536928045,5.65402889251709,2.2180488536928045
0.0,COc1ccc2[nH]ccc2c1,CYP2d6_ki,4.5399274826049805,28.84513111626109,4.5399274826049805,28.84513111626109,4.5399274826049805,28.84513111626109
7.18,CCC1CN2CCC1CC2[C@H](O)c1ccnc2ccc(OC)cc12,CYP2d6_ki,5.847137451171875,1.4218787012187213,5.847137451171875,1.4218787012187213,5.847137451171875,1.4218787012187213
5.66,COC(=O)C1=CO[C@@H](C)[C@H]2C[n+]3ccc4c([nH]c5ccccc54)c3C[C@H]12,CYP2d6_ki,6.6984381675720215,0.20024506990654167,6.6984381675720215,0.20024506990654167,6.6984381675720215,0.20024506990654167
4.0,COc1ccc2[nH]cc(CCO)c2c1,CYP2d6_ki,5.255944728851318,5.546963027357428,5.255944728851318,5.546963027357428,5.255944728851318,5.546963027357428
4.68,C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12,CYP2d6_ki,7.827413558959961,0.014879435016840428,7.827413558959961,0.014879435016840428,7.827413558959961,0.014879435016840428
5.01,c1ccc2c(c1)[n-]c1c3[n+](ccc12)CC1CCCCC1C3,CYP2d6_ki,4.211363792419434,61.46617775721438,4.211363792419434,61.46617775721438,4.211363792419434,61.46617775721438
7.77,COC(=O)C1=CO[C@H](C)[C@H]2CN3CCc4c([nH]c5ccccc45)[C@@H]3C[C@H]12,CYP2d6_ki,6.117152214050293,0.7635681168890368,6.117152214050293,0.7635681168890368,6.117152214050293,0.7635681168890368
5.96,CC1OC=C(CO)[C@H]2C[C@H]3c4[nH]c5ccccc5c4CCN3CC12,CYP2d6_ki,7.365092754364014,0.043142692506137816,7.365092754364014,0.043142692506137816,7.365092754364014,0.043142692506137816
5.2,O=C(O)[C@H]1[C@H]2C[C@H]3c4[nH]c5ccccc5c4CCN3C[C@@H]2CC[C@H]1O,CYP2d6_ki,7.0655975341796875,0.08598099484427889,7.0655975341796875,0.08598099484427889,7.0655975341796875,0.08598099484427889
7.1,COC(=O)[C@H]1[C@H]2C[C@H]3c4[nH]c5ccccc5c4CCN3C[C@@H]2CC[C@@H]1O,CYP2d6_ki,6.920874118804932,0.11998470310096186,6.920874118804932,0.11998470310096186,6.920874118804932,0.11998470310096186
5.96,COC(=O)C1=CO[C@@H](C)[C@@H]2CN3CCc4c([nH]c5ccccc45)[C@@H]3C[C@H]12,CYP2d6_ki,6.244701862335205,0.5692435752515556,6.244701862335205,0.5692435752515556,6.244701862335205,0.5692435752515556
4.3,COc1ccc2c(c1)[nH]c1c(C)nccc12,CYP2d6_ki,5.251645565032959,5.6021461546870945,5.251645565032959,5.6021461546870945,5.251645565032959,5.6021461546870945
5.55,CCC1CN2CCC1CC2C(O)c1ccnc2ccccc12,CYP2d6_ki,5.7383904457092285,1.8264574296058889,5.7383904457092285,1.8264574296058889,5.7383904457092285,1.8264574296058889
7.1,C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12,CYP2d6_ki,7.640109062194824,0.022902924308944143,7.640109062194824,0.022902924308944143,7.640109062194824,0.022902924308944143
5.5,COC(=O)C1=CO[C@@H](C)[C@H]2C=[N+]3CCc4c([nH]c5ccccc45)[C@@H]3C[C@H]12,CYP2d6_ki,6.290462970733643,0.5123149499307695,6.290462970733643,0.5123149499307695,6.290462970733643,0.5123149499307695
6.77,O=C(CCCN1CCC(O)(c2cccc(C(F)(F)F)c2)CC1)c1ccc(F)cc1,CYP2d6_ki,5.732755184173584,1.8503113627203638,5.732755184173584,1.8503113627203638,5.732755184173584,1.8503113627203638
5.02,CCC1CN2CCC1CC2[C@H](O)c1ccnc2ccccc12,CYP2d6_ki,5.528733730316162,2.9598266055229403,5.528733730316162,2.9598266055229403,5.528733730316162,2.9598266055229403
5.54,COC(=O)C1=CNC(C)C2CN3CCc4c([nH]c5ccccc45)[C@@H]3C[C@H]12,CYP2d6_ki,6.080990314483643,0.8298692748248858,6.080990314483643,0.8298692748248858,6.080990314483643,0.8298692748248858
5.46,C=CC1CN2CCC1C[C@H]2[C@H](O)c1ccnc2ccccc12,CYP2d6_ki,5.739521503448486,1.82170687173929,5.739521503448486,1.82170687173929,5.739521503448486,1.82170687173929
6.14,C=CC1CN2CCC1CC2C(=O)c1ccnc2ccc(OC)cc12,CYP2d6_ki,4.930800437927246,11.727341232350328,4.930800437927246,11.727341232350328,4.930800437927246,11.727341232350328
8.48,COC(=O)C1=CO[C@@H](C)[C@H]2CN3CCc4c([nH]c5ccccc45)[C@@H]3C[C@H]12,CYP2d6_ki,6.205676078796387,0.6227646047908002,6.205676078796387,0.6227646047908002,6.205676078796387,0.6227646047908002
4.19,Cc1[nH]ccc2c1[nH]c1cc(=O)ccc12,CYP2d6_ki,5.516210079193115,3.046421002489535,5.516210079193115,3.046421002489535,5.516210079193115,3.046421002489535
7.51,COC(=O)[C@@H]1[C@H]2C[C@H]3c4[nH]c5ccccc5c4CCN3C[C@@H]2CC[C@H]1O,CYP2d6_ki,6.696534156799316,0.2011249009383808,6.696534156799316,0.2011249009383808,6.696534156799316,0.2011249009383808
5.46,C=CC1CN2CCC1C[C@H]2[C@H](O)c1ccnc2ccc(Cl)cc12,CYP2d6_ki,7.297772407531738,0.05037645379480089,7.297772407531738,0.05037645379480089,7.297772407531738,0.05037645379480089
4.07,Cc1nccc2c1[nH]c1ccccc12,CYP2d6_ki,4.92033576965332,12.01335277288209,4.92033576965332,12.01335277288209,4.92033576965332,12.01335277288209
8.15,C[C@]12CCC3C(CCC4=CC(=O)CC[C@]43C3CO3)C1CCC2=O,CYP2d6_ki,6.1205058097839355,0.7576945967220153,6.1205058097839355,0.7576945967220153,6.1205058097839355,0.7576945967220153
7.07,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C[C@H]3CO3)[C@@H]1CCC2=O,CYP2d6_ki,8.008918762207031,0.009796732229367812,8.008918762207031,0.009796732229367812,8.008918762207031,0.009796732229367812
9.0,C[C@]12CCC3C(CCC4=CC(=O)CC[C@]43C3CS3)C1CCC2=O,CYP2d6_ki,6.139894962310791,0.7246111920546892,6.139894962310791,0.7246111920546892,6.139894962310791,0.7246111920546892
6.12,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C[C@@H]3CO3)[C@@H]1CCC2=O,CYP2d6_ki,8.088051795959473,0.008164849877926308,8.088051795959473,0.008164849877926308,8.088051795959473,0.008164849877926308
7.89,Nc1ccc(SC[C@@H]2CO[C@](CCc3ccc(Cl)cc3)(Cn3ccnc3)O2)cc1,CYP2d6_ki,5.580001354217529,2.6302597902036347,5.580001354217529,2.6302597902036347,5.580001354217529,2.6302597902036347
6.69,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C[C@@H]3CS3)[C@@H]1CCC2=O,CYP2d6_ki,8.151224136352539,0.007059531227487391,8.151224136352539,0.007059531227487391,8.151224136352539,0.007059531227487391
7.12,C[C@]12CCC3C(CCC4=CC(=O)CC[C@@]43C3CS3)C1CCC2=O,CYP2d6_ki,6.156180381774902,0.6979424573860914,6.156180381774902,0.6979424573860914,6.156180381774902,0.6979424573860914
7.66,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C[C@H]3CS3)[C@@H]1CCC2=O,CYP2d6_ki,8.076249122619629,0.008389785885041636,8.076249122619629,0.008389785885041636,8.076249122619629,0.008389785885041636
7.12,C[C@]12CCC3C(CCC4=CC(=O)CC[C@@]43C3CO3)C1CCC2=O,CYP2d6_ki,6.104902744293213,0.7854114996082221,6.104902744293213,0.7854114996082221,6.104902744293213,0.7854114996082221
7.36,CCCCC[C@H]1CC2C(CCC3(C)C(O)CCC23)C2(C)CCCC=C12,CYP2d6_ki,4.458303451538086,34.80940087581465,4.458303451538086,34.80940087581465,4.458303451538086,34.80940087581465
5.39,CCCCCCCC[C@H]1CC2C3CCC(=O)C3(C)CCC2C2(C)CCCC=C12,CYP2d6_ki,6.257862091064453,0.5522527776856652,6.257862091064453,0.5522527776856652,6.257862091064453,0.5522527776856652
5.58,CCCCCCCC[C@@H]1CC2C3CCC(=O)C3(C)CCC2C2(C)CCCC=C12,CYP2d6_ki,6.290980815887451,0.5117044385876393,6.290980815887451,0.5117044385876393,6.290980815887451,0.5117044385876393
7.0,CCCCC[C@@H]1CC2C(CCC3(C)C(O)CCC23)C2(C)CCCC=C12,CYP2d6_ki,4.755582809448242,17.55566118307368,4.755582809448242,17.55566118307368,4.755582809448242,17.55566118307368
7.7,O=c1cc(-c2ccccc2)oc2c1ccc1ccccc12,CYP2d6_ki,4.7415313720703125,18.132956843505553,4.7415313720703125,18.132956843505553,4.7415313720703125,18.132956843505553
9.0,CSC[C@]12CCC(=O)C=C1CCC1C2CC[C@]2(C)C(=O)CCC12,CYP2d6_ki,5.602240085601807,2.4989635089464284,5.602240085601807,2.4989635089464284,5.602240085601807,2.4989635089464284
6.5,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,CYP2d6_ki,5.118929862976074,7.604490768623408,5.118929862976074,7.604490768623408,5.118929862976074,7.604490768623408
4.19,CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,CYP2d6_ki,7.260696887969971,0.05486597635965822,7.260696887969971,0.05486597635965822,7.260696887969971,0.05486597635965822
5.52,CCC[C@]12CCC(=O)C=C1CCC1C2CC[C@]2(C)C(=O)CCC12,CYP2d6_ki,5.624911308288574,2.3718580375574807,5.624911308288574,2.3718580375574807,5.624911308288574,2.3718580375574807
7.25,C/C=C/[C@]12CCC(=O)C=C1CCC1C2CC[C@]2(C)C(=O)CCC12,CYP2d6_ki,6.781014919281006,0.1655713083923294,6.781014919281006,0.1655713083923294,6.781014919281006,0.1655713083923294
7.92,C[C@]12CCC(=O)C=C1C[C@@H](Sc1ccc(I)cc1)C1C2CC[C@]2(C)C(=O)CCC12,CYP2d6_ki,7.079156398773193,0.08333810121670002,7.079156398773193,0.08333810121670002,7.079156398773193,0.08333810121670002
4.6,C[C@]12CCC(=O)C=C1[C@H](Br)CC1C2CC[C@@]2(C)C1CC[C@@H]2OC(=O)CBr,CYP2d6_ki,6.229616641998291,0.5893636656178188,6.229616641998291,0.5893636656178188,6.229616641998291,0.5893636656178188
8.64,CC1(C)C[C@@]2(C)C(=CC1=O)CCC1C2CC[C@]2(C)C(=O)CCC12,CYP2d6_ki,4.880168914794922,13.177441145691585,4.880168914794922,13.177441145691585,4.880168914794922,13.177441145691585
6.41,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)OC[C@@H]12,CYP2d6_ki,5.100331783294678,7.9372163204656045,5.100331783294678,7.9372163204656045,5.100331783294678,7.9372163204656045
8.3,O=c1cc(-c2ccccc2)oc2c1ccc1ccc(O)cc12,CYP2d6_ki,6.597006320953369,0.252926118396288,6.597006320953369,0.252926118396288,6.597006320953369,0.252926118396288
4.48,C[C@]12CCC(=O)C=C1C[C@@H](Sc1ccc(NC(=O)CBr)cc1)C1C2CC[C@]2(C)C(=O)CCC12,CYP2d6_ki,6.162725925445557,0.6875021719993639,6.162725925445557,0.6875021719993639,6.162725925445557,0.6875021719993639
8.33,C=C1C=C2CCC3C(CC[C@]4(C)C(=O)CCC34)[C@@]2(C)CC1,CYP2d6_ki,5.46337890625,3.4404962890598223,5.46337890625,3.4404962890598223,5.46337890625,3.4404962890598223
4.46,C[C@]12C=CC(=O)C=C1CCC1C2CC[C@]2(C)OC(=O)CCC12,CYP2d6_ki,5.432898044586182,3.6906423029455286,5.432898044586182,3.6906423029455286,5.432898044586182,3.6906423029455286
5.96,C[C@@]12CCCC1C1CCC3=CC(=O)C=C[C@]3(C)C1CC2,CYP2d6_ki,6.804466724395752,0.1568676084896784,6.804466724395752,0.1568676084896784,6.804466724395752,0.1568676084896784
8.52,C=C[C@]12CCC(=O)C=C1CCC1C2CC[C@]2(C)C(=O)CCC12,CYP2d6_ki,6.166567802429199,0.6814471783001795,6.166567802429199,0.6814471783001795,6.166567802429199,0.6814471783001795
8.05,CC[C@]12CCC(=O)C=C1CCC1C2CC[C@]2(C)C(=O)CCC12,CYP2d6_ki,5.554563522338867,2.78892270307979,5.554563522338867,2.78892270307979,5.554563522338867,2.78892270307979
9.0,C[C@]12CCC3C(CCC4=CC(=O)CC[C@@]43C(F)F)C1CCC2=O,CYP2d6_ki,6.317760467529297,0.48110462560675443,6.317760467529297,0.48110462560675443,6.317760467529297,0.48110462560675443
8.89,C[C@]12CCC(=O)C=C1C[C@@H](Sc1ccc(N=[N+]=[N-])cc1)C1C2CC[C@]2(C)C(=O)CCC12,CYP2d6_ki,6.817666053771973,0.15217171885925793,6.817666053771973,0.15217171885925793,6.817666053771973,0.15217171885925793
6.75,C[C@]12C=CC(=O)C=C1C=C[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,CYP2d6_ki,5.7709832191467285,1.6944032698109026,5.7709832191467285,1.6944032698109026,5.7709832191467285,1.6944032698109026
8.82,N#Cc1ccc(C2CCCc3cncn32)cc1,CYP2d6_ki,7.613136291503906,0.02437045897818977,7.613136291503906,0.02437045897818977,7.613136291503906,0.02437045897818977
7.43,C[C@]12CCC(=O)C(N)=C1CCC1C2CC[C@]2(C)C(=O)CCC12,CYP2d6_ki,5.209922790527344,6.167046307169887,5.209922790527344,6.167046307169887,5.209922790527344,6.167046307169887
6.76,CC12CCC3C(C(CCc4ccccc4)=CC4=CC(=O)CCC43C)C1CCC2=O,CYP2d6_ki,5.784542560577393,1.6423187056206985,5.784542560577393,1.6423187056206985,5.784542560577393,1.6423187056206985
7.06,CC12CCC3C(C(Cc4ccc(N)cc4)=CC4=CC(=O)CCC43C)C1CCC2=O,CYP2d6_ki,6.666268825531006,0.21564091923308376,6.666268825531006,0.21564091923308376,6.666268825531006,0.21564091923308376
7.06,CC12CCC3C(C(CCc4ccc(N)cc4)=CC4=CC(=O)CCC43C)C1CCC2=O,CYP2d6_ki,6.708686828613281,0.19557492455594622,6.708686828613281,0.19557492455594622,6.708686828613281,0.19557492455594622
7.21,CC12CCC3C(C(Cc4ccccc4)=CC4=CC(=O)CCC43C)C1CCC2=O,CYP2d6_ki,5.605247497558594,2.48171841014424,5.605247497558594,2.48171841014424,5.605247497558594,2.48171841014424
5.85,CC12CCC3C(C(c4ccccc4)=CC4=CC(=O)CCC43C)C1CCC2=O,CYP2d6_ki,5.599014759063721,2.5175913684796973,5.599014759063721,2.5175913684796973,5.599014759063721,2.5175913684796973
7.02,CC12CCC3C(C(CCc4ccc([N+](=O)[O-])cc4)=CC4=CC(=O)CCC43C)C1CCC2=O,CYP2d6_ki,5.636147499084473,2.311279678807344,5.636147499084473,2.311279678807344,5.636147499084473,2.311279678807344
7.03,CC12CCC3C(C(Cc4ccc([N+](=O)[O-])cc4)=CC4=CC(=O)CCC43C)C1CCC2=O,CYP2d6_ki,5.989833831787109,1.023684595924921,5.989833831787109,1.023684595924921,5.989833831787109,1.023684595924921
