pValue,smiles,data
5.34,CO/C=C/[C@]12CC[C@H](O)CC1=CCC1C2CC[C@@]2(C)C1CC[C@@H]2O,AR_ic50
5.85,CO/C=C\[C@]12CC[C@H](O)CC1=CCC1C2CC[C@@]2(C)C1CC[C@@H]2O,AR_ic50
6.92,C[C@]12CCC3C(CC=C4C[C@@H](O)CC[C@@]43/C=C/Br)C1CC[C@@H]2O,AR_ic50
7.7,C[C@]12CCC3C(CC=C4C[C@@H](O)CC[C@@]43/C=C\Br)C1CC[C@@H]2O,AR_ic50
5.84,C[C@]12CCC3C(CC=C4C[C@@H](O)CC[C@@]43/C=C/Cl)C1CC[C@@H]2O,AR_ic50
6.76,C[C@]12CCC3C(CC=C4C[C@@H](O)CC[C@@]43/C=C\Cl)C1CC[C@@H]2O,AR_ic50
7.07,C[C@]12CCC3C(CC=C4C[C@@H](O)CC[C@@]43/C=C/F)C1CC[C@@H]2O,AR_ic50
7.96,C[C@]12CCC3C(CC=C4C[C@@H](O)CC[C@@]43/C=C\F)C1CC[C@@H]2O,AR_ic50
7.58,Nc1ccc2nc(O)cc(C(F)(F)F)c2c1,AR_ic50
7.53,CCCCN(CCCC)c1ccc2nc(O)cc(C(F)(F)F)c2c1,AR_ic50
7.47,CN(C)c1ccc2nc(O)cc(C(F)(F)F)c2c1,AR_ic50
7.78,CC(C)Nc1ccc2nc(O)cc(C(F)(F)F)c2c1,AR_ic50
7.56,CCCNc1ccc2nc(O)cc(C(F)(F)F)c2c1,AR_ic50
7.37,BrCC(Br)C1CCC(Br)C(Br)C1,AR_ic50
6.48,CCN(CC)C(=O)CCCCCCC1C[C@H]2CC(=O)CC[C@]2(C)[C@H]2CC[C@]3(C)[C@@H](O)CC[C@H]3[C@H]12,AR_ic50
5.17,C[C@]12CC[C@H]3[C@@H]([C@H](CCCCCS(=O)CCCC(F)(F)C(F)(F)F)CC4CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,AR_ic50
6.96,CN(C)C(=O)CCCCCCC1C[C@H]2CC(=O)CC[C@]2(C)[C@H]2CC[C@]3(C)[C@@H](O)CC[C@H]3[C@H]12,AR_ic50
5.68,CCCCCCNC(=O)CCCCCCCC1C[C@H]2CC(=O)CC[C@]2(C)[C@H]2CC[C@]3(C)[C@@H](O)CC[C@H]3[C@H]12,AR_ic50
5.8,CCCNC(=O)CCCCCCCC1C[C@H]2CC(=O)CC[C@]2(C)[C@H]2CC[C@]3(C)[C@@H](O)CC[C@H]3[C@H]12,AR_ic50
5.82,CCNC(=O)CCCCCCCC1C[C@H]2CC(=O)CC[C@]2(C)[C@H]2CC[C@]3(C)[C@@H](O)CC[C@H]3[C@H]12,AR_ic50
6.15,CNC(=O)CCCCCCCC1C[C@H]2CC(=O)CC[C@]2(C)[C@H]2CC[C@]3(C)[C@@H](O)CC[C@H]3[C@H]12,AR_ic50
6.58,C[C@]12CCC(=O)C[C@@H]1CC(CCCCCCCC(N)=O)[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12,AR_ic50
6.92,C[C@]12CCC(=O)C[C@@H]1CC(CCCCCCCC(=O)N1CCCCC1)[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12,AR_ic50
6.46,C[C@]12CCC(=O)C[C@@H]1CC(CCCCCCCC(=O)N1CCCC1)[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12,AR_ic50
5.89,C[C@]12CCC(=O)C[C@@H]1CC(CCCCCCCC(=O)N1CCOCC1)[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12,AR_ic50
6.09,CN(Cc1ccccc1)C(=O)CCCCCCCC1C[C@H]2CC(=O)CC[C@]2(C)[C@H]2CC[C@]3(C)[C@@H](O)CC[C@H]3[C@H]12,AR_ic50
6.92,CCN(CC)C(=O)CCCCCCCC1C[C@H]2CC(=O)CC[C@]2(C)[C@H]2CC[C@]3(C)[C@@H](O)CC[C@H]3[C@H]12,AR_ic50
6.58,CN(C)C(=O)CCCCCCCC1C[C@H]2CC(=O)CC[C@]2(C)[C@H]2CC[C@]3(C)[C@@H](O)CC[C@H]3[C@H]12,AR_ic50
6.18,CCN(C)C(=O)CCCCCCCC1C[C@H]2CC(=O)CC[C@]2(C)[C@H]2CC[C@]3(C)[C@@H](O)CC[C@H]3[C@H]12,AR_ic50
6.37,CC(C)N(C)C(=O)CCCCCCCC1C[C@H]2CC(=O)CC[C@]2(C)[C@H]2CC[C@]3(C)[C@@H](O)CC[C@H]3[C@H]12,AR_ic50
6.52,CCCN(C)C(=O)CCCCCCCC1C[C@H]2CC(=O)CC[C@]2(C)[C@H]2CC[C@]3(C)[C@@H](O)CC[C@H]3[C@H]12,AR_ic50
6.55,CCCCN(C)C(=O)CCCCCCCC1C[C@H]2CC(=O)CC[C@]2(C)[C@H]2CC[C@]3(C)[C@@H](O)CC[C@H]3[C@H]12,AR_ic50
5,CCCCN(C)C(=O)CCCCCCCCCCC[C@@H]1CC2CC(=O)CC[C@]2(C)[C@H]2CC[C@]3(C)[C@@H](O)CC[C@H]3[C@H]12,AR_ic50
5.72,CCCCN(C)C(=O)CCCCCCCCCC[C@@H]1CC2CC(=O)CC[C@]2(C)[C@H]2CC[C@]3(C)[C@@H](O)CC[C@H]3[C@H]12,AR_ic50
6.24,CCCCN(C)C(=O)CCCCCCCCC[C@@H]1CC2CC(=O)CC[C@]2(C)[C@H]2CC[C@]3(C)[C@@H](O)CC[C@H]3[C@H]12,AR_ic50
6.26,CCCCN(C)C(=O)CCCCCCCC[C@@H]1CC2CC(=O)CC[C@]2(C)[C@H]2CC[C@]3(C)[C@@H](O)CC[C@H]3[C@H]12,AR_ic50
6.55,CCCCN(C)C(=O)CCCCCCC[C@@H]1CC2CC(=O)CC[C@]2(C)[C@H]2CC[C@]3(C)[C@@H](O)CC[C@H]3[C@H]12,AR_ic50
6.96,C[C@]12CC[C@H]3[C@@H]([C@H](CCCCCCCCCS(=O)CCCC(F)(F)C(F)(F)F)CC4CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,AR_ic50
6.02,C[C@]12CC[C@H]3[C@@H]([C@H](CCCCCCCS(=O)CCCC(F)(F)C(F)(F)F)CC4CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,AR_ic50
5.2,CCCCNC(=O)CCCCCCCC1C[C@H]2CC(=O)CC[C@]2(C)[C@H]2CC[C@]3(C)[C@@H](O)CC[C@H]3[C@H]12,AR_ic50
5,C[C@]12CC[C@H]3[C@@H]([C@H](CCCCCCCCCCCCCS(=O)CCCC(F)(F)C(F)(F)F)CC4CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,AR_ic50
6.53,O=c1cc(C(F)(F)F)c2cc3c(cc2[nH]1)OCCN3,AR_ic50
7.85,CCC1CCc2cc3c(C(F)(F)F)cc(=O)[nH]c3cc2N1,AR_ic50
7.57,CC(C)(C)CNc1ccc2[nH]c(=O)cc(C(F)(F)F)c2c1,AR_ic50
7.38,O=c1cc(C(F)(F)F)c2cc(NC3CCCC3)ccc2[nH]1,AR_ic50
6.96,CCNc1ccc2[nH]c(=O)cc(C(F)(F)F)c2c1,AR_ic50
7.3,O=c1cc(C(F)(F)F)c2ccc(NCC(F)(F)F)cc2o1,AR_ic50
6.67,CCc1cc2c(C(F)(F)F)cc(=O)[nH]c2cc1NCC(F)(F)F,AR_ic50
6.3,CCc1cc2c(C(F)(F)F)cc(=O)[nH]c2cc1NC,AR_ic50
6.52,Cc1cc2c(C(F)(F)F)cc(=O)[nH]c2cc1NCC(C)C,AR_ic50
6.17,CCCNc1cc2[nH]c(=O)cc(C(F)(F)F)c2cc1C,AR_ic50
7.12,Cc1cc2c(C(F)(F)F)cc(=O)[nH]c2cc1N,AR_ic50
6.26,CCCN(CC(F)(F)F)c1ccc2c(C(F)(F)F)cc(=O)[nH]c2c1,AR_ic50
7.38,CCN(CC(F)(F)F)c1ccc2c(C(F)(F)F)cc(=O)[nH]c2c1,AR_ic50
6.23,CCN(CC)c1ccc2c(C(F)(F)F)cc(=O)[nH]c2c1,AR_ic50
5.94,CN(C)c1ccc2c(C(F)(F)F)cc(=O)[nH]c2c1,AR_ic50
6.53,O=c1cc(C(F)(F)F)c2ccc(NCc3ccccc3)cc2[nH]1,AR_ic50
7.24,O=c1cc(C(F)(F)F)c2ccc(NCC(F)(F)C(F)(F)F)cc2[nH]1,AR_ic50
6.29,O=c1cc(C(F)(F)F)c2ccc(NC3CCCCC3)cc2[nH]1,AR_ic50
6.83,O=c1cc(C(F)(F)F)c2ccc(NC3CCCC3)cc2[nH]1,AR_ic50
7.37,O=c1cc(C(F)(F)F)c2ccc(NC3CCC3)cc2[nH]1,AR_ic50
6.91,C=CC(C)(C)Nc1ccc2c(C(F)(F)F)cc(=O)[nH]c2c1,AR_ic50
6.68,CCC(C)(C)Nc1ccc2c(C(F)(F)F)cc(=O)[nH]c2c1,AR_ic50
7.01,CC(C)(C)CNc1ccc2c(C(F)(F)F)cc(=O)[nH]c2c1,AR_ic50
7.13,CC(C)CNc1ccc2c(C(F)(F)F)cc(=O)[nH]c2c1,AR_ic50
7.25,CC(C)Nc1ccc2c(C(F)(F)F)cc(=O)[nH]c2c1,AR_ic50
7.17,CCCCNc1ccc2c(C(F)(F)F)cc(=O)[nH]c2c1,AR_ic50
7.46,CCNc1ccc2c(C(F)(F)F)cc(=O)[nH]c2c1,AR_ic50
7.52,CNc1ccc2c(C(F)(F)F)cc(=O)[nH]c2c1,AR_ic50
7.5,CCCNc1ccc2c(C(F)(F)F)cc(=O)[nH]c2c1,AR_ic50
7.6,O=c1cc(C(F)(F)F)c2cc(N3CCCC3)ccc2[nH]1,AR_ic50
6.89,C[C@](O)(CS(=O)(=O)c1ccc(F)cc1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,AR_ic50
6,Cn1c(C#N)ccc1-c1ccc2[nH]c(=S)n(C3CCCC3)c2c1,AR_ic50
8.01,N#Cc1ccc(-c2ccccc2Cl)cc1C(F)(F)F,AR_ic50
5.09,COCCOCCOc1ccccc1-c1ccc(C#N)c(C(F)(F)F)c1,AR_ic50
5.81,N#Cc1ccc(-c2ccccc2OCCO)cc1C(F)(F)F,AR_ic50
5.65,COCCOc1ccccc1-c1ccc(C#N)c(C(F)(F)F)c1,AR_ic50
5.88,COC(=O)COc1ccccc1-c1ccc(C#N)c(C(F)(F)F)c1,AR_ic50
6,N#Cc1ccc(-c2c(O)cccc2O)cc1C(F)(F)F,AR_ic50
7.83,COc1cccc(OC)c1-c1ccc(C#N)c(C(F)(F)F)c1,AR_ic50
7.96,N#Cc1ccc(-c2ccccc2C(F)(F)F)cc1C(F)(F)F,AR_ic50
6.7,Cc1ccc(-c2ccc(C#N)c(C(F)(F)F)c2)cc1,AR_ic50
5.72,Cc1cccc(-c2ccc(C#N)c(C(F)(F)F)c2)c1,AR_ic50
6.84,Cc1ccccc1-c1ccc(C#N)c(C(F)(F)F)c1,AR_ic50
7.21,N#Cc1ccc(-c2ccc(O)cc2)cc1C(F)(F)F,AR_ic50
6.64,N#Cc1ccc(-c2cccc(O)c2)cc1C(F)(F)F,AR_ic50
7.4,N#Cc1ccc(-c2ccccc2O)cc1C(F)(F)F,AR_ic50
7.25,COc1ccc(-c2ccc(C#N)c(C(F)(F)F)c2)cc1,AR_ic50
6.02,COc1cccc(-c2ccc(C#N)c(C(F)(F)F)c2)c1,AR_ic50
7.43,COc1ccccc1-c1ccc(C#N)c(C(F)(F)F)c1,AR_ic50
6.39,C[C@]12CCC(=O)C[C@@H]1C[C@@H](CCCCCCCCC(CCCC(F)(F)C(F)(F)F)C(=O)O)[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12,AR_ic50
6.92,C[C@]12CCC(=O)C=C1C[C@@H](CCCCc1cccc(OCCCCCC(=O)O)c1)[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,AR_ic50
6.46,C[C@]12CCC(=O)C=C1C[C@@H](CCCCc1cccc(OCCCCC(=O)O)c1)[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,AR_ic50
6.17,C[C@]12CCC(=O)C=C1C[C@@H](CCCCc1cccc(OCCCC(=O)O)c1)[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,AR_ic50
7.02,C[C@]12CCC(=O)C=C1C[C@@H](CCCCc1ccc(OCCCCC(=O)O)cc1)[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,AR_ic50
6.18,C[C@]12CCC(=O)C=C1C[C@@H](CCCc1ccc(OCCCCC(=O)O)cc1)[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,AR_ic50
6.37,C[C@]12CCC(=O)C=C1C[C@@H](CCCc1ccc(OCCCC(=O)O)cc1)[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,AR_ic50
6.52,C[C@]12CCC(=O)C=C1C[C@@H](CCCc1ccc(OCCC(=O)O)cc1)[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,AR_ic50
6.22,C[C@]12CCC(=O)C=C1C[C@@H](CCCCCCCCCC(=O)O)[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,AR_ic50
6.58,CN(C)C(=O)CCCCCCC[C@@H]1C[C@H]2CC(=O)CC[C@]2(C)[C@H]2CC[C@]3(C)[C@@H](O)CC[C@H]3[C@H]12,AR_ic50
6.18,C[C@]12CCC(=O)C[C@@H]1C[C@@H](CCCCCCCC(=O)O)[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12,AR_ic50
6.46,C[C@]12CCC(=O)C[C@@H]1C[C@@H](CCCCCCCCCC(=O)O)[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12,AR_ic50
8.7,CC(C)C(O)(c1nc2cc(Cl)c(Cl)cc2[nH]1)C(F)(F)F,AR_ic50
7.77,CCSCC(O)(c1nc2cc(Cl)c(Cl)cc2[nH]1)C(F)(F)F,AR_ic50
8.15,C=CC(O)(c1nc2cc(Cl)c(Cl)cc2[nH]1)C(F)(F)F,AR_ic50
5.11,O=C(O)CCc1cc(Br)c(OCc2cccc(Br)c2)c(Br)c1,AR_ic50
7.48,C=C[C@]12CC[C@H](O)CC1=CC[C@H]1[C@@H]3CC[C@H](O)[C@@]3(C)CC[C@@H]12,AR_ic50
6.15,C[C@]12CC[C@H]3[C@@H](CC=C4C[C@@H]5CC[C@@]43CCO5)[C@@H]1CC[C@@H]2O,AR_ic50
5.95,C[C@]12CC[C@H]3[C@@H](CC=C4[C@H]5CC[C@]43CC[C@H]5O)[C@@H]1CC[C@@H]2O,AR_ic50
5.86,C[C@]12CC[C@H]3[C@@H](CC=C4[C@H]5CC[C@]43CC[C@@H]5O)[C@@H]1CC[C@@H]2O,AR_ic50
7.17,C[C@]12CC[C@H]3[C@@H](CC[C@H]4[C@H]5CCC[C@]43CC[C@@H]5O)[C@@H]1CC[C@@H]2O,AR_ic50
7.07,C[C@]12CC[C@H]3[C@@H](CC=C4[C@H]5CC=C[C@]43CC[C@@H]5O)[C@@H]1CC[C@@H]2O,AR_ic50
7.82,C=CC[C@@H]1C2=CC[C@H]3[C@@H]4CC[C@H](O)[C@@]4(C)CC[C@@H]3[C@@]2(C=C)CC[C@@H]1O,AR_ic50
8.1,C=C[C@]12CCC(=O)C=C1CC[C@H]1[C@@H]3CC[C@H](O)[C@@]3(C)CC[C@@H]12,AR_ic50
6.14,C/C=C\[C@]12CC[C@H](O)CC1=CC[C@H]1[C@@H]3CC[C@H](O)[C@@]3(C)CC[C@@H]12,AR_ic50
7.06,CC[C@]12CC[C@H](O)CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12,AR_ic50
5.82,O=c1cc(C(F)(F)F)c2c3c(ccc2[nH]1)NCCO3,AR_ic50
6.95,CCC[C@@H]1COc2c(ccc3[nH]c(=O)cc(C(F)(F)F)c23)N1,AR_ic50
5.83,O=c1cc(C(F)(F)F)c2c3c(ccc2[nH]1)N[C@H](c1ccccc1)CO3,AR_ic50
7.08,CC[C@@H]1COc2c(ccc3[nH]c(=O)cc(C(F)(F)F)c23)N1,AR_ic50
7.14,C[C@@H]1COc2c(ccc3[nH]c(=O)cc(C(F)(F)F)c23)N1,AR_ic50
7.19,O=c1cc(C(F)(F)F)c2c3c(ccc2[nH]1)N(CC(F)(F)F)[C@H](c1ccccc1)CO3,AR_ic50
7.35,O=c1cc(C(F)(F)F)c2c3c(ccc2[nH]1)N(CC1CC1)[C@H](c1ccccc1)CO3,AR_ic50
7.11,CCCN(CCC)c1cc(C(F)(F)F)c(C#N)cn1,AR_ic50
7.8,CC1(C)C(=O)N(c2ccc(C#N)c(C(F)(F)F)c2)C(=O)N1CCCCO,AR_ic50
5.31,C[C@@H](Nc1cc(C(F)(F)F)c(C#N)cn1)c1ccccc1,AR_ic50
5.77,C[C@@H](c1ccccc1)N(C)c1cc(C(F)(F)F)c(C#N)cn1,AR_ic50
7.7,C[C@@H](c1ccccc1)N(C)c1cc(C(F)(F)F)c(C#N)cn1,AR_ic50
6.91,CC(c1ccccc1)N(C)c1cc(C(F)(F)F)c(C#N)cn1,AR_ic50
6.77,N#Cc1cnc(N2CCC3CCCCC3C2)cc1C(F)(F)F,AR_ic50
7.14,CC1CCN(c2cc(C(F)(F)F)c(C#N)cn2)CC1,AR_ic50
6.68,N#Cc1cnc(N2CCCCC2)cc1C(F)(F)F,AR_ic50
8.42,CCCCN(C)c1cc(C(F)(F)F)c(C#N)cn1,AR_ic50
8.15,CCC(C)N(C)c1cc(C(F)(F)F)c(C#N)cn1,AR_ic50
9.1,CCCN(CC1CC1)c1cc(C(F)(F)F)c(C#N)cn1,AR_ic50
7.37,N#Cc1ccc(O[C@H]2CCCC[C@@H]2C#N)cc1C(F)(F)F,AR_ic50
7.22,N#Cc1ccc(O[C@H]2CCCC[C@@H]2C#N)cc1C(F)(F)F,AR_ic50
7.24,N#Cc1ccc(OC2CCCCC2C#N)cc1C(F)(F)F,AR_ic50
5.65,CC1=CC2=CC[C@H]3[C@@H]4CC[C@H](O)[C@@]4(C)CC[C@@H]3[C@@]2(C)CC1,AR_ic50
7.4,C=C1C=C2CC[C@H]3[C@@H]4CC[C@H](O)[C@@]4(C)CC[C@@H]3[C@@]2(C)CC1,AR_ic50
6.48,C=C[C@]12CCC(=C)C=C1CC[C@H]1[C@@H]3CC[C@H](O)[C@@]3(C)CC[C@@H]12,AR_ic50
6.54,C#C[C@]1(O)CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C=C)[C@H]3CC[C@@]21C,AR_ic50
6.77,C=C[C@]12CC[C@H](O)CC1=CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,AR_ic50
5.79,C#C[C@]1(O)CC[C@H]2[C@@H]3CC=C4C=C(C)CC[C@]4(C=C)[C@H]3CC[C@@]21C,AR_ic50
6.28,C=C[C@]12CCC(C)=CC1=CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,AR_ic50
5.5,C=C[C@]12CCC(c3ccccc3)=CC1=CC[C@H]1[C@@H]3CC[C@H](O)[C@@]3(C)CC[C@@H]12,AR_ic50
6.3,C=C[C@]12CCC(CC)=CC1=CC[C@H]1[C@@H]3CC[C@H](O)[C@@]3(C)CC[C@@H]12,AR_ic50
6.25,C=C[C@]12CCC(C)=CC1=CC[C@H]1[C@@H]3CC[C@H](O)[C@@]3(C)CC[C@@H]12,AR_ic50
5.58,C=C[C@]12CC[C@@](C)(O)CC1=CC[C@H]1[C@@H]3CC[C@H](O)[C@@]3(C)CC[C@@H]12,AR_ic50
6.08,C=C[C@]12CC[C@](C)(O)CC1=CC[C@H]1[C@@H]3CC[C@H](O)[C@@]3(C)CC[C@@H]12,AR_ic50
8.21,COC[C@]1(OC)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(/C=N/O)cc3)C[C@@]21C,AR_ic50
6.71,Cn1c(C#N)ccc1-c1cc(F)c2c(c1)C(C)(C)C(=O)N2,AR_ic50
6.6,O=C(CN1c2ccccc2Sc2ccc(C(F)(F)F)cc21)c1cccc2ccccc12,AR_ic50
4.33,Cc1c(Cl)cccc1Nc1ccccc1C(=O)O,AR_ic50
7.36,Cc1ccc([C@H]2COc3cc4[nH]c(=O)cc(C(F)(F)F)c4cc3N2CC(F)(F)F)cc1,AR_ic50
6.24,Cc1cccc([C@H]2COc3cc4[nH]c(=O)cc(C(F)(F)F)c4cc3N2CC(F)(F)F)c1,AR_ic50
6.47,O=c1cc(C(F)(F)F)c2cc3c(cc2[nH]1)OC[C@H](c1ccccc1)N3CC(F)(F)F,AR_ic50
7.29,O=c1cc(C(F)(F)F)c2cc3c(cc2[nH]1)OC[C@@H](Cc1ccccc1)N3CC(F)(F)F,AR_ic50
7.11,COc1cccc2c1-c1ccc3[nH]c(=O)cc(C(F)(F)F)c3c1OC2,AR_ic50
6.84,C=CCC1Oc2cccc(OC)c2-c2ccc3[nH]c(=O)cc(C)c3c21,AR_ic50
7.21,COc1cccc2c1-c1ccc3[nH]c(=O)cc(C)c3c1C(C)O2,AR_ic50
7.32,COc1ccc2oc(=O)c3c(ccc4[nH]c(=O)cc(C)c43)c2c1,AR_ic50
8,COc1cc(SC(C)C)ccc1C#N,AR_ic50
7.96,CCCSc1ccc(C#N)c(C(F)(F)F)c1,AR_ic50
7.7,COc1cc(Sc2ccccc2OC)ccc1C#N,AR_ic50
7.7,CC(C)Sc1ccc(C#N)c(C(F)(F)F)c1,AR_ic50
7.62,COc1cc(Oc2ccccc2C)ccc1C#N,AR_ic50
7.52,COc1cc(Sc2c(C)cccc2C)ccc1C#N,AR_ic50
7.46,N#Cc1ccc(SCC2CC2)cc1C(F)(F)F,AR_ic50
7.43,COc1ccccc1Sc1ccc(C#N)c(C(F)(F)F)c1,AR_ic50
7.41,COc1cc(Sc2c(C)cc(C)cc2C)ccc1C#N,AR_ic50
7.4,CCCSc1ccc(C#N)c(OC)c1,AR_ic50
7.37,Cc1ccccc1Sc1ccc(C#N)cc1Cl,AR_ic50
7.34,Cc1ccccc1Oc1ccc(C#N)cc1Cl,AR_ic50
7.32,COc1cc(C#N)ccc1Oc1ccccc1C,AR_ic50
7.31,CCCCSc1ccc(C#N)c(C(F)(F)F)c1,AR_ic50
7.27,N#Cc1ccc(Sc2ccccc2F)cc1C(F)(F)F,AR_ic50
7.26,COc1cc(SCC2CC2)ccc1C#N,AR_ic50
7.24,COc1cc(Oc2cccc(C)c2)ccc1C#N,AR_ic50
7.2,N#Cc1ccc(SCC2CCC2)cc1C(F)(F)F,AR_ic50
7.18,CCCCSc1ccc(C#N)c(OC)c1,AR_ic50
6.91,Cc1ccccc1Sc1ccc(C#N)c(C(F)(F)F)c1,AR_ic50
6.78,N#Cc1ccc(SC2CCC2)cc1C(F)(F)F,AR_ic50
6.7,COc1cc(Oc2ccc(C)cc2)ccc1C#N,AR_ic50
6.5,CC(C)(C)Sc1ccc(C#N)c(C(F)(F)F)c1,AR_ic50
6.45,COc1cc(C#N)ccc1Oc1cccc(C)c1,AR_ic50
6.39,Cc1cccc(C)c1Sc1ccc(C#N)c(C(F)(F)F)c1,AR_ic50
6.36,COc1cc(SCC2CCC2)ccc1C#N,AR_ic50
6.29,CC(C)CCSc1ccc(C#N)c(C(F)(F)F)c1,AR_ic50
6.27,Cc1ccccc1Oc1ccc(C#N)c(C(F)(F)F)c1,AR_ic50
5.87,Cc1cc(C)c(Sc2ccc(C#N)c(C(F)(F)F)c2)c(C)c1,AR_ic50
5.78,Cc1cccc(Oc2ccc(C#N)c(C(F)(F)F)c2)c1,AR_ic50
5.76,COc1cc(SCCC(C)C)ccc1C#N,AR_ic50
5.28,COc1cc(C#N)ccc1Oc1ccc(C)cc1,AR_ic50
5.27,Cc1ccc(Oc2ccc(C#N)c(C(F)(F)F)c2)cc1,AR_ic50
6.49,Cn1c(C#N)ccc1-c1ccc2c(c1)C(C)(c1ccsc1)OCC(=O)N2,AR_ic50
6.67,Cn1c(C#N)ccc1-c1ccc2c(c1)C(C)(c1ccco1)OCC(=O)N2,AR_ic50
6.11,Cn1c(C#N)ccc1-c1ccc2c(c1)C(c1cccs1)(c1cccs1)OCC(=O)N2,AR_ic50
6.13,Cn1c(C#N)ccc1-c1ccc2c(c1)C(c1ccco1)(c1ccco1)OCC(=O)N2,AR_ic50
5.64,Fc1ccc(-c2c3cccc(C(F)(F)F)c3nn2Cc2ccc(F)cc2Cl)cc1,AR_ic50
5,CC(C)OC(=O)C1=CN(C(=O)c2ccc(F)c(F)c2)CC(C)(C)c2c1[nH]c1ccccc21,AR_ic50
8,Cc1cccc(C)c1Oc1ccc(C#N)c(C(F)(F)F)c1,AR_ic50
7.7,CCc1ccccc1Oc1ccc(C#N)c(C(F)(F)F)c1,AR_ic50
7.66,CSc1ccccc1Oc1ccc(C#N)c(C(F)(F)F)c1,AR_ic50
7.52,Cc1ccccc1Oc1ccc(C#N)c(Cl)c1,AR_ic50
7.47,N#Cc1ccc(Oc2ccccc2O)cc1C(F)(F)F,AR_ic50
7.38,COc1cccc(F)c1Oc1ccc(C#N)c(C(F)(F)F)c1,AR_ic50
7.33,CCOc1ccccc1Oc1ccc(C#N)c(C(F)(F)F)c1,AR_ic50
7.16,COc1cc(C)ccc1Oc1ccc(C#N)c(C(F)(F)F)c1,AR_ic50
7.14,COc1ccccc1Oc1ccc(C#N)c(C(F)(F)F)c1,AR_ic50
6.99,COc1ccc(C)cc1Oc1ccc(C#N)c(C(F)(F)F)c1,AR_ic50
6.91,N#Cc1ccc(Oc2ccccc2Cl)cc1C(F)(F)F,AR_ic50
6.9,Cc1ccc(O)c(Oc2ccc(C#N)c(C(F)(F)F)c2)c1,AR_ic50
6.8,COc1cccc(OC)c1Oc1ccc(C#N)c(C(F)(F)F)c1,AR_ic50
6.7,Cc1cc(C)c(Oc2ccc(C#N)c(C(F)(F)F)c2)c(C)c1,AR_ic50
6.7,CCCc1ccccc1Oc1ccc(C#N)c(C(F)(F)F)c1,AR_ic50
6.67,COc1ccc(CO)cc1Oc1ccc(C#N)c(C(F)(F)F)c1,AR_ic50
6.64,CCSc1ccccc1Oc1ccc(C#N)c(C(F)(F)F)c1,AR_ic50
6.59,CCOc1cc(C)ccc1Oc1ccc(C#N)c(C(F)(F)F)c1,AR_ic50
6.45,Cc1ccc(Oc2ccc(C#N)c(C(F)(F)F)c2)c(O)c1,AR_ic50
6.37,N#Cc1ccc(Oc2ccccc2-c2ccccc2)cc1C(F)(F)F,AR_ic50
5.64,CC(C)c1ccccc1Oc1ccc(C#N)c(C(F)(F)F)c1,AR_ic50
5.57,N#Cc1ccc(Oc2cccc(Cl)c2)cc1C(F)(F)F,AR_ic50
5.18,N#Cc1ccc(Oc2ccc(Cl)cc2)cc1C(F)(F)F,AR_ic50
4.86,Cn1cc(N(Cc2ccccc2)c2ccc([N+](=O)[O-])cc2)cc1C(=O)N1C[C@H](O)[C@@H](O)C1,AR_ic50
5.21,CCCCN(CCCC)C(=O)c1cc(N(Cc2ccccc2)c2ccc([N+](=O)[O-])cc2)cn1C,AR_ic50
6.4,O=C1ON=C(c2ccc(Cl)cc2)/C1=C/c1ccc(N2CCCC2)cc1,AR_ic50
6.22,CCN(CC)c1ccc(/C=C2\C(=O)ON=C2C)cc1,AR_ic50
