ligand_id,cnn_affinity,pose_score,CNN affinity (best pose),pose_score (best pose)
638,6.772,0.5091,5.62,0.5262
639,6.14,0.2561,5.975,0.3739
640,6.328,0.2521,6.242,0.5162
642,6.448,0.3868,6.315,0.4145
643,6.272,0.3908,6.075,0.4969
649,7.038,0.554,7.038,0.554
650,6.359,0.4368,6.359,0.4368
651,3.984,0.6331,3.971,0.6374
652,4.474,0.5958,4.474,0.5958
653,4.824,0.6572,4.711,0.7763
654,4.043,0.6057,4.043,0.6057
655,5.694,0.6474,5.694,0.6474
656,5.68,0.5848,4.803,0.6199
657,5.433,0.4444,4.885,0.5794
658,5.486,0.465,5.364,0.5397
659,4.834,0.541,4.641,0.6418
660,5.01,0.5999,4.35,0.6401
661,5.68,0.6777,5.68,0.6777
662,4.705,0.6184,4.705,0.6184
663,5.716,0.5619,4.643,0.6063
664,4.895,0.5813,4.895,0.5813
665,4.569,0.5666,4.402,0.6121
666,4.78,0.5099,4.426,0.624
667,5.029,0.5732,5.029,0.5732
668,5.54,0.5374,4.835,0.5522
669,4.846,0.505,4.253,0.5116
670,5.258,0.5753,5.231,0.6093
671,4.692,0.585,4.692,0.585
672,5.222,0.5551,4.99,0.5615
674,6.266,0.4556,6.036,0.7186
696,5.01,0.6166,4.617,0.6675
697,4.843,0.6037,4.485,0.7775
698,5.447,0.5193,4.692,0.6747
699,5.97,0.5063,5.847,0.5605
700,4.337,0.5709,4.337,0.5709
701,5.321,0.6387,4.25,0.6913
702,4.384,0.5549,4.384,0.5549
703,4.561,0.8003,4.561,0.8003
704,4.793,0.6767,4.793,0.6767
705,6.567,0.4379,6.567,0.4379
706,6.223,0.3723,5.909,0.468
716,4.491,0.5875,4.263,0.6324
717,5.502,0.7777,5.502,0.7777
718,5.795,0.698,5.795,0.698
719,5.793,0.4442,4.842,0.5473
720,6.534,0.573,5.945,0.6877
725,3.74,0.5163,3.733,0.5198
726,5.267,0.716,5.267,0.716
728,4.811,0.7639,4.811,0.7639
729,4.73,0.715,4.651,0.809
730,3.761,0.5544,3.761,0.5544
731,4.471,0.5781,4.058,0.6053
732,4.357,0.5545,4.119,0.5831
734,5.209,0.7867,5.209,0.7867
735,4.836,0.6534,4.836,0.6534
736,4.597,0.509,3.975,0.6816
737,5.323,0.3842,5.018,0.787
738,5.338,0.6263,5.238,0.8765
739,6.415,0.5848,6.415,0.5848
740,4.812,0.4805,4.812,0.4805
741,5.969,0.4119,5.66,0.6256
742,6.892,0.4341,6.864,0.4726
743,6.769,0.446,4.876,0.5813
757,5.866,0.5285,5.866,0.5285
759,5.888,0.6666,5.888,0.6666
762,5.792,0.2665,5.694,0.4
765,6.351,0.3337,5.316,0.4488
766,5.982,0.3632,4.967,0.3997
771,6.121,0.3388,5.796,0.5721
772,5.979,0.5625,5.083,0.576
773,5.51,0.4073,5.237,0.4717
774,6.16,0.4361,5.523,0.5734
775,5.961,0.5347,5.389,0.5482
776,4.626,0.431,4.626,0.431
777,5.993,0.4242,5.589,0.6286
778,5.987,0.5275,5.795,0.7152
779,6.017,0.4225,4.882,0.4718
780,5.834,0.4433,5.318,0.5001
781,6.547,0.3887,5.527,0.427
792,4.524,0.5334,4.524,0.5334
793,4.471,0.5628,4.471,0.5628
794,5.84,0.509,4.524,0.6326
795,4.606,0.5583,4.606,0.5583
796,5.719,0.7143,5.719,0.7143
797,4.667,0.4602,4.646,0.5534
798,5.72,0.57,4.182,0.5834
799,6.399,0.3096,5.597,0.4666
800,5.31,0.3351,4.811,0.4171
801,5.395,0.4921,5.326,0.5592
802,5.708,0.3311,5.459,0.5902
803,5.601,0.4663,5.381,0.5854
804,5.87,0.2242,5.784,0.4656
805,5.506,0.2638,5.067,0.4127
806,5.746,0.3561,5.343,0.6246
807,5.69,0.5576,5.69,0.5576
808,5.533,0.5448,5.533,0.5448
809,5.189,0.4956,5.189,0.4956
810,5.913,0.3945,5.415,0.6227
811,5.475,0.564,5.475,0.564
812,5.342,0.5836,5.342,0.5836
818,4.928,0.767,4.421,0.832
843,5.662,0.3645,5.332,0.5062
853,6.094,0.4119,4.932,0.4447
854,6.194,0.5644,6.194,0.5644
858,4.954,0.5172,4.28,0.5272
859,3.995,0.5491,3.975,0.5556
860,5.502,0.5922,5.121,0.6706
861,5.47,0.7157,5.47,0.7157
862,4.862,0.5612,4.862,0.5612
863,4.86,0.5733,4.86,0.5733
864,5.894,0.5513,5.278,0.6161
865,5.231,0.558,5.231,0.558
866,4.943,0.5675,4.654,0.6471
867,5.114,0.6376,5.114,0.6376
868,6.071,0.5604,6.071,0.5604
869,6.022,0.3312,5.798,0.4691
870,6.309,0.4794,6.309,0.4794
871,6.375,0.2367,5.639,0.4711
874,4.618,0.4257,4.618,0.4257
875,5.0,0.7238,4.731,0.7496
876,4.585,0.7549,4.585,0.7549
877,4.798,0.7558,4.798,0.7558
878,6.142,0.5796,6.046,0.627
879,5.549,0.6461,5.097,0.65
881,5.152,0.5549,4.993,0.7166
882,5.853,0.7303,5.052,0.7824
883,3.603,0.6241,3.603,0.6241
884,4.026,0.6863,4.026,0.6863
885,4.161,0.7185,4.114,0.7662
886,4.572,0.5131,3.99,0.5508
887,5.04,0.5809,5.04,0.5809
888,4.643,0.6084,4.431,0.7307
889,4.653,0.5865,3.913,0.6144
890,4.172,0.5233,3.984,0.5541
891,5.641,0.5344,4.289,0.5388
892,3.965,0.6291,3.965,0.6291
893,4.335,0.5613,4.335,0.5613
894,3.798,0.6465,3.46,0.677
895,4.657,0.6272,4.657,0.6272
896,4.966,0.541,4.966,0.541
897,5.044,0.6096,4.907,0.6548
898,4.383,0.6408,3.563,0.6796
899,4.494,0.5806,4.494,0.5806
900,4.731,0.6731,4.731,0.6731
901,4.515,0.6548,4.515,0.6548
902,6.263,0.6732,6.263,0.6732
903,5.759,0.4167,5.759,0.4167
904,6.017,0.3115,5.115,0.3493
905,6.289,0.4649,5.674,0.4705
906,6.274,0.4424,6.106,0.4804
907,5.94,0.4746,5.94,0.4746
908,6.079,0.3043,5.713,0.4485
910,6.207,0.5031,6.207,0.5031
911,5.209,0.3975,5.209,0.3975
912,4.567,0.6179,4.567,0.6179
913,6.152,0.6805,6.152,0.6805
914,5.642,0.5645,5.552,0.5817
915,5.819,0.4646,5.206,0.5113
916,6.207,0.4543,6.201,0.5298
917,6.209,0.5152,6.209,0.5152
918,6.189,0.4649,6.189,0.4649
920,6.134,0.3519,5.643,0.6669
921,6.523,0.4646,6.49,0.5596
922,5.105,0.4177,4.565,0.4464
924,5.446,0.2987,4.9,0.4889
925,6.089,0.5622,6.089,0.5622
926,5.298,0.3724,4.797,0.4735
928,6.137,0.4742,5.928,0.5009
931,6.131,0.4038,5.385,0.4546
933,5.47,0.3697,4.837,0.4687
934,5.896,0.5628,5.896,0.5628
935,6.231,0.4052,4.752,0.4261
936,5.109,0.5554,3.9,0.5973
937,4.086,0.5989,3.707,0.6317
938,5.208,0.6861,5.208,0.6861
939,4.1,0.6804,3.876,0.6894
940,6.818,0.6374,6.818,0.6374
942,7.119,0.883,7.119,0.883
946,5.322,0.4747,5.322,0.4747
948,5.82,0.4317,5.82,0.4317
949,5.825,0.4042,5.275,0.4077
950,5.613,0.3708,5.613,0.3708
951,5.356,0.3888,5.356,0.3888
952,5.734,0.4392,5.734,0.4392
953,5.67,0.3605,5.111,0.408
954,5.95,0.4542,5.607,0.6275
955,5.26,0.4105,4.953,0.5845
956,5.897,0.3206,5.506,0.3913
957,5.889,0.2957,5.252,0.3827
958,5.758,0.4343,5.608,0.4969
959,5.959,0.3951,5.41,0.4347
960,5.934,0.3632,5.843,0.4846
961,6.506,0.4695,6.06,0.5082
962,5.682,0.3788,4.988,0.4183
963,6.106,0.3117,5.861,0.4537
964,6.104,0.6149,5.723,0.6989
965,5.879,0.35,5.879,0.35
966,6.052,0.4894,5.679,0.591
967,5.876,0.5071,5.749,0.714
968,5.616,0.4937,4.61,0.5143
969,5.43,0.2966,5.117,0.3282
970,5.735,0.5227,5.735,0.5227
971,6.215,0.6384,5.632,0.6792
972,5.869,0.4611,5.435,0.4744
973,6.114,0.3905,4.99,0.4873
974,5.853,0.4104,5.627,0.5293
975,5.845,0.6806,5.71,0.6922
976,5.701,0.4109,5.497,0.5724
977,5.678,0.4411,4.485,0.5104
978,5.54,0.4264,4.807,0.4344
979,4.982,0.4196,4.982,0.4196
980,4.758,0.5909,4.758,0.5909
981,5.097,0.4474,3.674,0.4804
982,4.722,0.5126,4.435,0.6453
985,5.716,0.3191,5.521,0.5359
986,6.449,0.3546,5.318,0.489
987,6.444,0.4082,5.211,0.5863
988,5.161,0.3463,4.519,0.4414
989,5.328,0.5984,5.308,0.7082
990,4.926,0.5336,4.332,0.6155
993,5.05,0.6576,5.05,0.6576
994,4.788,0.6337,4.788,0.6337
995,3.967,0.5332,3.692,0.6022
996,4.366,0.8988,4.366,0.8988
997,4.0,0.7626,3.89,0.7979
998,5.207,0.4744,5.136,0.6661
999,5.068,0.2795,5.05,0.3557
1000,3.889,0.6007,3.889,0.6007
1001,5.762,0.4205,5.618,0.5669
1002,5.427,0.4528,5.279,0.5493
1003,5.944,0.3484,5.828,0.6976
1004,4.59,0.5385,4.59,0.5385
1005,3.824,0.6664,3.552,0.6899
1006,4.472,0.6985,4.472,0.6985
1007,5.909,0.662,5.909,0.662
1008,6.61,0.6785,6.037,0.6957
1009,6.231,0.3429,5.745,0.4847
1015,5.72,0.5583,5.384,0.7279
1016,5.484,0.4767,5.484,0.4767
1017,4.463,0.5065,4.463,0.5065
1019,6.199,0.527,4.642,0.538
1028,5.713,0.5221,4.484,0.5862
1029,6.151,0.4253,5.922,0.4976
1030,6.686,0.2708,6.311,0.5832
1032,5.262,0.8192,5.262,0.8192
1033,5.311,0.8095,5.311,0.8095
1034,4.689,0.6799,4.679,0.8209
1035,5.736,0.6375,5.578,0.6419
1036,4.777,0.4574,4.777,0.4574
1037,4.291,0.6018,4.1,0.7353
1038,5.944,0.3072,5.944,0.3072
1055,5.054,0.603,5.054,0.603
1056,4.845,0.4959,4.845,0.4959
1057,5.778,0.4619,4.869,0.4751
1058,7.205,0.8269,7.205,0.8269
1059,6.31,0.4607,5.721,0.5099
1060,5.976,0.4256,5.057,0.5405
1061,5.769,0.413,5.659,0.5631
1062,6.355,0.5667,5.791,0.5971
1063,5.947,0.3433,5.669,0.4721
1064,6.139,0.3938,5.934,0.6173
1065,5.793,0.3546,5.346,0.4505
1066,6.617,0.438,5.658,0.4916
1067,6.191,0.5176,6.191,0.5176
1068,6.618,0.3659,6.588,0.5161
1069,6.249,0.4602,6.249,0.4602
1070,6.456,0.2842,5.806,0.4303
1071,4.957,0.486,4.085,0.5398
1072,4.654,0.5191,4.654,0.5191
1073,4.474,0.4537,3.871,0.5224
1074,5.337,0.5707,5.337,0.5707
1075,5.136,0.3652,5.01,0.4257
1076,4.617,0.4662,4.533,0.5228
1077,5.01,0.5368,5.01,0.5368
1078,5.198,0.4943,5.097,0.7266
1079,6.092,0.4701,4.173,0.6206
1080,4.668,0.7525,4.668,0.7525
1081,4.173,0.5589,3.768,0.5708
1082,5.814,0.4321,5.669,0.4909
1083,5.49,0.5264,5.49,0.5264
1084,3.981,0.6245,3.981,0.6245
1085,5.525,0.4737,5.525,0.4737
1086,5.445,0.5046,5.373,0.7709
1087,6.11,0.3086,5.039,0.3114
1088,7.097,0.4042,6.514,0.4905
1089,5.04,0.3108,5.04,0.3108
1090,7.042,0.6255,7.042,0.6255
1091,6.908,0.4793,6.908,0.4793
1092,6.635,0.2454,5.142,0.2979
1093,6.767,0.4088,6.767,0.4088
1094,7.074,0.2181,6.192,0.419
1095,6.293,0.4272,6.293,0.4272
1099,3.564,0.5646,3.564,0.5646
1101,5.161,0.5133,5.161,0.5133
1102,6.088,0.437,5.407,0.6042
1103,5.83,0.4041,5.626,0.4541
1104,5.485,0.3725,5.347,0.4537
1105,6.396,0.527,6.396,0.527
1106,6.705,0.301,5.597,0.4639
1107,7.262,0.3003,5.89,0.4096
1110,6.533,0.5213,6.533,0.5213
1111,5.994,0.5293,5.994,0.5293
1113,6.292,0.4159,5.5,0.6049
1114,6.568,0.5523,5.866,0.6012
1115,5.792,0.3285,4.932,0.4441
1116,6.284,0.6362,6.284,0.6362
1117,4.569,0.5048,4.475,0.6431
1118,5.108,0.5302,4.862,0.6881
1119,4.866,0.5171,4.43,0.5875
1120,5.314,0.5481,5.241,0.677
1121,5.385,0.65,5.385,0.65
1122,5.451,0.5761,4.472,0.6082
1123,5.374,0.5918,5.092,0.6194
1124,7.26,0.7446,7.26,0.7446
1125,5.929,0.2562,5.277,0.3952
1127,5.332,0.379,4.745,0.4937
1130,6.126,0.2745,5.957,0.3721
1131,6.878,0.2775,6.426,0.4412
1136,4.355,0.6098,3.881,0.6245
1137,5.724,0.504,5.724,0.504
1138,6.564,0.9454,6.564,0.9454
1139,5.546,0.6303,5.546,0.6303
1140,5.496,0.5063,5.496,0.5063
1141,5.523,0.6248,5.523,0.6248
1142,5.44,0.4436,5.3,0.4963
1143,5.706,0.3605,5.298,0.5084
1144,6.764,0.7309,6.764,0.7309
1145,6.264,0.5244,6.264,0.5244
1146,5.759,0.6721,5.759,0.6721
1147,5.206,0.529,4.34,0.6207
1148,4.651,0.5225,4.438,0.5772
1149,5.128,0.4289,4.828,0.4748
1150,4.087,0.4866,4.048,0.4876
1151,5.332,0.5874,5.332,0.5874
1152,4.556,0.4668,4.492,0.4688
1153,5.114,0.5646,5.114,0.5646
1154,5.304,0.6058,5.304,0.6058
1155,5.523,0.6049,5.523,0.6049
1177,5.339,0.3786,5.339,0.3786
1178,6.301,0.5501,5.707,0.7357
1189,5.306,0.5777,5.306,0.5777
1190,4.659,0.6345,4.659,0.6345
1191,5.733,0.4557,5.368,0.8133
1193,6.097,0.2389,5.199,0.3693
1194,4.509,0.5297,4.509,0.5297
1195,6.104,0.8455,6.104,0.8455
1196,6.042,0.7879,6.042,0.7879
1197,4.77,0.4378,4.614,0.5303
1198,5.827,0.3973,5.586,0.5182
1199,5.945,0.48,5.945,0.48
1203,5.177,0.4858,4.545,0.5417
1204,5.618,0.4326,4.918,0.5999
1205,5.325,0.3959,5.279,0.5179
1206,5.325,0.4862,4.866,0.6157
1207,5.563,0.3762,4.371,0.5419
1208,5.484,0.4303,5.481,0.5997
1209,5.272,0.5431,5.091,0.6294
1210,5.382,0.595,5.382,0.595
1211,5.544,0.6,5.308,0.6802
1212,5.141,0.4878,4.508,0.5103
1213,5.509,0.5368,5.188,0.6047
1214,6.288,0.6256,6.288,0.6256
1236,4.488,0.5293,4.488,0.5293
1237,6.534,0.4569,6.534,0.4569
1239,6.829,0.4814,6.829,0.4814
1241,4.505,0.5139,4.02,0.5143
1242,5.551,0.7639,5.551,0.7639
1243,5.503,0.3062,5.336,0.4271
1245,5.547,0.4486,5.214,0.5569
1246,6.497,0.4403,5.774,0.6923
1247,6.071,0.3048,5.289,0.4954
1248,6.271,0.823,6.271,0.823
1249,5.755,0.5965,5.295,0.788
1250,3.932,0.6974,3.932,0.6974
1251,3.816,0.5415,3.816,0.5415
1252,5.01,0.5838,4.892,0.8635
1253,5.197,0.6387,5.121,0.6398
1254,4.708,0.5953,4.538,0.7136
1255,4.911,0.5302,4.896,0.562
1256,5.002,0.7232,5.002,0.7232
1257,5.052,0.7253,5.052,0.7253
1258,4.638,0.5659,4.638,0.5659
1259,5.315,0.5932,5.315,0.5932
1260,4.138,0.4906,4.115,0.5007
1277,6.687,0.4771,6.094,0.5445
1280,5.603,0.4674,5.346,0.5199
1281,4.67,0.3644,4.661,0.3644
1282,5.236,0.4383,4.248,0.4853
1283,5.234,0.364,4.826,0.5269
1284,4.538,0.4595,4.538,0.4595
1285,5.538,0.3919,5.38,0.4232
1286,5.563,0.3081,5.563,0.3081
1287,5.172,0.4706,5.172,0.4706
1288,5.627,0.727,5.627,0.727
1289,5.098,0.3087,4.954,0.3893
1290,5.38,0.3569,4.632,0.4871
1291,5.442,0.4506,5.442,0.4506
1292,5.814,0.6019,5.814,0.6019
1293,4.529,0.4089,4.392,0.4297
1294,5.473,0.5109,5.363,0.582
1296,5.561,0.3987,4.63,0.6123
1297,4.273,0.3356,4.273,0.3356
1298,5.546,0.2877,5.154,0.4906
1299,6.005,0.369,6.005,0.369
1300,4.711,0.6249,4.491,0.7112
1301,4.559,0.6472,4.484,0.6636
1302,4.26,0.555,4.26,0.555
1303,5.243,0.5729,4.655,0.6432
1315,4.983,0.4537,4.777,0.5004
1316,7.4,0.895,7.4,0.895
1317,4.885,0.3531,4.613,0.4236
1318,5.577,0.445,4.497,0.5224
1319,5.476,0.4949,5.476,0.4949
1320,5.535,0.3592,4.83,0.4647
1321,5.628,0.7995,5.628,0.7995
1322,5.782,0.2353,5.584,0.385
1323,7.282,0.6298,7.282,0.6298
1324,6.02,0.4931,6.02,0.4931
1325,5.519,0.5059,5.519,0.5059
1326,6.516,0.5662,6.516,0.5662
1327,6.189,0.4139,4.867,0.4996
1328,6.14,0.4697,5.653,0.5991
1329,5.96,0.6696,5.96,0.6696
1330,4.399,0.4131,4.206,0.4293
1331,5.78,0.6522,5.78,0.6522
1332,5.297,0.3652,4.769,0.5461
1333,5.442,0.6189,5.442,0.6189
1335,4.918,0.5919,4.858,0.6528
1336,4.262,0.6533,4.262,0.6533
1337,5.217,0.4681,5.217,0.4681
1338,6.452,0.4347,6.425,0.5199
1344,5.323,0.4438,4.999,0.5637
1345,5.678,0.592,5.678,0.592
1347,6.71,0.6043,6.71,0.6043
1348,5.511,0.4662,5.398,0.7277
1349,5.535,0.5126,4.852,0.5543
1350,5.443,0.5472,5.328,0.7383
1351,6.376,0.5263,5.53,0.6583
1352,6.158,0.647,6.158,0.647
1353,6.565,0.8078,6.565,0.8078
1354,5.686,0.3268,5.104,0.3329
1355,5.169,0.4955,5.169,0.4955
1356,5.912,0.6346,5.912,0.6346
1357,4.493,0.3864,4.493,0.3864
1358,5.923,0.3554,5.475,0.4671
1359,6.126,0.5171,5.425,0.5192
1360,5.915,0.4533,5.494,0.5858
1361,5.313,0.367,5.134,0.5815
1362,5.862,0.5322,5.862,0.5322
1363,5.932,0.7375,5.932,0.7375
1364,6.231,0.4257,5.87,0.593
1365,5.546,0.3523,4.965,0.4234
1366,6.118,0.5729,5.668,0.5758
1368,6.355,0.61,6.355,0.61
1369,4.78,0.3926,4.78,0.3926
1370,5.818,0.3683,5.273,0.3788
1372,6.27,0.411,5.525,0.4119
1373,5.822,0.3418,5.799,0.4622
1383,6.315,0.3405,5.089,0.3741
1384,6.072,0.377,5.931,0.4102
1385,5.404,0.5727,5.404,0.5727
1386,6.115,0.4511,5.414,0.4816
1387,6.339,0.6803,6.339,0.6803
1388,6.469,0.6462,6.444,0.7243
1389,4.828,0.5362,4.828,0.5362
1390,4.652,0.6372,4.636,0.6716
1391,4.904,0.6008,4.834,0.6205
1392,4.55,0.6761,4.55,0.6761
1393,4.93,0.6438,4.93,0.6438
1394,5.464,0.5398,5.464,0.5398
1395,5.186,0.5574,5.174,0.6147
1396,5.773,0.3969,5.544,0.6062
1397,6.578,0.579,6.044,0.6873
1398,6.263,0.6256,6.263,0.6256
1401,5.352,0.3308,4.374,0.3618
1402,5.644,0.4987,5.636,0.5274
1403,6.053,0.6332,5.674,0.7141
1404,4.959,0.4549,4.959,0.4549
1405,4.863,0.4448,4.807,0.5458
1406,6.033,0.4831,5.986,0.723
1407,6.455,0.6836,6.455,0.6836
1408,4.575,0.5952,4.575,0.5952
1411,4.699,0.6129,4.699,0.6129
1412,5.041,0.8374,5.041,0.8374
1413,5.424,0.6267,5.424,0.6267
1414,6.072,0.4917,5.612,0.6652
1415,4.517,0.5133,4.391,0.5506
1416,5.498,0.4945,5.498,0.4945
1417,4.946,0.4402,4.781,0.4671
1418,5.987,0.3442,4.903,0.435
1419,5.722,0.408,5.131,0.4655
1420,5.336,0.4157,5.106,0.4187
1421,5.696,0.4778,4.752,0.5412
1422,6.167,0.6664,6.167,0.6664
1423,4.697,0.5913,4.697,0.5913
1424,5.084,0.6219,4.951,0.6791
1425,4.421,0.6335,4.421,0.6335
1426,5.241,0.5887,4.755,0.6387
1427,6.144,0.6945,6.144,0.6945
1428,6.14,0.5389,5.309,0.5735
1429,6.106,0.5468,5.963,0.5598
1430,6.084,0.3829,4.721,0.4181
1431,6.866,0.6607,6.866,0.6607
1432,5.816,0.3414,5.775,0.3727
1433,6.259,0.4698,6.259,0.4698
1434,6.699,0.6677,6.699,0.6677
1435,5.778,0.362,5.652,0.407
1436,6.837,0.6748,6.837,0.6748
1437,6.977,0.7719,6.977,0.7719
1441,5.469,0.51,5.171,0.5254
1442,5.442,0.6511,5.442,0.6511
1443,6.653,0.4266,6.653,0.4266
1450,3.716,0.6791,3.668,0.6838
1451,4.981,0.515,4.158,0.6637
1452,5.034,0.6056,3.859,0.7058
1453,5.094,0.6533,4.536,0.7363
1454,3.92,0.6384,3.92,0.6384
1455,4.905,0.7962,4.905,0.7962
1456,4.812,0.6434,3.974,0.6951
1457,4.118,0.477,4.118,0.477
1458,4.849,0.5342,4.849,0.5342
1459,4.841,0.3491,4.697,0.5089
1460,4.706,0.3858,4.319,0.4201
1461,5.042,0.5099,5.042,0.5099
1462,5.83,0.6922,5.83,0.6922
1463,5.373,0.5832,4.486,0.5894
1464,5.29,0.4605,4.926,0.5606
1465,5.614,0.4128,5.331,0.5058
1466,5.709,0.517,5.661,0.5246
1467,5.865,0.4615,4.956,0.5274
1468,5.965,0.3515,5.316,0.4179
1469,5.493,0.3028,4.996,0.5177
1471,4.687,0.5326,4.578,0.6099
1472,4.996,0.5381,4.527,0.5739
1473,5.305,0.6246,5.305,0.6246
1474,4.707,0.5075,4.493,0.6514
1475,5.236,0.6204,5.236,0.6204
1476,4.919,0.5964,4.645,0.5975
1477,5.336,0.6092,4.391,0.6122
1478,5.353,0.6071,5.353,0.6071
1479,5.061,0.5341,4.193,0.577
1480,5.133,0.5664,4.557,0.7041
1481,6.386,0.2959,6.125,0.475
1482,5.135,0.4862,4.617,0.502
1483,6.265,0.5603,5.759,0.5823
1484,6.257,0.3623,6.235,0.4925
1485,4.72,0.4873,4.572,0.5263
1486,5.597,0.4259,5.576,0.5316
1487,5.577,0.6551,5.577,0.6551
1488,5.523,0.5224,4.519,0.7213
1497,6.299,0.6407,6.299,0.6407
1498,4.921,0.6166,4.921,0.6166
1499,4.824,0.5721,4.824,0.5721
1500,5.362,0.6273,5.362,0.6273
1501,4.979,0.5092,4.36,0.5516
1502,5.252,0.6565,4.995,0.672
1503,5.384,0.5812,4.777,0.6276
1504,5.141,0.6205,4.949,0.6629
1505,4.684,0.4842,4.684,0.4842
1506,5.935,0.6966,5.881,0.7509
1507,5.008,0.5474,4.405,0.5805
1508,5.622,0.5072,5.331,0.788
1509,5.917,0.5515,4.647,0.561
1510,5.043,0.5723,4.772,0.6586
1511,5.135,0.5638,4.396,0.6215
1512,5.473,0.5388,5.316,0.7999
1513,5.594,0.6756,5.594,0.6756
1514,4.768,0.3852,4.741,0.6058
1525,5.507,0.5209,5.507,0.5209
1527,6.404,0.6574,5.72,0.781
1528,4.349,0.5062,4.177,0.5169
1529,4.752,0.4366,4.49,0.449
1530,5.617,0.5122,5.571,0.5641
1531,4.627,0.4024,4.463,0.5197
1532,6.246,0.5853,6.159,0.6606
1533,5.637,0.3693,5.098,0.564
1534,5.385,0.4802,4.943,0.7779
1536,5.148,0.6068,4.016,0.6103
1537,,,,
1538,5.234,0.701,5.234,0.701
1540,5.005,0.6014,5.005,0.6014
1541,5.456,0.6524,5.101,0.7344
1542,3.98,0.5917,3.98,0.5917
1543,5.277,0.7919,5.277,0.7919
1544,4.625,0.7478,4.625,0.7478
1547,5.574,0.516,5.574,0.516
1548,5.823,0.4175,5.668,0.5317
1549,6.467,0.3164,6.092,0.663
1550,5.406,0.5962,4.275,0.6351
1551,5.098,0.6179,4.281,0.6466
1552,5.902,0.6025,4.18,0.6325
1553,5.747,0.6166,5.587,0.7052
1554,4.428,0.5203,4.151,0.6245
1555,5.827,0.4383,5.583,0.6982
1556,5.841,0.515,4.734,0.5872
1558,6.201,0.5363,6.201,0.5363
1559,6.05,0.5967,6.05,0.5967
1561,4.989,0.3966,4.288,0.4093
1562,5.878,0.4718,4.81,0.5264
1564,4.869,0.4121,4.647,0.4967
1565,6.603,0.5214,6.603,0.5214
1567,6.387,0.4506,6.297,0.6274
1568,6.123,0.4354,5.282,0.532
1571,6.398,0.5149,6.017,0.6738
1572,5.9,0.4292,4.304,0.5497
1573,5.67,0.6226,5.67,0.6226
1574,6.367,0.7374,6.367,0.7374
1575,5.513,0.3871,4.89,0.6604
1576,6.352,0.2779,5.367,0.4251
1578,5.19,0.4907,4.868,0.5801
1579,5.097,0.617,4.566,0.7271
1580,5.98,0.7186,4.452,0.7761
1587,5.409,0.5682,5.409,0.5682
1588,5.588,0.402,5.588,0.402
1590,4.992,0.5144,4.453,0.6404
1592,5.689,0.3751,5.238,0.55
1595,5.767,0.3265,5.458,0.4133
1596,3.853,0.8291,3.853,0.8291
1598,5.572,0.4223,5.302,0.6603
1599,5.906,0.5181,5.906,0.5181
1601,6.182,0.5248,6.139,0.5818
1602,5.081,0.4514,4.496,0.5439
1603,4.562,0.6486,4.562,0.6486
1604,5.849,0.6488,5.849,0.6488
1615,5.536,0.5164,5.309,0.6456
1616,5.983,0.4898,5.063,0.5173
1617,5.824,0.4416,4.667,0.5845
1618,5.509,0.4878,5.509,0.4878
1619,5.443,0.3829,5.18,0.6618
1620,5.115,0.4201,4.655,0.5108
1621,4.785,0.4147,4.714,0.4482
1622,,,,
1623,5.302,0.414,4.74,0.4806
1624,5.726,0.3702,4.88,0.4838
1625,5.576,0.3809,5.155,0.5969
1626,4.892,0.4503,4.609,0.5158
1628,6.367,0.5573,6.367,0.5573
1629,5.489,0.2625,5.376,0.3536
1632,5.145,0.5371,4.97,0.5845
1633,5.096,0.5107,4.357,0.6071
1634,4.939,0.7658,4.939,0.7658
1639,5.878,0.4486,5.291,0.55
1646,6.045,0.5437,6.045,0.5437
1647,6.916,0.5292,6.146,0.5302
1648,6.038,0.3468,5.105,0.4057
1649,5.622,0.5053,5.622,0.5053
1650,5.395,0.4917,4.934,0.4977
1651,5.973,0.3004,5.865,0.5233
1653,6.394,0.3165,5.505,0.4405
1654,6.219,0.3564,6.179,0.4808
1657,6.003,0.3772,5.369,0.4744
1658,6.056,0.4146,4.857,0.4335
1659,6.222,0.5788,6.222,0.5788
1670,5.207,0.4412,5.207,0.4412
1671,4.92,0.5633,4.92,0.5633
1672,5.917,0.6391,5.917,0.6391
1673,5.216,0.4024,4.812,0.5576
1674,5.851,0.503,5.708,0.6338
1675,5.224,0.6442,5.221,0.6478
1676,5.212,0.5217,5.182,0.6463
1677,6.759,0.6982,6.759,0.6982
1678,6.127,0.5882,6.127,0.5882
1679,6.732,0.3826,6.566,0.6432
1680,5.51,0.485,5.063,0.4937
1681,4.714,0.4735,4.518,0.5417
1682,5.479,0.4069,4.731,0.5254
1683,5.37,0.4921,4.335,0.5183
1684,5.533,0.4356,4.391,0.5536
1685,5.305,0.4341,4.333,0.5223
1686,5.35,0.4949,5.249,0.6658
1687,5.526,0.5841,5.526,0.5841
1688,5.269,0.516,4.536,0.5642
1689,4.34,0.5037,4.34,0.5037
1690,5.282,0.5408,5.282,0.5408
1691,5.474,0.5195,4.556,0.5799
1692,5.069,0.523,4.449,0.5594
1693,6.076,0.5505,5.518,0.6541
1694,5.396,0.6066,4.89,0.621
1695,4.984,0.6042,4.984,0.6042
1696,5.357,0.4825,4.51,0.5828
1697,6.023,0.649,6.023,0.649
1698,4.737,0.513,4.737,0.513
1699,4.905,0.4963,4.832,0.5419
