ligand_id,cnn_affinity,pose_score,CNN affinity (best pose),pose_score (best pose)
1,6.641,0.4477,6.252,0.5207
2,6.962,0.6652,6.962,0.6652
3,6.882,0.6513,6.882,0.6513
23,6.297,0.6499,6.297,0.6499
24,6.005,0.4366,5.99,0.5873
25,5.504,0.7561,5.504,0.7561
26,5.332,0.7971,5.332,0.7971
27,5.467,0.6949,5.46,0.7347
28,5.295,0.5583,5.022,0.5846
29,5.185,0.4861,5.047,0.5671
30,7.468,0.4028,7.425,0.546
31,5.256,0.7504,5.256,0.7504
32,5.327,0.5412,5.278,0.7667
33,5.737,0.7234,5.737,0.7234
34,5.413,0.7278,5.413,0.7278
35,5.655,0.6336,5.576,0.7583
36,5.219,0.5176,5.18,0.5425
38,5.243,0.6279,5.225,0.6344
39,5.057,0.6269,5.057,0.6269
40,5.427,0.6642,5.427,0.6642
41,5.354,0.7289,5.265,0.7796
42,5.692,0.6523,5.61,0.7443
43,5.285,0.9161,5.285,0.9161
44,5.533,0.7712,5.521,0.789
46,5.425,0.719,5.425,0.719
47,5.306,0.5785,4.974,0.6133
48,5.475,0.7349,5.475,0.7349
49,5.68,0.7177,5.68,0.7177
50,7.365,0.3387,7.345,0.4473
52,5.335,0.6184,5.335,0.6184
55,5.09,0.889,5.09,0.889
56,5.571,0.6492,5.54,0.7049
58,5.644,0.6198,5.644,0.6198
59,5.671,0.4883,5.366,0.5949
60,6.147,0.6328,5.818,0.6611
61,4.761,0.6343,4.623,0.8733
62,5.578,0.6001,5.363,0.662
64,6.123,0.4572,5.949,0.6707
65,5.589,0.8905,5.226,0.8919
66,5.38,0.7396,5.247,0.8247
67,4.793,0.8357,4.342,0.8381
68,4.816,0.7595,4.744,0.8547
69,4.97,0.8587,4.97,0.8587
70,5.182,0.7978,5.153,0.8125
71,6.393,0.6614,6.393,0.6614
72,6.567,0.4277,6.531,0.4369
73,5.995,0.5738,5.995,0.5738
74,5.679,0.7041,5.679,0.7041
75,6.303,0.5729,6.138,0.6449
76,5.83,0.6215,5.51,0.6529
77,6.299,0.5642,6.021,0.5735
78,6.687,0.7256,6.687,0.7256
79,5.798,0.7096,5.798,0.7096
80,5.982,0.6644,5.846,0.7454
81,6.911,0.2886,6.885,0.4192
88,7.817,0.5193,7.733,0.522
89,7.821,0.3855,7.737,0.5257
90,5.229,0.7797,5.229,0.7797
91,5.046,0.585,4.924,0.6668
92,5.454,0.7863,5.454,0.7863
93,5.638,0.538,5.499,0.6113
94,5.275,0.5909,5.163,0.6647
95,5.075,0.6511,4.904,0.7045
96,5.171,0.5155,5.022,0.657
97,4.861,0.597,4.789,0.7266
98,4.997,0.5814,4.969,0.7784
99,5.052,0.6963,4.885,0.7375
100,5.232,0.6677,5.114,0.7229
101,4.915,0.5602,4.77,0.6838
102,5.172,0.7333,5.172,0.7333
103,5.245,0.7248,5.245,0.7248
104,6.995,0.6068,6.995,0.6068
105,4.789,0.4665,4.647,0.5499
106,5.039,0.57,4.961,0.673
108,5.232,0.732,5.232,0.732
109,5.555,0.6538,5.549,0.7169
110,5.341,0.777,5.341,0.777
111,7.022,0.6069,6.714,0.6497
112,6.014,0.8416,6.014,0.8416
113,5.066,0.6728,5.044,0.7374
114,6.369,0.6294,6.281,0.7769
115,5.785,0.5319,5.578,0.6571
116,7.218,0.5341,7.218,0.5341
117,7.075,0.4156,6.983,0.4306
118,7.552,0.7422,7.096,0.7611
119,6.177,0.7038,6.119,0.7357
120,6.932,0.4891,6.574,0.6009
121,7.45,0.4558,7.45,0.4558
122,6.46,0.4599,6.354,0.7301
123,5.713,0.7901,5.624,0.7919
124,5.928,0.6756,5.789,0.8349
125,7.032,0.4544,6.543,0.6238
126,7.192,0.4003,7.172,0.4404
127,7.623,0.6198,7.623,0.6198
128,7.399,0.7888,7.399,0.7888
129,7.892,0.4384,7.819,0.8391
130,7.438,0.6363,7.438,0.6363
131,7.1,0.6854,7.1,0.6854
132,6.792,0.5575,6.338,0.5839
133,7.036,0.5015,7.008,0.717
134,6.221,0.6106,6.103,0.8308
135,7.098,0.61,7.098,0.61
136,5.727,0.7979,5.727,0.7979
137,6.29,0.7791,6.29,0.7791
138,7.57,0.7046,7.57,0.7046
139,7.412,0.7482,7.412,0.7482
140,8.031,0.6973,8.031,0.6973
141,7.38,0.7218,7.38,0.7218
142,6.852,0.7402,6.852,0.7402
143,7.096,0.6629,7.096,0.6629
144,6.997,0.4966,6.702,0.5266
146,6.815,0.3714,6.628,0.3875
147,6.987,0.9295,6.987,0.9295
148,6.493,0.6136,6.461,0.6538
149,6.141,0.4658,6.031,0.6203
150,6.478,0.7993,6.478,0.7993
151,6.795,0.5296,6.795,0.5296
152,6.396,0.4796,6.356,0.5622
153,6.0,0.7134,5.891,0.7889
154,6.947,0.798,6.947,0.798
155,6.731,0.3069,6.445,0.4992
156,4.995,0.7471,4.974,0.8149
157,5.465,0.6877,5.465,0.6877
158,5.561,0.7414,5.561,0.7414
159,6.745,0.4418,6.438,0.4432
160,5.285,0.7906,5.285,0.7906
161,5.36,0.4971,5.069,0.5875
162,5.651,0.4939,5.509,0.7744
163,6.001,0.3586,5.807,0.5086
164,8.021,0.5993,7.639,0.6547
165,5.956,0.7841,5.891,0.8627
166,5.524,0.6544,5.373,0.771
167,6.19,0.3731,5.682,0.4529
168,5.353,0.4441,5.041,0.5933
169,5.408,0.6032,5.241,0.7953
171,5.199,0.5564,5.033,0.587
172,6.797,0.4529,6.77,0.7207
173,5.914,0.5125,5.646,0.5859
174,5.589,0.4942,4.86,0.5635
175,6.057,0.5731,5.943,0.8796
176,5.392,0.5004,4.769,0.5758
178,7.049,0.4611,7.003,0.6054
180,6.911,0.3519,6.569,0.4953
182,6.709,0.4572,6.685,0.584
183,6.077,0.6241,6.075,0.6723
184,6.966,0.5136,6.948,0.6186
185,6.989,0.4362,6.912,0.7189
186,7.826,0.7279,7.548,0.749
188,6.598,0.6618,6.598,0.6618
189,7.442,0.6288,7.442,0.6288
190,6.599,0.4641,6.417,0.5583
191,6.553,0.5188,6.422,0.5964
192,7.021,0.5914,6.61,0.616
194,6.916,0.5868,6.876,0.7001
195,6.892,0.503,6.677,0.5283
197,6.082,0.4452,6.082,0.4452
198,6.307,0.2739,6.178,0.3664
199,6.17,0.4288,6.151,0.4648
200,5.769,0.4259,5.693,0.4978
201,6.558,0.4708,6.492,0.5045
202,6.521,0.3172,6.194,0.4947
203,6.67,0.6065,6.475,0.6323
204,7.005,0.5182,7.005,0.5182
205,7.438,0.7229,7.438,0.7229
206,7.064,0.5157,7.064,0.5157
207,6.97,0.5917,6.97,0.5917
208,7.16,0.5259,7.16,0.5259
211,7.371,0.4211,7.019,0.4711
212,7.139,0.4841,7.122,0.5039
213,7.179,0.6522,7.179,0.6522
214,6.594,0.6354,6.594,0.6354
215,6.315,0.5566,6.091,0.585
216,7.005,0.4178,6.971,0.7
217,7.007,0.4302,6.822,0.4937
218,6.994,0.4981,6.994,0.4981
219,7.212,0.4052,7.036,0.6287
220,7.17,0.3055,6.856,0.5448
221,7.358,0.6498,6.981,0.7231
222,7.087,0.3638,6.809,0.443
223,7.28,0.4686,7.28,0.4686
226,7.048,0.7074,6.816,0.745
227,6.855,0.7007,6.677,0.7114
228,6.458,0.7513,6.347,0.7686
229,7.483,0.4315,7.062,0.6302
230,7.635,0.4665,6.795,0.6155
231,7.383,0.6482,7.383,0.6482
232,7.433,0.6622,7.268,0.7082
233,6.976,0.7189,6.976,0.7189
234,6.868,0.5309,6.668,0.6376
235,6.559,0.8014,6.559,0.8014
236,6.832,0.7353,6.832,0.7353
237,6.86,0.6536,6.86,0.6536
238,6.678,0.5849,6.652,0.7717
239,6.711,0.4811,6.678,0.6911
240,7.355,0.6822,7.09,0.8643
241,7.167,0.6152,6.67,0.686
242,6.621,0.626,6.621,0.626
243,7.839,0.4957,7.821,0.5339
244,6.344,0.7019,6.344,0.7019
245,6.22,0.5094,6.22,0.5094
246,7.923,0.5077,7.753,0.5412
247,8.053,0.5873,8.053,0.5873
248,7.174,0.5844,7.174,0.5844
249,7.782,0.5404,7.637,0.6126
250,7.884,0.3697,7.297,0.5805
251,7.673,0.231,7.298,0.408
252,7.283,0.4402,6.987,0.5977
253,7.345,0.4927,7.32,0.5218
254,7.437,0.4295,7.437,0.4295
255,7.46,0.5127,7.46,0.5127
256,7.733,0.5333,7.624,0.5425
257,7.86,0.391,7.644,0.6203
258,7.871,0.5172,7.871,0.5172
259,7.817,0.3261,7.01,0.4698
260,7.919,0.4452,7.684,0.5862
261,7.857,0.4578,7.388,0.5646
262,7.811,0.5618,7.523,0.6207
263,8.009,0.5879,8.009,0.5879
264,7.855,0.4492,7.314,0.4735
265,8.062,0.3866,7.568,0.6855
266,7.835,0.4572,7.603,0.4602
267,7.811,0.6367,7.811,0.6367
268,6.141,0.321,5.847,0.4505
269,6.802,0.5418,6.802,0.5418
270,5.327,0.5656,5.277,0.6009
271,6.007,0.5671,6.007,0.5671
272,5.307,0.4485,5.285,0.5711
273,5.625,0.5357,5.541,0.764
274,6.122,0.6216,6.067,0.657
275,7.548,0.3922,7.524,0.692
276,6.561,0.4786,6.246,0.5049
277,6.434,0.5035,6.4,0.6299
278,6.77,0.4874,6.77,0.4874
279,5.974,0.5326,5.603,0.5525
280,7.802,0.5462,7.392,0.6389
281,6.157,0.4284,6.157,0.4284
282,6.09,0.4143,5.8,0.6215
283,6.036,0.5974,5.89,0.7036
285,6.17,0.4451,6.167,0.6149
286,5.624,0.3952,5.59,0.4577
287,5.79,0.7655,5.79,0.7655
289,5.496,0.3596,5.234,0.4861
290,6.225,0.6343,5.714,0.6742
291,6.147,0.6882,6.137,0.7576
292,6.144,0.7219,6.085,0.7517
297,8.106,0.4075,7.359,0.487
298,7.508,0.5109,7.438,0.5203
299,8.038,0.4175,6.594,0.4388
301,7.27,0.4292,7.206,0.6988
303,7.818,0.4116,7.273,0.4731
304,7.381,0.546,7.381,0.546
305,7.857,0.295,7.624,0.5499
313,6.839,0.4181,6.635,0.6667
314,6.538,0.7858,6.538,0.7858
315,5.909,0.3852,5.909,0.3852
316,5.663,0.5217,5.663,0.5217
317,6.387,0.3606,6.282,0.4519
318,6.3,0.7012,6.3,0.7012
319,6.457,0.7144,6.457,0.7144
320,6.502,0.7246,6.463,0.7402
321,7.312,0.3877,7.132,0.5658
322,7.723,0.4941,7.437,0.6345
323,7.533,0.374,7.27,0.5388
324,6.946,0.3535,6.794,0.485
325,7.284,0.3531,7.243,0.5717
326,7.293,0.4653,7.29,0.6389
327,7.246,0.3873,7.032,0.6523
328,6.906,0.391,6.68,0.5106
329,6.776,0.3496,6.702,0.4225
330,6.578,0.5452,6.559,0.6582
331,6.792,0.267,6.443,0.4544
332,7.609,0.4235,7.437,0.4738
333,7.617,0.1727,7.294,0.3641
334,8.34,0.1582,7.606,0.2299
335,6.583,0.6635,6.583,0.6635
336,6.769,0.5939,6.511,0.5944
337,6.625,0.5979,6.585,0.7928
338,6.6,0.4055,6.363,0.5332
339,6.717,0.5894,6.717,0.5894
340,7.376,0.6888,7.29,0.7209
341,7.287,0.6265,7.287,0.6265
342,6.829,0.6065,6.704,0.7485
343,7.882,0.6076,7.882,0.6076
344,8.189,0.454,8.189,0.454
345,6.628,0.4214,6.256,0.5839
346,7.351,0.5991,7.351,0.5991
348,7.142,0.5052,7.142,0.5052
349,6.968,0.603,6.968,0.603
351,7.212,0.6404,7.212,0.6404
352,6.704,0.632,6.704,0.632
353,7.597,0.3284,7.505,0.4557
354,7.478,0.5935,7.478,0.5935
355,7.733,0.5103,7.733,0.5103
356,7.966,0.6763,7.966,0.6763
357,8.227,0.4387,8.216,0.4746
358,7.389,0.6467,7.389,0.6467
359,7.771,0.5645,7.771,0.5645
360,8.086,0.7239,8.086,0.7239
361,7.991,0.4536,7.516,0.562
367,6.639,0.3329,6.082,0.4968
369,7.894,0.2618,7.871,0.308
371,7.878,0.2425,7.347,0.3468
373,7.82,0.3885,7.724,0.4089
374,7.74,0.3103,7.74,0.3103
375,7.696,0.3209,7.546,0.4954
376,7.993,0.2869,7.477,0.5396
377,7.59,0.2552,7.103,0.3804
378,7.758,0.3627,7.758,0.3627
379,7.729,0.1819,7.722,0.3047
380,7.888,0.2608,7.637,0.4857
381,7.024,0.5757,6.829,0.7013
382,6.964,0.7104,6.964,0.7104
388,8.468,0.4282,8.222,0.4581
389,6.345,0.4929,6.335,0.6092
391,7.66,0.6362,7.66,0.6362
392,7.26,0.442,6.933,0.6173
393,7.692,0.6492,7.692,0.6492
394,7.343,0.4365,7.267,0.6215
395,7.128,0.6362,7.086,0.7035
396,6.517,0.7264,6.517,0.7264
397,6.521,0.6463,6.41,0.6749
398,6.376,0.5991,6.353,0.621
399,6.172,0.6235,6.172,0.6235
400,5.779,0.7174,5.779,0.7174
401,6.388,0.648,6.388,0.648
402,6.033,0.6054,6.033,0.6054
403,6.291,0.7701,6.291,0.7701
404,6.243,0.7128,6.146,0.7208
405,6.183,0.5692,6.007,0.7671
406,6.005,0.7027,6.005,0.7027
407,6.344,0.6867,6.291,0.6945
408,6.723,0.7516,6.48,0.7598
409,6.652,0.6304,6.573,0.7648
410,7.191,0.3797,6.977,0.564
411,7.342,0.339,7.281,0.4011
414,6.701,0.6583,6.316,0.6935
415,6.528,0.6079,6.472,0.6753
416,6.856,0.5936,6.587,0.6548
417,6.864,0.4683,6.728,0.5668
419,8.062,0.7054,8.062,0.7054
460,7.672,0.5025,7.344,0.5387
462,7.765,0.4449,7.465,0.4691
464,7.966,0.2484,7.742,0.4288
466,8.066,0.414,7.476,0.5668
467,7.681,0.2904,7.592,0.4759
468,8.091,0.3917,7.761,0.5176
469,8.002,0.5089,8.002,0.5089
472,7.28,0.5191,6.718,0.7265
475,7.104,0.3904,7.071,0.4632
476,7.822,0.4246,7.822,0.4246
477,7.176,0.6847,7.176,0.6847
478,8.167,0.4686,8.112,0.6087
481,8.376,0.6605,8.376,0.6605
486,7.995,0.5756,7.863,0.7048
492,8.243,0.6761,8.243,0.6761
496,8.047,0.6486,8.047,0.6486
499,8.314,0.629,8.242,0.691
500,7.707,0.665,7.707,0.665
501,7.708,0.709,7.708,0.709
502,8.083,0.6777,7.814,0.7263
503,7.851,0.4919,7.711,0.5793
509,8.237,0.4198,7.741,0.5718
510,7.731,0.5047,7.661,0.6638
511,7.918,0.8395,7.918,0.8395
512,7.502,0.6956,7.495,0.7012
516,8.565,0.577,8.278,0.646
517,8.522,0.4018,8.418,0.5637
518,8.325,0.5106,8.27,0.5718
519,8.101,0.5435,7.593,0.5608
520,8.161,0.4198,7.774,0.5993
521,8.021,0.5994,8.021,0.5994
522,7.791,0.6375,7.434,0.6512
523,8.079,0.4965,7.641,0.7113
524,7.426,0.5061,7.41,0.5777
525,7.616,0.6672,7.616,0.6672
526,8.472,0.3492,8.385,0.3755
527,6.532,0.6329,6.509,0.7182
528,6.45,0.6321,6.407,0.7451
529,7.466,0.2866,7.337,0.4849
530,7.495,0.3341,7.294,0.3916
531,5.453,0.8696,5.453,0.8696
532,6.881,0.6132,6.881,0.6132
533,7.543,0.4573,7.5,0.5819
534,7.803,0.464,7.502,0.5598
535,7.75,0.4185,7.551,0.6407
536,7.487,0.4128,7.487,0.4128
537,7.467,0.3503,7.262,0.3793
538,7.537,0.2681,7.087,0.3884
539,7.417,0.2219,6.945,0.3537
540,7.416,0.5005,7.416,0.5005
541,8.051,0.8321,8.051,0.8321
543,8.07,0.4569,8.07,0.4569
544,7.568,0.4244,7.337,0.4764
550,8.327,0.6022,8.327,0.6022
551,7.75,0.5013,7.63,0.5376
552,5.681,0.495,5.668,0.7362
553,6.064,0.7756,6.064,0.7756
555,7.759,0.3703,7.739,0.4503
556,7.906,0.329,7.332,0.4959
558,5.483,0.6967,5.483,0.6967
559,5.759,0.6724,5.759,0.6724
560,6.194,0.5275,6.194,0.5275
561,6.021,0.6741,5.896,0.6981
562,5.822,0.4459,5.808,0.5984
563,5.892,0.5486,5.749,0.6503
564,5.879,0.6535,5.879,0.6535
565,5.853,0.5415,5.851,0.7048
566,6.03,0.512,5.901,0.7782
567,5.783,0.7311,5.783,0.7311
568,5.448,0.7314,5.448,0.7314
569,5.586,0.5308,5.359,0.5936
570,5.639,0.5429,5.597,0.612
571,5.762,0.5462,5.554,0.5617
572,5.939,0.8032,5.939,0.8032
574,5.357,0.7098,5.357,0.7098
575,5.552,0.4025,5.529,0.4876
576,4.962,0.5395,4.909,0.6081
577,6.002,0.7687,6.002,0.7687
578,5.896,0.3898,5.896,0.3898
579,5.789,0.3805,5.533,0.5001
580,6.142,0.6452,5.875,0.7801
592,7.479,0.7187,7.479,0.7187
593,7.237,0.748,7.153,0.7947
594,6.895,0.8213,6.895,0.8213
595,7.402,0.862,7.402,0.862
598,5.371,0.5265,5.333,0.5928
600,5.56,0.4739,5.545,0.5245
602,5.895,0.5849,5.753,0.5966
603,6.286,0.612,6.099,0.6326
604,5.651,0.6976,5.588,0.7462
605,5.753,0.767,5.753,0.767
606,6.091,0.6288,5.732,0.7289
607,5.814,0.6764,5.814,0.6764
608,7.344,0.4488,7.227,0.4985
611,7.862,0.6699,7.619,0.6981
613,7.308,0.8485,7.308,0.8485
614,6.806,0.795,6.806,0.795
615,6.338,0.5259,6.121,0.7018
616,6.222,0.6104,5.952,0.7562
617,5.872,0.7483,5.872,0.7483
618,5.779,0.6272,5.725,0.6583
619,5.626,0.7978,5.626,0.7978
620,5.352,0.7358,5.242,0.7493
621,6.487,0.811,6.487,0.811
622,6.484,0.6527,6.484,0.6527
623,6.485,0.788,6.485,0.788
624,6.275,0.7685,6.275,0.7685
625,6.514,0.8797,6.514,0.8797
626,6.493,0.7561,6.493,0.7561
627,5.978,0.53,5.974,0.6191
628,6.161,0.5688,6.099,0.7777
629,6.212,0.7193,6.212,0.7193
630,6.337,0.8271,6.337,0.8271
631,6.197,0.5195,6.138,0.6183
632,5.938,0.6964,5.938,0.6964
633,6.059,0.8285,6.059,0.8285
634,6.122,0.7752,6.122,0.7752
635,5.95,0.5985,5.95,0.5985
636,6.087,0.816,6.087,0.816
637,5.435,0.704,5.202,0.77
641,5.658,0.6214,5.516,0.7227
652,7.829,0.2987,7.451,0.4273
653,7.243,0.5747,7.023,0.5882
654,7.72,0.2218,7.457,0.444
655,8.065,0.5312,8.065,0.5312
656,7.744,0.2136,7.665,0.5046
657,7.971,0.4399,7.79,0.4514
660,7.081,0.473,6.984,0.5522
661,7.606,0.2426,7.288,0.3015
662,7.748,0.2134,7.391,0.3058
663,7.791,0.2594,7.249,0.3206
665,7.799,0.174,7.573,0.3624
666,7.715,0.2932,7.609,0.3352
668,7.666,0.2301,7.554,0.4166
671,7.672,0.278,7.413,0.3954
678,6.305,0.3657,6.214,0.4177
679,5.867,0.6787,5.867,0.6787
680,6.689,0.5798,6.689,0.5798
681,5.968,0.4882,5.824,0.6093
682,5.241,0.7003,5.241,0.7003
683,6.194,0.6155,6.194,0.6155
684,6.139,0.4305,6.092,0.663
685,6.607,0.3236,6.35,0.5325
686,7.42,0.2661,7.131,0.4024
687,6.469,0.6416,6.469,0.6416
688,6.202,0.5604,6.183,0.7917
689,6.191,0.6791,6.191,0.6791
690,7.662,0.6553,7.662,0.6553
691,7.313,0.532,7.313,0.532
694,5.799,0.3191,5.646,0.5054
695,5.728,0.4847,5.715,0.4937
696,6.082,0.7602,6.082,0.7602
697,6.49,0.6097,6.49,0.6097
698,6.776,0.3608,6.62,0.559
699,7.395,0.733,7.395,0.733
700,7.783,0.7209,7.615,0.7392
701,7.958,0.8484,7.958,0.8484
702,7.585,0.7862,7.585,0.7862
703,8.24,0.6209,8.24,0.6209
704,7.671,0.6628,7.671,0.6628
705,7.464,0.669,7.464,0.669
706,6.319,0.8467,6.319,0.8467
707,6.27,0.5825,6.018,0.6759
708,6.327,0.7016,6.327,0.7016
709,6.011,0.3618,5.928,0.6193
710,6.398,0.574,6.228,0.781
711,6.03,0.6108,5.858,0.667
712,5.879,0.5502,5.762,0.664
713,5.855,0.5687,5.714,0.5948
714,6.468,0.439,6.26,0.578
715,6.688,0.6862,6.577,0.7772
716,6.268,0.8673,6.268,0.8673
717,7.196,0.7164,6.722,0.7396
718,7.83,0.7402,7.301,0.7867
719,8.352,0.341,7.699,0.3572
720,8.559,0.2838,8.124,0.428
721,7.246,0.5536,7.246,0.5536
722,7.516,0.7043,7.516,0.7043
723,7.072,0.3818,7.025,0.4204
724,7.666,0.7895,7.666,0.7895
725,7.478,0.5324,7.388,0.7756
726,7.936,0.5116,7.936,0.5116
733,5.637,0.7446,5.637,0.7446
734,5.627,0.5674,5.478,0.703
735,5.564,0.6416,5.53,0.6416
736,5.931,0.708,5.741,0.7333
737,5.824,0.5502,5.637,0.7277
738,5.86,0.5025,5.629,0.7028
739,5.91,0.6689,5.91,0.6689
740,5.596,0.5352,5.269,0.6138
741,5.577,0.5195,5.408,0.5888
742,6.826,0.5218,6.826,0.5218
743,5.674,0.6299,5.451,0.6328
744,5.908,0.5277,5.82,0.6412
745,6.054,0.6044,5.712,0.6255
746,5.773,0.5908,5.656,0.6762
747,5.954,0.6561,5.954,0.6561
748,5.978,0.4606,5.949,0.8205
749,5.8,0.6737,5.8,0.6737
750,5.873,0.6759,5.873,0.6759
751,5.979,0.5464,5.913,0.6655
752,6.007,0.5785,5.931,0.6556
753,6.032,0.6174,6.032,0.6174
754,5.321,0.588,5.083,0.6245
755,5.551,0.8173,5.551,0.8173
756,5.953,0.6724,5.953,0.6724
757,6.745,0.3495,6.664,0.3559
758,7.161,0.7901,7.161,0.7901
759,7.274,0.6584,7.274,0.6584
760,7.455,0.6494,7.366,0.7817
761,7.392,0.4644,7.235,0.4724
762,7.422,0.6533,7.356,0.7064
763,7.259,0.3876,7.128,0.4102
764,7.103,0.3355,7.103,0.3355
765,6.829,0.6047,6.621,0.7047
766,7.274,0.7603,7.274,0.7603
767,6.892,0.5751,6.814,0.6562
768,6.507,0.5315,6.185,0.5757
769,6.937,0.3937,6.815,0.4932
770,6.953,0.7032,6.953,0.7032
771,6.836,0.7139,6.836,0.7139
772,6.069,0.7137,6.069,0.7137
773,5.988,0.6943,5.988,0.6943
775,7.518,0.5957,7.062,0.6345
776,6.573,0.5897,6.499,0.6765
777,6.913,0.8038,6.913,0.8038
778,6.792,0.5057,6.674,0.8044
779,6.403,0.7374,6.403,0.7374
780,6.673,0.7324,6.475,0.7459
781,6.281,0.797,6.281,0.797
782,6.708,0.5502,6.486,0.6158
783,6.356,0.6465,6.356,0.6465
784,5.892,0.5441,5.803,0.5482
785,6.062,0.555,6.027,0.6532
786,6.879,0.6672,6.879,0.6672
787,7.213,0.4226,7.117,0.4723
788,6.343,0.6698,6.343,0.6698
789,6.773,0.6949,6.773,0.6949
790,7.031,0.7205,7.031,0.7205
791,6.688,0.6062,6.688,0.6062
792,6.826,0.2931,6.527,0.4322
793,6.898,0.3789,6.593,0.4719
794,6.603,0.5069,6.603,0.5069
795,6.896,0.5466,6.896,0.5466
796,6.676,0.6302,6.676,0.6302
797,6.704,0.5785,6.465,0.6367
798,6.587,0.4483,6.428,0.5476
799,6.736,0.5697,6.736,0.5697
800,6.754,0.3428,6.473,0.5197
801,6.422,0.645,6.422,0.645
802,6.756,0.4891,6.654,0.5779
803,6.979,0.5817,6.541,0.5978
804,7.004,0.5855,7.004,0.5855
805,7.098,0.5499,7.098,0.5499
806,6.884,0.501,6.623,0.6503
807,6.904,0.3512,6.354,0.4411
808,6.815,0.534,6.633,0.6522
809,7.029,0.4726,6.749,0.5773
810,6.957,0.5057,6.957,0.5057
811,6.928,0.5352,6.928,0.5352
815,7.322,0.3254,7.276,0.5468
817,6.351,0.7633,6.276,0.779
818,6.22,0.7227,6.138,0.7332
819,6.489,0.5538,6.267,0.6661
820,6.598,0.5511,6.579,0.6468
821,6.384,0.5446,6.317,0.6538
822,6.27,0.674,6.121,0.7004
823,6.212,0.6246,6.212,0.6246
825,6.938,0.4514,6.471,0.5074
830,5.979,0.6721,5.979,0.6721
831,6.232,0.6515,6.195,0.658
832,6.113,0.6511,6.03,0.6702
833,6.245,0.4467,6.08,0.4941
834,6.526,0.5825,6.353,0.7423
835,6.273,0.524,6.228,0.6752
836,6.51,0.5579,6.179,0.7346
837,6.515,0.8212,6.515,0.8212
838,7.719,0.3636,7.719,0.3636
839,8.045,0.4062,7.758,0.5122
840,7.533,0.5682,7.533,0.5682
841,7.319,0.3542,7.062,0.4731
842,7.549,0.4688,6.533,0.492
843,7.716,0.5936,7.304,0.6865
844,7.695,0.8635,7.695,0.8635
845,7.607,0.6966,7.607,0.6966
846,7.36,0.5913,7.047,0.6902
847,7.421,0.7481,7.421,0.7481
848,7.351,0.6518,7.351,0.6518
849,7.951,0.4006,7.089,0.4828
850,7.275,0.4308,7.045,0.6021
851,7.965,0.6205,7.965,0.6205
852,7.61,0.5339,7.61,0.5339
853,7.564,0.5343,7.564,0.5343
854,7.879,0.3933,7.66,0.4192
855,7.798,0.5896,7.414,0.5958
856,7.689,0.3979,7.36,0.6289
857,7.902,0.6645,7.902,0.6645
858,8.02,0.5087,7.759,0.7235
859,7.787,0.4175,7.54,0.7807
860,7.915,0.3914,7.49,0.6102
861,7.774,0.6331,7.774,0.6331
862,7.903,0.6086,7.903,0.6086
863,8.114,0.4494,7.595,0.646
864,7.597,0.7264,7.597,0.7264
865,7.683,0.6676,7.683,0.6676
866,7.349,0.4831,7.319,0.6897
867,7.267,0.4357,7.253,0.5859
868,7.274,0.5417,7.087,0.5421
869,7.631,0.5403,7.581,0.6002
870,7.964,0.6999,7.964,0.6999
871,7.797,0.468,7.797,0.468
872,7.789,0.4928,7.789,0.4928
873,7.34,0.7453,7.34,0.7453
874,7.376,0.5678,6.969,0.6771
875,8.073,0.5986,7.755,0.6181
876,8.009,0.462,7.47,0.5597
877,7.119,0.7135,7.119,0.7135
878,7.008,0.7064,6.957,0.7116
879,7.06,0.7434,7.058,0.8184
880,6.841,0.4085,6.824,0.5467
881,6.62,0.3908,6.118,0.5075
883,6.972,0.5802,6.972,0.5802
884,5.682,0.6781,5.64,0.6954
885,5.68,0.7136,5.68,0.7136
886,5.499,0.611,5.468,0.6814
887,7.195,0.4809,7.195,0.4809
888,6.088,0.5263,6.046,0.5543
889,7.705,0.4629,7.364,0.4668
890,6.605,0.3155,6.354,0.4433
891,6.843,0.5405,6.843,0.5405
892,6.9,0.8137,6.9,0.8137
893,6.641,0.423,6.182,0.5207
894,6.72,0.3908,6.72,0.3908
895,6.573,0.4248,6.537,0.4971
896,6.781,0.4356,6.781,0.4356
897,6.987,0.5955,6.727,0.6139
898,6.672,0.3777,6.549,0.3888
899,6.354,0.5869,6.33,0.6629
900,6.768,0.3578,6.535,0.425
901,6.972,0.7227,6.972,0.7227
902,7.215,0.7183,7.215,0.7183
903,7.559,0.5231,7.508,0.7639
904,7.416,0.3858,7.407,0.6058
905,7.561,0.5762,7.549,0.8078
906,8.024,0.819,8.024,0.819
907,6.827,0.8141,6.827,0.8141
908,7.105,0.747,7.105,0.747
909,7.216,0.7676,7.162,0.8366
910,7.137,0.4644,7.063,0.7606
911,7.106,0.8359,7.104,0.8683
912,6.676,0.6206,6.593,0.7595
913,7.076,0.6847,7.076,0.6847
914,6.887,0.7565,6.887,0.7565
915,6.815,0.5812,6.785,0.7661
916,7.09,0.8815,7.09,0.8815
917,7.285,0.8104,7.204,0.826
918,7.118,0.7435,7.118,0.7435
919,7.424,0.7219,7.296,0.8447
920,7.505,0.6757,7.365,0.7056
921,7.216,0.7215,7.19,0.864
922,7.308,0.7529,7.281,0.8051
923,7.548,0.5561,7.547,0.8487
924,7.712,0.7944,7.712,0.7944
925,7.238,0.7754,7.169,0.8216
926,7.153,0.7338,6.986,0.8203
