filename,affinity_qvina
ligand_1994.log,-9.0
ligand_1599.log,-2.3
ligand_135.log,-9.1
ligand_1737.log,-8.4
ligand_1083.log,-9.4
ligand_1480.log,-1.6
ligand_1917.log,-8.8
ligand_1617.log,-8.0
ligand_1992.log,-1.2
ligand_1739.log,-7.9
ligand_1241.log,-8.7
ligand_1482.log,3.8
ligand_1361.log,-1.5
ligand_1745.log,5.9
ligand_1619.log,-7.5
ligand_1249.log,-7.0
ligand_1851.log,-8.1
ligand_1998.log,9.1
ligand_1086.log,-9.2
ligand_1485.log,-5.3
ligand_1253.log,-9.0
ligand_1628.log,-8.2
ligand_1366.log,-8.2
ligand_187.log,-5.8
ligand_1252.log,-9.2
ligand_1486.log,17.9
ligand_1997.log,10.4
ligand_185.log,-6.5
ligand_1748.log,-5.8
ligand_1618.log,-7.6
ligand_1084.log,-9.6
ligand_1915.log,-1.5
ligand_1246.log,-9.0
ligand_1743.log,-7.1
ligand_1497.log,-4.3
ligand_1363.log,-7.8
ligand_1620.log,-0.1
ligand_199.log,-4.8
ligand_1088.log,-8.3
ligand_1738.log,-8.4
ligand_189.log,-6.3
ligand_1487.log,-3.8
ligand_1360.log,-9.5
ligand_123.log,-7.3
ligand_1623.log,-3.5
ligand_191.log,-6.0
ligand_173.log,-4.6
ligand_188.log,2.7
ligand_1993.log,-9.0
ligand_1741.log,-8.5
ligand_1488.log,-8.5
ligand_186.log,-6.6
ligand_1633.log,-9.9
ligand_1368.log,-8.9
ligand_1245.log,-9.7
ligand_1916.log,-10.9
ligand_1740.log,-7.7
ligand_1626.log,-6.6
ligand_1089.log,-8.5
ligand_1995.log,-1.8
ligand_1498.log,-8.9
ligand_1744.log,-7.3
ligand_1914.log,-1.8
ligand_1625.log,-7.4
ligand_1483.log,-8.7
ligand_1369.log,-6.9
ligand_1251.log,-6.9
ligand_1247.log,-9.2
ligand_1999.log,-8.6
ligand_1918.log,-8.6
ligand_1629.log,-8.8
ligand_1484.log,3.4
ligand_1742.log,-10.1
ligand_1087.log,-8.6
ligand_137.log,4.1
ligand_1749.log,-6.0
ligand_2003.log,-8.1
ligand_1632.log,-5.5
ligand_124.log,-8.0
ligand_1499.log,-7.9
ligand_1373.log,-8.9
ligand_1919.log,-8.6
ligand_174.log,-5.7
ligand_1248.log,-2.9
ligand_2019.log,-9.4
ligand_1622.log,-3.2
ligand_1750.log,-6.1
ligand_149.log,-5.8
ligand_1099.log,-8.5
ligand_1254.log,-9.4
ligand_1757.log,-7.4
ligand_1091.log,-8.3
ligand_1621.log,-5.7
ligand_1372.log,-3.5
ligand_1920.log,-2.9
ligand_1250.log,-7.9
ligand_1758.log,-5.9
ligand_1503.log,-8.3
ligand_162.log,-9.5
ligand_1255.log,25.3
ligand_2020.log,-8.1
ligand_1751.log,-6.5
ligand_1500.log,-8.3
ligand_1370.log,-8.0
ligand_1929.log,-5.1
ligand_1285.log,-7.7
ligand_175.log,-4.4
ligand_1085.log,-7.9
ligand_1505.log,-8.1
ligand_1759.log,-7.9
ligand_1921.log,-9.5
ligand_161.log,-8.8
ligand_2023.log,-9.8
ligand_1256.log,-9.3
ligand_1501.log,-8.1
ligand_1754.log,-6.7
ligand_1090.log,6.5
ligand_1624.log,-5.7
ligand_1258.log,-9.1
ligand_201.log,-7.3
ligand_1752.log,-6.4
ligand_1383.log,3.1
ligand_1504.log,-8.5
ligand_1930.log,-3.2
ligand_166.log,-9.9
ligand_1260.log,-8.9
ligand_1755.log,-6.4
ligand_1502.log,-8.2
ligand_1923.log,-9.2
ligand_1389.log,-5.3
ligand_2022.log,-7.2
ligand_127.log,-7.3
ligand_1763.log,13.9
ligand_1510.log,-6.0
ligand_2024.log,-4.4
