filename,affinity_qvina
ligand_1840.log,-8.5
ligand_158.log,-7.7
ligand_1991.log,-8.9
ligand_1705.log,-9.7
ligand_207.log,-9.1
ligand_1837.log,-10.0
ligand_1581.log,-9.7
ligand_1788.log,-9.8
ligand_1909.log,-7.3
ligand_1707.log,-9.7
ligand_1843.log,-6.9
ligand_2026.log,-9.6
ligand_1917.log,-9.7
ligand_2098.log,-9.1
ligand_2145.log,-8.7
ligand_1719.log,-8.3
ligand_1775.log,-9.1
ligand_1995.log,-9.9
ligand_2144.log,-8.9
ligand_1831.log,-9.6
ligand_2090.log,-8.5
ligand_1789.log,-9.4
ligand_171.log,-6.1
ligand_1913.log,-8.0
ligand_2027.log,-9.2
ligand_2132.log,-8.0
ligand_1915.log,-5.8
ligand_1717.log,-7.8
ligand_1836.log,-9.2
ligand_1779.log,-8.5
ligand_208.log,-8.7
ligand_1997.log,-9.4
ligand_1715.log,-7.6
ligand_213.log,-8.6
ligand_1841.log,-9.4
ligand_176.log,-4.7
ligand_1920.log,-8.2
ligand_2031.log,-8.8
ligand_1718.log,-7.0
ligand_2103.log,-10.4
ligand_1842.log,-9.4
ligand_1787.log,-8.0
ligand_1936.log,-9.2
ligand_2001.log,-10.1
ligand_2140.log,-8.6
ligand_1708.log,-10.4
ligand_2101.log,-10.0
ligand_1846.log,-6.7
ligand_1785.log,-9.1
ligand_2037.log,-7.9
ligand_1933.log,-7.9
ligand_2133.log,-9.6
ligand_1713.log,-7.9
ligand_1780.log,-8.8
ligand_2141.log,-9.5
ligand_1930.log,-8.5
ligand_2095.log,-7.2
ligand_1849.log,-6.6
ligand_2028.log,-9.3
ligand_1996.log,-9.3
ligand_1714.log,-7.8
ligand_1781.log,-8.5
ligand_2142.log,-9.0
ligand_2202.log,-7.3
ligand_1845.log,-7.6
ligand_1925.log,-8.2
ligand_2094.log,-8.2
ligand_1773.log,-8.9
ligand_2203.log,-7.9
ligand_1934.log,-8.4
ligand_2041.log,-8.8
ligand_199.log,-9.9
ligand_2136.log,-6.2
ligand_1848.log,-7.0
ligand_2200.log,-6.6
ligand_1778.log,-8.5
ligand_2096.log,-9.0
ligand_1921.log,-8.8
ligand_2147.log,-8.6
ligand_219.log,-8.1
ligand_2004.log,-8.5
ligand_2271.log,-10.0
ligand_1847.log,-6.1
ligand_2034.log,-7.1
ligand_192.log,-8.2
ligand_2092.log,-9.4
ligand_2040.log,-8.8
ligand_1853.log,-6.1
ligand_2270.log,-9.3
ligand_2150.log,-7.1
ligand_2208.log,-9.4
ligand_2149.log,-8.0
ligand_2350.log,-9.1
ligand_1852.log,-6.3
ligand_2358.log,-9.0
ligand_2029.log,-8.2
ligand_1926.log,-9.3
ligand_2257.log,-9.4
ligand_2205.log,-7.6
ligand_2097.log,-8.7
ligand_214.log,-7.5
ligand_2204.log,-7.8
ligand_1857.log,-7.6
ligand_2348.log,-9.5
ligand_2265.log,-10.1
ligand_1923.log,-8.6
ligand_2201.log,-10.0
ligand_2100.log,-8.5
ligand_2259.log,-9.1
ligand_2148.log,-10.0
ligand_2033.log,-8.7
ligand_2206.log,-7.8
ligand_1850.log,-6.2
ligand_2421.log,-9.2
ligand_2354.log,-8.9
ligand_2269.log,-9.3
ligand_2207.log,-8.8
ligand_2155.log,-7.5
ligand_2099.log,-8.9
ligand_202.log,-8.7
ligand_2268.log,-9.9
ligand_2357.log,-8.6
ligand_1858.log,-7.8
ligand_2210.log,-9.4
ligand_2428.log,-7.9
ligand_203.log,-7.8
ligand_2091.log,-9.0
ligand_2263.log,-9.6
ligand_235.log,-7.8
ligand_1859.log,-6.3
ligand_2153.log,-8.6
ligand_2425.log,-9.4
ligand_220.log,-8.6
ligand_2152.log,-9.2
