filename,affinity_qvina
ligand_2107.log,-4.3
ligand_1616.log,-3.9
ligand_2089.log,3.1
ligand_167.log,2.5
ligand_1881.log,22.2
ligand_2011.log,1.4
ligand_1831.log,-0.2
ligand_2118.log,41.7
ligand_1926.log,55.6
ligand_187.log,-4.6
ligand_1674.log,3.7
ligand_1619.log,-2.5
ligand_2087.log,3.9
ligand_2016.log,1.9
ligand_1825.log,-2.5
ligand_1886.log,-7.9
ligand_2115.log,-4.5
ligand_182.log,-6.5
ligand_1677.log,3.7
ligand_161.log,-4.1
ligand_2080.log,-0.2
ligand_1884.log,-6.3
ligand_1830.log,-0.2
ligand_1930.log,-1.0
ligand_200.log,3.2
ligand_1683.log,5.6
ligand_2106.log,-4.0
ligand_1882.log,3.1
ligand_1626.log,-1.1
ligand_1940.log,1.8
ligand_208.log,-2.8
ligand_1835.log,1.2
ligand_2009.log,-1.9
ligand_2109.log,-5.0
ligand_1686.log,6.4
ligand_1901.log,2.3
ligand_1618.log,-5.2
ligand_2088.log,4.1
ligand_1938.log,2.3
ligand_2012.log,-2.5
ligand_2110.log,-4.9
ligand_1681.log,2.8
ligand_1834.log,-0.6
ligand_1890.log,-8.2
ligand_1891.log,-6.9
ligand_209.log,-0.3
ligand_1628.log,-3.1
ligand_2018.log,-2.0
ligand_1688.log,8.6
ligand_2112.log,-4.1
ligand_1898.log,-1.7
ligand_1944.log,2.7
ligand_1832.log,-0.3
ligand_1679.log,5.4
ligand_2095.log,-9.0
ligand_1896.log,2.9
ligand_1627.log,1.5
ligand_2017.log,7.0
ligand_210.log,-3.0
ligand_2091.log,3.6
ligand_218.log,-3.1
ligand_1933.log,-0.1
ligand_1682.log,8.4
ligand_1902.log,58.6
ligand_2010.log,-2.1
ligand_1629.log,-3.5
ligand_2108.log,-4.8
ligand_2094.log,4.6
ligand_1945.log,-1.3
ligand_2186.log,23.1
ligand_1684.log,8.1
ligand_2008.log,-2.0
ligand_1623.log,-0.3
ligand_1676.log,5.6
ligand_2123.log,58.2
ligand_2104.log,-4.3
ligand_1897.log,-2.0
ligand_1947.log,0.7
ligand_2005.log,-3.4
ligand_1690.log,8.6
ligand_2183.log,-6.6
ligand_1893.log,-4.9
ligand_1624.log,-2.7
ligand_2100.log,-8.0
ligand_211.log,0.1
ligand_2097.log,-9.1
ligand_193.log,-3.5
ligand_2007.log,0.8
ligand_1700.log,-3.8
ligand_2184.log,38.7
ligand_2092.log,3.7
ligand_189.log,-6.8
ligand_2124.log,47.3
ligand_1625.log,-3.8
ligand_2013.log,0.7
ligand_1936.log,-2.9
ligand_168.log,-9.0
ligand_2098.log,-8.3
ligand_1894.log,3.9
ligand_1689.log,3.9
ligand_20.log,-2.2
ligand_2189.log,16.9
ligand_2022.log,-3.2
ligand_1934.log,-6.8
ligand_2251.log,2.1
ligand_2093.log,5.0
ligand_1692.log,5.4
ligand_1899.log,-2.6
ligand_1935.log,-2.4
ligand_2122.log,57.5
ligand_217.log,-3.1
ligand_2019.log,-0.8
ligand_1895.log,8.6
ligand_1694.log,-4.4
ligand_2253.log,0.7
ligand_1941.log,1.9
ligand_2102.log,-7.8
ligand_2120.log,37.3
ligand_2096.log,-8.4
ligand_1900.log,-2.1
ligand_2021.log,2.7
ligand_2101.log,-7.8
ligand_1695.log,-3.9
ligand_2191.log,31.5
ligand_2252.log,-0.3
ligand_1943.log,-1.0
ligand_2099.log,-8.3
ligand_1892.log,-6.8
ligand_1701.log,-5.1
ligand_2103.log,-3.4
ligand_2028.log,-8.9
ligand_201.log,-3.5
ligand_1903.log,49.6
ligand_2187.log,37.0
ligand_212.log,-1.5
ligand_1942.log,-0.7
ligand_2261.log,2.1
ligand_2105.log,-5.6
ligand_1691.log,3.7
ligand_202.log,-7.7
ligand_1937.log,-0.0
ligand_2129.log,58.3
ligand_2188.log,33.7
ligand_2256.log,-0.4
ligand_2119.log,44.9
ligand_2312.log,12.4
ligand_18.log,-6.1
ligand_2023.log,-1.9
ligand_1939.log,3.0
ligand_2389.log,-7.7
ligand_2250.log,-2.9
ligand_2319.log,9.4
ligand_2132.log,2.8
ligand_2387.log,-4.7
ligand_2020.log,-2.2
ligand_2190.log,36.4
ligand_2116.log,-4.5
ligand_1946.log,0.0
ligand_2322.log,3.4
ligand_2262.log,2.0
ligand_2391.log,-3.7
ligand_2128.log,51.8
ligand_2113.log,-2.0
ligand_2025.log,-2.3
ligand_1954.log,-6.2
ligand_2321.log,14.9
ligand_2384.log,-5.3
ligand_2255.log,0.6
ligand_2133.log,-0.5
ligand_2385.log,-6.1
ligand_2114.log,-3.4
ligand_2335.log,4.0
ligand_2024.log,-1.6
ligand_2199.log,-3.9
ligand_1955.log,-3.3
ligand_2397.log,-0.2
ligand_2127.log,63.8
ligand_2258.log,0.5
ligand_2111.log,-5.4
ligand_2330.log,9.7
ligand_2197.log,-4.0
ligand_2027.log,1.0
ligand_1950.log,0.7
ligand_2193.log,-3.8
ligand_2117.log,6.5
ligand_2031.log,-5.3
ligand_2121.log,64.6
ligand_2257.log,2.6
ligand_2324.log,12.7
ligand_2398.log,-0.5
ligand_2032.log,-5.3
ligand_2202.log,0.3
ligand_2325.log,9.6
ligand_1960.log,-3.1
ligand_2026.log,-0.9
ligand_267.log,-6.3
ligand_2126.log,80.8
ligand_225.log,9.2
ligand_2203.log,0.6
ligand_2333.log,16.6
ligand_266.log,-2.7
ligand_2407.log,-3.0
ligand_2254.log,1.0
ligand_2029.log,-7.8
ligand_2198.log,-3.3
ligand_1957.log,-5.7
ligand_2125.log,113.8
ligand_2030.log,-7.4
ligand_2326.log,4.8
ligand_2403.log,-1.1
ligand_219.log,-4.0
ligand_2033.log,-5.0
ligand_257.log,-6.6
ligand_2260.log,9.3
ligand_2130.log,-0.7
ligand_194.log,-6.0
ligand_232.log,7.2
ligand_2036.log,-6.6
ligand_2200.log,-3.6
ligand_2131.log,-0.4
ligand_2395.log,-6.0
ligand_254.log,-5.3
ligand_1959.log,-1.3
ligand_2034.log,-5.8
ligand_2331.log,3.0
ligand_2263.log,2.0
ligand_2201.log,-5.8
ligand_258.log,-2.9
ligand_2038.log,-4.4
ligand_2135.log,4.5
ligand_2394.log,-0.2
ligand_2323.log,2.6
ligand_2259.log,11.9
ligand_2035.log,-6.2
ligand_1961.log,-1.6
ligand_2195.log,-1.7
ligand_2327.log,12.3
ligand_2137.log,-0.1
ligand_262.log,-3.7
ligand_2045.log,6.5
ligand_2204.log,-3.0
ligand_2396.log,-6.0
ligand_2273.log,1.9
ligand_2141.log,-4.2
ligand_2329.log,14.8
ligand_2041.log,52.0
ligand_1948.log,-1.2
ligand_261.log,-1.6
ligand_2205.log,-2.7
ligand_2402.log,-2.8
ligand_2144.log,-1.3
ligand_2272.log,8.0
ligand_2334.log,16.6
ligand_2196.log,-3.1
ligand_1952.log,-3.4
ligand_265.log,-4.8
ligand_2134.log,4.2
ligand_2037.log,-5.9
ligand_2401.log,-3.6
ligand_2194.log,-1.7
ligand_2332.log,20.7
ligand_2266.log,1.5
ligand_1949.log,-2.4
ligand_273.log,5.4
ligand_2140.log,9.6
ligand_2039.log,-4.5
ligand_2192.log,54.1
ligand_2328.log,15.3
ligand_2268.log,11.0
ligand_337.log,-8.3
ligand_269.log,-4.8
ligand_2399.log,2.1
ligand_1956.log,-2.5
ligand_2147.log,-4.3
ligand_329.log,-9.5
ligand_2338.log,10.0
ligand_32.log,4.3
ligand_21.log,-1.5
ligand_2264.log,2.8
ligand_26.log,-8.5
ligand_2139.log,-2.1
ligand_1951.log,-6.1
ligand_2337.log,19.9
ligand_339.log,-8.5
ligand_23.log,-3.5
ligand_33.log,9.2
ligand_277.log,-4.4
ligand_2206.log,-0.6
ligand_2136.log,-1.0
ligand_2265.log,2.0
ligand_233.log,8.8
ligand_1953.log,-3.0
ligand_333.log,-3.1
ligand_2405.log,-2.1
ligand_2208.log,-2.4
ligand_270.log,-3.9
ligand_330.log,-8.0
ligand_2142.log,-2.9
ligand_2336.log,10.1
ligand_332.log,-8.6
ligand_2274.log,-8.5
ligand_335.log,-8.8
ligand_1958.log,-4.5
ligand_2211.log,-3.1
ligand_336.log,-8.1
ligand_2267.log,1.7
ligand_2146.log,1.7
ligand_274.log,-5.3
ligand_2341.log,-6.7
ligand_239.log,8.9
ligand_338.log,-8.7
ligand_341.log,-6.3
ligand_2209.log,2.4
ligand_340.log,-7.8
ligand_2143.log,-2.2
ligand_2269.log,5.0
ligand_195.log,-4.9
ligand_272.log,-2.9
ligand_2404.log,1.0
ligand_345.log,-8.1
ligand_2339.log,9.6
ligand_2212.log,-4.2
ligand_349.log,-7.7
ligand_1963.log,-6.6
ligand_342.log,-6.6
ligand_2145.log,-1.6
ligand_2345.log,-5.5
ligand_226.log,8.4
ligand_2207.log,-4.3
ligand_271.log,-5.7
ligand_350.log,-6.6
ligand_2406.log,2.0
ligand_344.log,-8.3
ligand_2340.log,5.4
ligand_2138.log,-1.1
ligand_353.log,-8.5
ligand_2216.log,-2.4
ligand_2270.log,3.2
ligand_1964.log,-2.5
ligand_346.log,-8.9
ligand_278.log,-2.0
ligand_343.log,-8.6
ligand_2346.log,-9.5
ligand_2148.log,9.2
ligand_2400.log,-2.9
ligand_220.log,-0.7
ligand_347.log,-8.4
ligand_2349.log,-8.7
ligand_34.log,-9.0
ligand_2276.log,-8.3
ligand_1962.log,-1.8
ligand_354.log,-7.8
ligand_276.log,-3.2
ligand_2348.log,-9.3
ligand_213.log,-1.1
ligand_348.log,-8.3
ligand_2213.log,2.6
ligand_234.log,0.6
ligand_2275.log,-9.0
ligand_351.log,-8.0
ligand_2408.log,-4.2
ligand_352.log,-8.8
ligand_2278.log,-5.9
ligand_2210.log,-0.1
ligand_2409.log,-8.1
ligand_282.log,-2.5
ligand_1965.log,0.3
ligand_355.log,-8.2
ligand_240.log,12.4
ligand_2342.log,-6.7
ligand_361.log,-8.9
ligand_2153.log,0.8
ligand_2214.log,2.6
ligand_368.log,-8.9
ligand_2271.log,2.4
ligand_279.log,-2.8
ligand_360.log,-6.6
ligand_1967.log,-3.8
ligand_2411.log,-1.4
ligand_214.log,0.8
ligand_369.log,-6.3
ligand_2344.log,-5.2
ligand_221.log,-1.1
ligand_358.log,-4.1
ligand_2277.log,-6.2
ligand_280.log,-5.9
ligand_2413.log,12.2
ligand_357.log,-9.1
ligand_196.log,-4.0
ligand_356.log,-8.8
ligand_2347.log,-9.2
ligand_2151.log,-0.9
ligand_2217.log,-3.0
ligand_359.log,-8.6
ligand_227.log,10.1
ligand_2343.log,-2.5
ligand_35.log,-2.0
ligand_281.log,-2.3
ligand_1971.log,-3.1
ligand_2149.log,-0.5
ligand_2215.log,0.7
ligand_2418.log,4.4
ligand_2353.log,-8.2
ligand_2280.log,-6.8
ligand_1974.log,-0.5
ligand_27.log,-2.4
ligand_2232.log,-2.3
ligand_2152.log,17.4
ligand_2350.log,-9.0
ligand_365.log,-7.9
ligand_1966.log,0.6
ligand_366.log,-9.1
ligand_2158.log,-3.5
ligand_2352.log,-7.1
ligand_275.log,-3.1
ligand_2282.log,45.7
ligand_364.log,-7.3
ligand_2415.log,-6.4
ligand_2231.log,-1.2
ligand_2358.log,17.3
ligand_363.log,-9.2
ligand_2156.log,-7.4
ligand_1973.log,0.7
ligand_2410.log,-0.6
ligand_362.log,-9.1
ligand_287.log,-8.4
ligand_367.log,-9.3
ligand_291.log,-3.9
ligand_1968.log,-2.8
ligand_2420.log,-6.4
ligand_383.log,-9.1
ligand_2150.log,3.7
ligand_2355.log,-8.4
ligand_376.log,-9.4
ligand_2233.log,-5.8
ligand_2279.log,-1.6
ligand_381.log,-9.1
ligand_296.log,-2.5
ligand_235.log,-1.1
ligand_2419.log,-4.6
ligand_373.log,-9.0
ligand_408.log,-8.9
ligand_215.log,13.5
ligand_2234.log,-7.7
ligand_377.log,-9.1
ligand_222.log,-2.2
ligand_399.log,-8.7
ligand_36.log,-3.2
ligand_3.log,-2.5
ligand_2154.log,-4.4
ligand_2284.log,60.1
ligand_286.log,-8.8
ligand_2412.log,-3.0
ligand_295.log,-0.0
ligand_372.log,-9.0
ligand_2351.log,-7.7
ligand_2230.log,8.7
ligand_370.log,-9.1
ligand_403.log,-9.2
ligand_2354.log,-8.3
ligand_2159.log,-5.7
ligand_2421.log,-1.3
ligand_374.log,-7.9
ligand_400.log,-8.7
ligand_2362.log,6.8
ligand_379.log,-9.6
ligand_401.log,-8.9
ligand_2286.log,42.6
ligand_2235.log,-0.8
ligand_409.log,-8.1
ligand_2417.log,-5.2
ligand_378.log,-9.1
ligand_289.log,-8.1
ligand_2161.log,-5.1
ligand_402.log,-9.1
ligand_371.log,-7.7
ligand_283.log,-8.5
ligand_410.log,-8.7
ligand_2359.log,9.7
ligand_290.log,-2.6
ligand_2238.log,4.3
ligand_375.log,-8.0
ligand_2414.log,1.2
ligand_40.log,-4.2
ligand_2160.log,-0.0
ligand_382.log,-8.2
ligand_2283.log,56.5
ligand_37.log,-0.4
ligand_2242.log,1.2
ligand_284.log,-8.6
ligand_2155.log,-3.3
ligand_2416.log,-4.2
ligand_28.log,-6.1
ligand_2356.log,-8.7
ligand_380.log,-8.1
ligand_39.log,1.4
ligand_385.log,-6.2
ligand_2360.log,37.8
ligand_2236.log,-0.9
ligand_2157.log,-5.1
ligand_241.log,10.5
ligand_293.log,-2.2
ligand_384.log,-8.1
ligand_2285.log,54.4
ligand_388.log,-7.7
ligand_411.log,-8.7
ligand_2239.log,2.6
ligand_404.log,-9.0
ligand_389.log,-7.2
ligand_2162.log,-2.3
ligand_2427.log,18.4
ligand_2364.log,22.5
ligand_285.log,-8.4
ligand_405.log,-8.7
ligand_392.log,-8.7
ligand_288.log,-4.7
ligand_413.log,-8.6
ligand_397.log,-8.5
ligand_223.log,7.1
ligand_2163.log,-0.5
ligand_292.log,-1.8
ligand_390.log,-9.9
ligand_2290.log,51.9
ligand_414.log,-8.0
ligand_386.log,-8.0
ligand_2429.log,12.6
ligand_415.log,-8.2
ligand_394.log,-8.1
ligand_2165.log,2.2
ligand_412.log,-9.2
ligand_294.log,-2.9
ligand_2363.log,16.1
ligand_387.log,-3.5
ligand_2237.log,8.7
ligand_41.log,-1.2
ligand_398.log,-8.6
ligand_2422.log,-3.2
ligand_228.log,10.0
ligand_393.log,-8.2
ligand_2164.log,-7.1
ligand_297.log,-2.6
ligand_391.log,-8.3
ligand_2240.log,1.7
ligand_2357.log,-4.6
ligand_396.log,-8.5
ligand_395.log,-8.6
ligand_419.log,-9.8
ligand_2292.log,57.5
ligand_2426.log,9.1
ligand_2361.log,41.4
ligand_216.log,7.0
ligand_38.log,2.2
ligand_298.log,-3.0
ligand_2249.log,3.2
ligand_418.log,-9.9
ligand_422.log,-9.1
ligand_420.log,-9.7
ligand_407.log,-8.8
ligand_2433.log,9.4
ligand_301.log,-2.5
ligand_464.log,-9.4
ligand_424.log,-9.8
ligand_2248.log,-0.9
ligand_406.log,-8.7
ligand_2365.log,13.4
ligand_484.log,-8.6
ligand_2281.log,8.5
ligand_425.log,-7.4
ligand_530.log,2.4
ligand_481.log,-8.5
ligand_417.log,-7.3
ligand_47.log,-2.3
ligand_2366.log,0.3
ligand_2423.log,0.7
ligand_299.log,-3.0
ligand_421.log,-9.6
ligand_2243.log,-4.4
ligand_535.log,-4.4
ligand_423.log,-8.7
ligand_416.log,-7.2
ligand_2369.log,16.6
ligand_472.log,-9.9
ligand_302.log,-2.9
ligand_2241.log,8.8
ligand_426.log,-8.9
ligand_242.log,20.5
ligand_2287.log,38.9
ligand_482.log,-7.6
ligand_440.log,-8.9
ligand_536.log,-3.8
ligand_474.log,-7.8
ligand_431.log,-8.7
ligand_470.log,-8.2
ligand_427.log,-6.0
ligand_300.log,-2.7
ligand_2246.log,0.9
ligand_478.log,-7.9
ligand_42.log,-1.9
ligand_531.log,5.0
ligand_2430.log,7.8
ligand_2368.log,5.0
ligand_471.log,-9.7
ligand_2288.log,50.9
ligand_480.log,-8.7
ligand_2247.log,0.7
ligand_475.log,-7.6
ligand_303.log,-3.0
ligand_2435.log,7.2
ligand_554.log,-8.7
ligand_476.log,-8.0
ligand_236.log,-4.3
ligand_434.log,-10.3
ligand_552.log,-8.2
ligand_479.log,-7.8
ligand_2244.log,-0.6
ligand_545.log,-4.2
ligand_473.log,-8.4
ligand_428.log,-8.7
ligand_2289.log,54.9
ligand_477.log,-7.1
ligand_29.log,4.5
ligand_2434.log,7.0
ligand_438.log,-8.6
ligand_2367.log,2.0
ligand_483.log,-5.4
ligand_2245.log,1.2
ligand_430.log,-8.6
ligand_544.log,-5.1
ligand_489.log,-8.0
ligand_304.log,-2.3
ligand_437.log,-8.6
ligand_490.log,-4.2
ligand_429.log,-3.5
ligand_2424.log,-6.8
ligand_2291.log,55.2
ligand_488.log,-8.2
ligand_543.log,-2.4
ligand_2371.log,8.7
ligand_224.log,9.1
ligand_435.log,-8.3
ligand_494.log,-3.6
ligand_2425.log,12.1
ligand_432.log,-8.2
ligand_306.log,-4.3
ligand_498.log,-8.7
ligand_436.log,-8.8
ligand_492.log,-6.3
ligand_433.log,-8.4
ligand_550.log,-8.3
ligand_5.log,-3.1
ligand_2293.log,74.6
ligand_2377.log,-6.2
ligand_485.log,-7.3
ligand_542.log,-3.3
ligand_439.log,-8.8
ligand_2436.log,2.9
ligand_48.log,0.6
ligand_2.log,-3.8
ligand_446.log,-9.1
ligand_2375.log,-6.9
ligand_610.log,-1.7
ligand_451.log,-8.0
ligand_2437.log,10.5
ligand_547.log,-8.0
ligand_450.log,-5.9
ligand_546.log,-8.4
ligand_499.log,-8.0
ligand_309.log,-2.7
ligand_441.log,-6.8
ligand_2374.log,-6.7
ligand_548.log,-8.5
ligand_2303.log,-1.3
ligand_607.log,-2.4
ligand_491.log,-5.7
ligand_442.log,-8.8
ligand_555.log,-9.1
ligand_487.log,-7.1
ligand_444.log,19.0
ligand_246.log,-1.1
ligand_551.log,-7.5
ligand_2294.log,45.7
ligand_2373.log,-8.0
ligand_496.log,-6.9
ligand_447.log,-6.2
ligand_305.log,-1.9
ligand_54.log,-9.5
ligand_611.log,-1.7
ligand_497.log,-8.1
ligand_556.log,-8.8
ligand_44.log,-3.9
ligand_2378.log,-5.0
ligand_493.log,-8.2
ligand_549.log,-8.5
ligand_253.log,-5.5
ligand_606.log,-1.1
ligand_553.log,-9.0
ligand_486.log,-7.8
ligand_307.log,-4.9
ligand_2304.log,2.8
ligand_559.log,-6.8
ligand_2376.log,-5.9
ligand_495.log,-8.3
ligand_454.log,-9.9
ligand_50.log,-0.1
ligand_55.log,-4.6
ligand_455.log,-10.1
ligand_249.log,0.3
ligand_2302.log,4.7
ligand_613.log,-8.1
ligand_449.log,-8.5
ligand_2370.log,5.2
ligand_310.log,-1.3
ligand_561.log,-7.1
ligand_612.log,-1.9
ligand_453.log,-8.1
ligand_566.log,-4.8
ligand_502.log,-9.5
ligand_445.log,-8.3
ligand_2297.log,3.6
ligand_2439.log,0.6
ligand_506.log,-9.0
ligand_616.log,-8.5
ligand_2379.log,-5.7
ligand_443.log,-8.4
ligand_4.log,-3.8
ligand_308.log,-3.6
ligand_628.log,-7.0
ligand_452.log,-7.9
ligand_2296.log,19.0
ligand_557.log,-8.4
ligand_448.log,-8.5
ligand_560.log,-8.6
ligand_626.log,-8.3
ligand_238.log,8.8
ligand_558.log,-7.7
ligand_456.log,-8.5
ligand_501.log,-9.2
ligand_30.log,-1.4
ligand_618.log,-8.2
ligand_570.log,-4.3
ligand_457.log,-8.3
ligand_504.log,-5.2
ligand_245.log,-1.1
ligand_45.log,-5.3
ligand_507.log,-8.6
ligand_614.log,-8.7
ligand_2298.log,7.1
ligand_49.log,-1.6
ligand_311.log,-5.9
ligand_2381.log,-8.1
ligand_627.log,-9.0
ligand_623.log,-9.4
ligand_565.log,-8.5
ligand_2440.log,-1.9
ligand_2299.log,-0.4
ligand_462.log,-7.9
ligand_2392.log,-0.1
ligand_569.log,-1.7
ligand_461.log,-8.2
ligand_500.log,-9.4
ligand_624.log,-9.4
ligand_460.log,-8.5
ligand_509.log,-9.8
ligand_312.log,-4.0
ligand_2295.log,26.8
ligand_469.log,-10.1
ligand_621.log,-8.1
ligand_2383.log,-7.0
ligand_508.log,-8.7
ligand_251.log,0.7
ligand_512.log,-7.5
ligand_458.log,-9.0
ligand_61.log,-4.1
ligand_505.log,-9.1
ligand_562.log,-9.2
ligand_463.log,-7.3
ligand_237.log,11.0
ligand_511.log,-9.6
ligand_459.log,-8.8
ligand_56.log,-9.1
ligand_315.log,-3.0
ligand_2438.log,13.5
ligand_510.log,-9.8
ligand_467.log,-9.7
ligand_568.log,-1.5
ligand_2306.log,2.6
ligand_503.log,-9.6
ligand_466.log,-7.8
ligand_619.log,-8.7
ligand_518.log,-3.5
ligand_465.log,-7.5
ligand_2393.log,3.7
ligand_247.log,-1.3
ligand_313.log,-1.6
ligand_468.log,-8.6
ligand_615.log,-8.2
ligand_2300.log,2.5
ligand_46.log,0.5
ligand_620.log,-8.3
ligand_514.log,-8.3
ligand_564.log,-3.2
ligand_513.log,-6.7
ligand_617.log,-8.2
ligand_567.log,-2.3
ligand_229.log,3.9
ligand_325.log,-7.8
ligand_243.log,10.0
ligand_51.log,-2.6
ligand_625.log,-8.3
ligand_686.log,-6.4
ligand_314.log,-4.1
ligand_2386.log,-6.1
ligand_676.log,-8.2
ligand_622.log,-9.3
ligand_684.log,-8.0
ligand_563.log,-8.6
ligand_679.log,-8.6
ligand_248.log,0.2
ligand_519.log,19.0
ligand_22.log,-1.7
ligand_2388.log,-5.7
ligand_62.log,-3.6
ligand_685.log,-8.9
ligand_571.log,-1.4
ligand_680.log,-8.1
ligand_316.log,-3.4
ligand_683.log,-7.2
ligand_521.log,7.5
ligand_2380.log,-6.2
ligand_323.log,-8.7
ligand_677.log,-7.3
ligand_252.log,-2.4
ligand_67.log,-9.0
ligand_2305.log,3.5
ligand_31.log,7.7
ligand_629.log,-8.2
ligand_682.log,-3.4
ligand_572.log,-4.6
ligand_523.log,9.6
ligand_691.log,-8.2
ligand_632.log,-7.7
ligand_250.log,1.4
ligand_2390.log,-9.3
ligand_687.log,-6.6
ligand_230.log,7.8
ligand_2382.log,-6.6
ligand_318.log,-3.4
ligand_633.log,-8.6
ligand_515.log,-7.5
ligand_576.log,-8.6
ligand_688.log,-9.7
ligand_321.log,-8.7
ligand_690.log,-8.4
ligand_527.log,2.9
ligand_575.log,-8.6
ligand_642.log,-9.1
ligand_320.log,-7.4
ligand_745.log,-9.6
ligand_693.log,-8.4
ligand_244.log,11.0
ligand_573.log,-5.9
ligand_6.log,-3.2
ligand_636.log,-7.9
ligand_322.log,-8.3
ligand_2307.log,2.8
ligand_756.log,-9.2
ligand_319.log,-6.1
ligand_74.log,-6.1
ligand_525.log,9.5
ligand_639.log,-9.0
ligand_317.log,-5.1
ligand_580.log,-9.4
ligand_2311.log,12.3
ligand_689.log,-8.9
ligand_24.log,6.6
ligand_638.log,-9.2
ligand_324.log,-8.6
ligand_697.log,-8.5
ligand_583.log,-9.0
ligand_748.log,-10.5
ligand_331.log,-8.9
ligand_516.log,-6.2
ligand_68.log,-1.4
ligand_574.log,-9.5
ligand_255.log,-5.3
ligand_631.log,-8.3
ligand_749.log,-8.7
ligand_328.log,-9.4
ligand_520.log,4.1
ligand_2309.log,-2.0
ligand_577.log,-10.3
ligand_327.log,-8.4
ligand_635.log,-8.3
ligand_752.log,-9.7
ligand_579.log,-9.8
ligand_326.log,-7.7
ligand_264.log,-6.8
ligand_746.log,-10.0
ligand_517.log,-8.4
ligand_582.log,-8.7
ligand_630.log,-9.1
ligand_699.log,-8.6
ligand_2308.log,1.4
ligand_334.log,-8.7
ligand_524.log,6.6
ligand_755.log,-9.4
ligand_578.log,-8.4
ligand_692.log,-8.8
ligand_751.log,-9.6
ligand_816.log,-8.7
ligand_641.log,-9.0
ligand_694.log,-9.5
ligand_57.log,-8.3
ligand_754.log,-9.5
ligand_824.log,-7.0
ligand_268.log,-6.7
ligand_522.log,1.7
ligand_698.log,-8.0
ligand_2315.log,7.2
ligand_753.log,-9.4
ligand_63.log,-7.4
ligand_757.log,-9.7
ligand_581.log,-8.6
ligand_695.log,-8.3
ligand_817.log,-9.8
ligand_758.log,-10.3
ligand_696.log,-8.1
ligand_585.log,-8.3
ligand_2314.log,7.4
ligand_819.log,-8.6
ligand_526.log,7.9
ligand_75.log,-9.5
ligand_634.log,-8.1
ligand_69.log,-7.6
ligand_823.log,-9.8
ligand_256.log,-4.1
ligand_593.log,-9.0
ligand_81.log,-7.8
ligand_58.log,-10.0
ligand_759.log,-9.6
ligand_640.log,-8.7
ligand_538.log,-3.2
ligand_70.log,-7.7
ligand_2316.log,8.9
ligand_825.log,-8.6
ligand_765.log,-8.9
ligand_762.log,-9.6
ligand_594.log,-9.9
ligand_703.log,-8.0
ligand_637.log,-8.5
ligand_822.log,-10.3
ligand_259.log,-6.9
ligand_764.log,-9.1
ligand_586.log,-7.6
ligand_701.log,-8.2
ligand_821.log,-9.0
ligand_2310.log,12.6
ligand_643.log,-8.6
ligand_763.log,-9.1
ligand_528.log,9.1
ligand_592.log,-9.5
ligand_826.log,-9.6
ligand_700.log,-5.9
ligand_646.log,-8.7
ligand_761.log,-8.9
ligand_829.log,-9.7
ligand_59.log,-8.4
ligand_760.log,-9.7
ligand_644.log,-9.3
ligand_704.log,-8.6
ligand_820.log,-9.5
ligand_541.log,-4.7
ligand_766.log,-8.3
ligand_260.log,-2.1
ligand_656.log,-8.6
ligand_828.log,-9.6
ligand_602.log,-8.8
ligand_231.log,7.9
ligand_706.log,-8.4
ligand_769.log,-9.7
ligand_648.log,-9.4
ligand_818.log,-9.8
ligand_604.log,-1.6
ligand_64.log,-3.4
ligand_76.log,0.9
ligand_827.log,-9.4
ligand_708.log,-7.9
ligand_82.log,-5.8
ligand_533.log,9.7
ligand_263.log,-5.5
ligand_705.log,-8.6
ligand_60.log,-9.4
ligand_2317.log,7.1
ligand_702.log,-8.1
ligand_605.log,-3.1
ligand_534.log,-4.8
ligand_651.log,-9.3
ligand_709.log,-7.8
ligand_770.log,-9.9
ligand_834.log,-7.4
ligand_645.log,-9.0
ligand_768.log,-9.9
ligand_25.log,6.5
ligand_2320.log,8.4
ligand_707.log,-8.0
ligand_657.log,-8.8
ligand_771.log,-9.7
ligand_608.log,-1.7
ligand_767.log,-9.7
ligand_654.log,-9.0
ligand_710.log,-7.5
ligand_772.log,-10.1
ligand_537.log,-3.2
ligand_652.log,-9.1
ligand_2318.log,8.8
ligand_831.log,-8.2
ligand_886.log,-8.8
ligand_773.log,-9.9
ligand_713.log,-7.8
ligand_655.log,-9.0
ligand_647.log,-8.6
ligand_881.log,-8.1
ligand_603.log,-0.8
ligand_774.log,-9.5
ligand_714.log,-4.3
ligand_830.log,-8.6
ligand_653.log,-9.5
ligand_887.log,-8.3
ligand_529.log,11.2
ligand_776.log,-9.8
ligand_711.log,-8.5
ligand_2313.log,14.9
ligand_650.log,-9.2
ligand_898.log,-8.0
ligand_778.log,-10.4
ligand_649.log,-9.3
ligand_712.log,-8.7
ligand_83.log,-7.0
ligand_609.log,-1.4
ligand_889.log,-8.7
ligand_779.log,-9.5
ligand_658.log,-9.2
ligand_52.log,-1.0
ligand_71.log,-2.1
ligand_892.log,-8.6
ligand_835.log,-7.1
ligand_787.log,-9.6
ligand_661.log,-8.5
ligand_8.log,-4.4
ligand_782.log,-10.2
ligand_957.log,9.1
ligand_659.log,-8.0
ligand_53.log,-9.3
ligand_780.log,-9.9
ligand_65.log,-8.2
ligand_784.log,-10.5
ligand_715.log,-8.4
ligand_783.log,-9.9
ligand_837.log,-6.2
ligand_539.log,-2.1
ligand_669.log,-7.6
ligand_893.log,-7.6
