LigandID,Pose,BindingEnergy,IntermolecularEnergy,InternalEnergy,TorsionalEnergy,UnboundEnergy
548,1,-8.062,-9.475,0.941,1.414,0.941
548,2,-7.402,-8.701,0.8,1.298,0.8
548,3,-9.398,-10.496,0.656,1.099,0.656
549,1,-8.116,-10.013,2.786,1.898,2.786
549,2,-9.578,-10.418,13.33,0.84,13.33
550,1,-3.177,-4.384,-0.778,1.207,-0.778
550,2,-9.243,-10.324,0.737,1.081,0.737
551,1,-8.664,-10.183,1.535,1.519,1.535
551,2,-9.389,-10.487,-0.534,1.098,-0.534
552,1,-11.258,-11.258,614.396,0.0,614.396
553,1,-9.402,-11.051,0.417,1.649,0.417
553,2,-6.944,-8.162,1.341,1.218,1.341
559,1,-9.713,-10.848,47.162,1.136,47.162
560,1,9.775,13.776,4.148,-4.0,4.148
560,2,-9.196,-10.808,0.749,1.613,0.749
562,1,-8.338,-9.8,5.809,1.462,5.809
564,1,-10.591,-12.449,14.804,1.857,14.804
564,2,-6.468,-7.413,3.78,0.945,3.78
565,1,-8.721,-9.996,24.672,1.275,24.672
565,2,-7.846,-9.222,0.979,1.376,0.979
567,1,14.926,21.034,68.627,-6.108,68.627
570,1,-10.301,-11.204,4.663,0.903,4.663
570,2,42.495,62.368,11.611,-19.874,11.611
571,1,39.798,58.411,36.505,-18.613,36.505
573,1,-8.793,-10.079,8.619,1.285,8.619
573,2,40.847,56.368,23.588,-15.521,23.588
574,1,-9.557,-11.513,9.513,1.956,9.513
574,2,-9.223,-10.571,1.724,1.348,1.724
583,1,-10.699,-12.262,125.6,1.564,125.6
584,1,126.963,219.742,3.953,-92.779,3.953
584,2,-9.209,-10.286,7.482,1.077,7.482
584,3,-11.383,-12.714,7.967,1.331,7.967
587,1,-9.241,-10.591,2.593,1.351,2.593
588,1,-7.308,-9.016,9.025,1.709,9.025
588,2,-9.019,-9.546,0.0,0.527,0.0
591,1,-8.453,-10.43,6.411,1.977,6.411
591,2,-9.524,-11.194,28.521,1.67,28.521
592,1,-9.038,-10.095,8.761,1.057,8.761
592,2,-7.992,-9.861,2.747,1.869,2.747
593,1,-11.154,-12.785,202.585,1.63,202.585
593,2,-9.537,-11.489,7.305,1.951,7.305
594,1,-8.089,-9.271,7.432,1.182,7.432
594,2,-7.787,-8.698,1.351,0.91,1.351
595,1,-5.96,-6.831,1.089,0.871,1.089
596,1,-7.13,-8.172,0.607,1.042,0.607
597,1,-6.556,-7.706,1.43,1.15,1.43
598,1,-7.534,-8.415,0.939,0.881,0.939
598,2,6.412,9.036,6.179,-2.624,6.179
600,1,-9.399,-10.498,2.19,1.099,2.19
601,1,15.656,22.062,47.549,-6.407,47.549
601,2,-9.704,-10.839,22.593,1.135,22.593
602,1,-10.069,-11.54,27.894,1.472,27.894
604,1,102.774,168.863,12.525,-66.09,12.525
607,1,36.914,52.02,19.241,-15.106,19.241
607,2,31.499,50.833,8.262,-19.335,8.262
608,1,31.427,50.717,22.465,-19.291,22.465
608,2,27.421,38.642,6.254,-11.221,6.254
611,1,9.432,16.324,0.021,-6.892,0.021
611,2,21.056,33.981,6.222,-12.925,6.222
613,1,-7.703,-9.73,20.449,2.027,20.449
617,1,-7.41,-9.576,3.556,2.166,3.556
617,2,128.784,166.427,111.354,-37.644,111.354
618,1,-8.473,-10.206,31.879,1.734,31.879
618,2,12.188,17.176,-0.58,-4.988,-0.58
619,1,-8.389,-10.596,17.791,2.207,17.791
622,1,-8.575,-11.332,29.464,2.757,29.464
625,1,26.958,37.989,7.316,-11.032,7.316
625,2,-8.147,-8.861,1.502,0.714,1.502
627,1,-6.293,-8.317,11.693,2.024,11.693
628,1,48.474,69.727,6.488,-21.253,6.488
628,2,130.738,184.239,-0.107,-53.501,-0.107
628,3,-11.914,-15.048,60.447,3.134,60.447
629,1,-9.662,-10.791,4.366,1.13,4.366
629,2,-8.537,-10.782,12.239,2.246,12.239
639,1,-7.645,-9.656,14.923,2.011,14.923
644,1,-8.569,-9.571,13.557,1.002,13.557
644,2,-7.291,-8.782,3.202,1.492,3.202
645,1,189.191,283.202,17.149,-94.011,17.149
645,2,-10.37,-10.976,23.807,0.606,23.807
645,3,-6.382,-7.687,1.027,1.306,1.027
645,4,7.679,9.251,1.642,-1.571,1.642
646,1,-9.095,-9.627,0.0,0.532,0.0
646,2,-7.291,-8.782,3.202,1.492,3.202
649,1,-8.442,-9.923,247.513,1.481,247.513
650,1,-10.83,-11.78,93.041,0.95,93.041
652,1,6.27,9.019,4.482,-2.749,4.482
652,2,-8.691,-9.199,0.0,0.508,0.0
653,1,-9.367,-9.914,0.0,0.548,0.0
654,1,-8.132,-10.272,3.086,2.139,3.086
654,2,-7.855,-8.544,0.0,0.689,0.0
657,1,-9.751,-10.322,0.0,0.57,0.0
658,1,-9.282,-9.825,0.0,0.543,0.0
658,2,62.885,101.485,17.195,-38.6,17.195
661,1,-9.414,-9.965,0.0,0.55,0.0
662,1,31.315,44.13,6.842,-12.815,6.842
662,2,-8.471,-9.462,1.228,0.99,1.228
663,1,-7.928,-8.391,0.0,0.463,0.0
664,1,-7.942,-8.87,4.383,0.929,4.383
665,1,-8.024,-8.493,0.0,0.469,0.0
665,2,215.316,303.427,8.423,-88.111,8.423
666,1,-9.011,-10.064,2.406,1.054,2.406
667,1,-7.717,-8.62,3.466,0.902,3.466
668,1,-7.987,-8.688,0.0,0.7,0.0
668,2,-7.225,-9.97,5.468,2.745,5.468
669,1,-8.465,-8.96,0.0,0.495,0.0
671,1,-9.231,-9.77,0.0,0.54,0.0
672,1,-8.638,-10.153,10.794,1.515,10.794
672,2,-7.631,-8.077,0.0,0.446,0.0
672,3,49.057,69.132,3.998,-20.075,3.998
680,1,-2.623,-3.773,-0.084,1.15,-0.084
680,2,-6.771,-6.968,0.0,0.198,0.0
681,1,-9.513,-9.513,0.0,0.0,0.0
681,2,-8.297,-8.54,0.0,0.243,0.0
682,1,-3.166,-3.629,-0.425,0.463,-0.425
682,2,-8.984,-10.034,3.158,1.05,3.158
685,1,-8.485,-8.733,0.0,0.248,0.0
686,1,-8.776,-10.828,1.589,2.052,1.589
686,2,-8.557,-8.807,0.0,0.25,0.0
687,1,-6.863,-8.067,-0.763,1.204,-0.763
687,2,-9.022,-10.605,0.302,1.582,0.302
687,3,-6.918,-7.524,2.663,0.607,2.663
688,1,-7.874,-8.335,0.0,0.46,0.0
689,1,-8.711,-9.475,2.737,0.764,2.737
690,1,18.444,22.218,-0.432,-3.774,-0.432
690,2,-9.658,-10.505,5.48,0.847,5.48
694,1,-6.144,-7.221,0.366,1.077,0.366
694,2,-9.457,-10.562,29.227,1.106,29.227
697,1,53.055,76.317,8.682,-23.262,8.682
697,2,-8.515,-9.759,2.904,1.244,2.904
702,1,48.429,80.987,4.039,-32.558,4.039
703,1,-8.327,-9.788,6.356,1.46,6.356
703,2,-8.184,-9.38,4.182,1.196,4.182
704,1,-8.636,-9.393,1.483,0.757,1.483
704,2,51.427,70.969,6.586,-19.542,6.586
704,3,-7.691,-8.815,4.781,1.124,4.781
707,1,-10.313,-11.82,52.129,1.507,52.129
707,2,-8.174,-10.803,16.472,2.628,16.472
708,1,-10.509,-12.352,7.261,1.843,7.261
708,2,-8.271,-10.688,19.989,2.418,19.989
709,1,-7.374,-8.883,18.78,1.509,18.78
709,2,33.547,48.256,-0.339,-14.709,-0.339
710,1,-7.894,-9.048,5.572,1.154,5.572
711,1,-1.386,-1.953,-2.464,0.567,-2.464
711,2,-7.304,-8.159,2.834,0.854,2.834
711,3,35.942,51.701,19.127,-15.759,19.127
712,1,-10.027,-11.493,3.448,1.466,3.448
712,2,-6.821,-8.017,2.827,1.196,2.827
713,1,-8.995,-10.31,6.074,1.315,6.074
713,2,-6.26,-6.992,1.951,0.732,1.951
714,1,-8.718,-9.992,2.259,1.274,2.259
714,2,-4.332,-5.091,7.882,0.76,7.882
715,1,-1.375,-1.576,7.533,0.201,7.533
716,1,-9.662,-11.639,8.868,1.977,8.868
718,1,-4.878,-5.734,5.634,0.856,5.634
719,1,182.588,305.34,12.671,-122.752,12.671
721,1,74.396,117.888,-0.719,-43.492,-0.719
721,2,-6.437,-7.19,3.478,0.753,3.478
726,1,-7.445,-8.533,8.777,1.088,8.777
727,1,164.633,256.066,3.29,-91.432,3.29
727,2,-7.63,-8.745,25.802,1.115,25.802
730,1,-9.482,-10.867,-0.742,1.386,-0.742
730,2,-8.762,-10.043,1.685,1.281,1.685
731,1,36.968,57.499,37.278,-20.531,37.278
733,1,158.394,190.803,4.374,-32.409,4.374
734,1,-8.931,-10.236,9.704,1.305,9.704
734,2,10.047,12.103,3.599,-2.056,3.599
734,3,-7.804,-8.717,5.776,0.912,5.776
735,1,89.899,145.082,24.201,-55.183,24.201
735,2,-7.517,-8.176,0.347,0.659,0.347
735,3,-8.408,-9.637,5.556,1.229,5.556
739,1,-12.935,-14.448,780.873,1.512,780.873
742,1,43.551,60.1,17.227,-16.549,17.227
742,2,-6.483,-7.809,1.84,1.326,1.84
745,1,24.903,36.549,6.667,-11.646,6.667
746,1,-8.646,-9.404,0.0,0.758,0.0
746,2,-10.743,-13.569,69.74,2.826,69.74
748,1,-8.977,-11.339,3.23,2.362,3.23
748,2,69.77,100.36,-0.168,-30.59,-0.168
749,1,-8.261,-11.401,14.261,3.139,14.261
755,1,-7.792,-8.02,0.0,0.228,0.0
758,1,-9.504,-10.337,16.253,0.833,16.253
759,1,-9.674,-11.088,8.718,1.414,8.718
760,1,-8.529,-9.277,2.667,0.748,2.667
761,1,-8.449,-8.696,0.0,0.247,0.0
762,1,-7.909,-9.99,33.126,2.081,33.126
764,1,-8.323,-9.783,3.185,1.46,3.185
764,2,-7.47,-8.562,4.107,1.092,4.107
765,1,-7.738,-7.964,0.0,0.226,0.0
765,2,-8.492,-9.237,2.512,0.745,2.512
765,3,-8.385,-9.855,0.914,1.47,0.914
765,4,32.762,46.169,4.032,-13.407,4.032
772,1,-5.906,-6.424,0.832,0.518,0.832
772,2,-9.238,-10.318,12.583,1.08,12.583
773,1,-9.125,-11.258,4.139,2.134,4.139
774,1,-6.517,-8.422,4.37,1.905,4.37
775,1,-9.341,-10.433,9.93,1.092,9.93
776,1,-8.476,-9.467,8.298,0.991,8.298
777,1,-9.953,-10.535,6.452,0.582,6.452
778,1,65.642,96.342,30.23,-30.7,30.23
778,2,-9.744,-12.022,4.505,2.278,4.505
780,1,-8.926,-9.448,4.173,0.522,4.173
780,2,-7.148,-7.775,1.156,0.627,1.156
781,1,-8.494,-10.48,9.562,1.986,9.562
782,1,74.414,100.516,6.559,-26.102,6.559
782,2,-10.308,-10.911,6.303,0.603,6.303
783,1,19.084,25.22,4.557,-6.136,4.557
783,2,-9.062,-9.592,3.874,0.53,3.874
785,1,-7.988,-9.856,1.585,1.868,1.585
786,1,209.125,294.703,73.894,-85.578,73.894
786,2,-8.698,-10.732,4.935,2.034,4.935
787,1,-8.549,-9.799,2.937,1.25,2.937
790,1,-8.55,-8.8,0.0,0.25,0.0
791,1,-3.409,-5.9,43.85,2.491,43.85
791,2,-9.678,-10.526,5.303,0.849,5.303
792,1,-5.353,-6.136,2.018,0.782,2.018
793,1,-4.67,-5.353,2.216,0.683,2.216
793,2,-7.806,-8.947,2.359,1.141,2.359
796,1,-8.238,-9.924,0.201,1.686,0.201
796,2,-10.391,-11.91,43.151,1.519,43.151
797,1,-10.9,-11.856,48.971,0.956,48.971
798,1,-8.132,-9.083,1.872,0.951,1.872
799,1,-4.696,-6.206,13.227,1.51,13.227
801,1,8.47,12.184,9.973,-3.714,9.973
802,1,155.404,278.05,12.562,-122.646,12.562
802,2,-11.052,-11.698,1.109,0.646,1.109
805,1,-11.027,-12.961,6.15,1.934,6.15
805,2,-10.847,-12.115,2.835,1.268,2.835
806,1,-7.837,-8.296,253.658,0.458,253.658
808,1,-12.496,-13.226,46.811,0.731,46.811
809,1,141.371,178.561,-0.959,-37.19,-0.959
809,2,108.174,174.575,1.538,-66.401,1.538
809,3,-7.177,-8.436,1.914,1.259,1.914
813,1,-7.487,-8.8,3.698,1.313,3.698
814,1,-7.465,-9.647,2.733,2.182,2.733
815,1,-7.142,-8.812,2.984,1.67,2.984
816,1,-7.372,-9.096,3.521,1.724,3.521
817,1,-4.037,-4.744,5.856,0.708,5.856
817,2,-7.375,-8.669,1.706,1.293,1.706
818,1,-8.863,-9.899,5.437,1.036,5.437
818,2,-8.427,-8.92,37.577,0.493,37.577
820,1,18.567,33.22,33.926,-14.653,33.926
820,2,-8.101,-9.522,0.616,1.421,0.616
821,1,-9.189,-10.263,19.933,1.074,19.933
821,2,-9.358,-10.452,4.013,1.094,4.013
822,1,-11.586,-12.263,0.0,0.677,0.0
822,2,-9.705,-10.84,11.574,1.135,11.574
823,1,-10.581,-11.2,0.0,0.619,0.0
823,2,-8.908,-9.429,1.948,0.521,1.948
824,1,-8.359,-9.58,3.632,1.222,3.632
825,1,-8.991,-11.094,4.509,2.102,4.509
826,1,-9.321,-10.956,4.36,1.635,4.36
827,1,-9.726,-10.864,6.163,1.137,6.163
828,1,-9.416,-10.517,8.275,1.101,8.275
829,1,-9.351,-9.898,3.572,0.547,3.572
830,1,-10.767,-13.914,32.634,3.147,32.634
831,1,-10.433,-13.482,18.182,3.049,18.182
832,1,-9.743,-12.306,13.981,2.563,13.981
833,1,-8.166,-10.792,16.852,2.626,16.852
834,1,138.631,231.831,67.38,-93.2,67.38
836,1,-10.533,-11.457,7.945,0.924,7.945
836,2,-6.369,-9.534,24.788,3.165,24.788
839,1,-8.553,-9.803,1.103,1.25,1.103
840,1,213.543,288.446,7.63,-74.903,7.63
840,2,-7.175,-8.224,0.532,1.049,0.532
842,1,-8.21,-9.649,1.14,1.44,1.14
842,2,-0.691,-1.034,62.833,0.343,62.833
843,1,152.377,219.186,19.427,-66.809,19.427
845,1,-7.585,-8.693,15.304,1.109,15.304
850,1,26.834,40.953,6.311,-14.119,6.311
850,2,-10.451,-11.978,4.501,1.527,4.501
851,1,-7.59,-11.584,17.468,3.994,17.468
851,2,-9.604,-11.008,2.116,1.404,2.116
852,1,-8.765,-10.558,2.219,1.793,2.219
853,1,11.917,17.143,7.473,-5.225,7.473
853,2,-9.733,-11.725,5.034,1.992,5.034
855,1,-8.856,-11.185,2.826,2.33,2.826
858,1,-9.0,-13.736,37.749,4.735,37.749
858,2,-12.535,-15.832,3.184,3.298,3.184
859,1,-10.86,-12.447,249.894,1.587,249.894
860,1,-9.947,-11.692,21.299,1.745,21.299
862,1,-1.907,-2.242,4.941,0.334,4.941
863,1,-12.271,-13.705,668.519,1.435,668.519
864,1,-1.368,-1.608,14.139,0.24,14.139
865,1,-9.966,-12.005,16.665,2.039,16.665
866,1,11.798,18.696,4.009,-6.897,4.009
866,2,-6.382,-8.434,1.595,2.052,1.595
868,1,-3.009,-3.8,6.405,0.791,6.405
869,1,40.38,61.625,3.016,-21.245,3.016
869,2,-6.128,-7.382,0.234,1.254,0.234
870,1,31.248,42.209,6.65,-10.961,6.65
870,2,-5.527,-6.335,1.122,0.808,1.122
875,1,-10.966,-12.569,35.631,1.603,35.631
875,2,22.546,32.431,3.619,-9.885,3.619
877,1,-7.367,-8.875,2.95,1.507,2.95
879,1,106.857,159.955,8.606,-53.098,8.606
880,1,-9.079,-9.61,0.0,0.531,0.0
880,2,140.081,234.256,28.982,-94.175,28.982
881,1,-7.401,-8.267,-0.073,0.865,-0.073
881,2,35.735,49.313,0.449,-13.579,0.449
881,3,-5.178,-5.783,4.602,0.605,4.602
882,1,-4.903,-6.48,4.705,1.577,4.705
882,2,151.394,208.922,6.885,-57.528,6.885
882,3,-8.183,-9.14,4.188,0.957,4.188
883,1,-6.74,-8.513,3.492,1.773,3.492
883,2,-7.987,-8.921,17.591,0.934,17.591
884,1,-7.436,-8.958,2.835,1.521,2.835
884,2,-9.686,-10.819,373.061,1.133,373.061
885,1,-7.844,-8.99,2.981,1.146,2.981
885,2,57.098,78.794,6.549,-21.697,6.549
885,3,-9.273,-10.358,35.702,1.084,35.702
886,1,-9.702,-10.553,1.817,0.851,1.817
887,1,-6.513,-7.845,27.957,1.333,27.957
888,1,-6.825,-9.219,-1.029,2.394,-1.029
888,2,-5.189,-5.948,10.513,0.758,10.513
889,1,-8.678,-9.439,5.164,0.761,5.164
891,1,27.205,33.566,-0.698,-6.362,-0.698
891,2,-7.983,-8.916,8.877,0.933,8.877
894,1,-8.507,-9.005,0.0,0.497,0.0
894,2,-7.729,-9.085,2.847,1.356,2.847
895,1,-8.113,-8.587,0.0,0.474,0.0
899,1,-9.34,-10.159,0.87,0.819,0.87
903,1,-8.877,-10.434,0.343,1.557,0.343
903,2,-8.846,-10.915,2.932,2.069,2.932
906,1,-9.503,-11.169,0.448,1.667,0.448
906,2,-8.969,-10.017,0.439,1.049,0.439
908,1,-9.715,-10.283,3.259,0.568,3.259
910,1,-5.466,-5.945,-0.167,0.479,-0.167
912,1,1.009,1.421,1.962,-0.413,1.962
914,1,51.303,73.796,8.49,-22.494,8.49
914,2,-8.758,-10.038,1.152,1.28,1.152
915,1,-8.874,-10.171,17.737,1.297,17.737
915,2,-8.588,-8.839,0.0,0.251,0.0
915,3,-8.852,-12.733,15.06,3.881,15.06
917,1,218.2,281.98,1.591,-63.78,1.591
917,2,-5.813,-6.832,6.318,1.019,6.318
919,1,35.49,54.163,22.245,-18.673,22.245
921,1,128.573,184.945,222.567,-56.373,222.567
922,1,-7.335,-8.407,0.507,1.072,0.507
923,1,70.162,125.535,14.089,-55.373,14.089
926,1,-6.728,-8.105,3.887,1.377,3.887
926,2,66.357,107.089,48.988,-40.732,48.988
927,1,-15.48,-17.29,45.835,1.81,45.835
929,1,-9.739,-10.878,6.071,1.139,6.071
930,1,-7.707,-9.509,4.357,1.802,4.357
930,2,188.745,271.5,4.979,-82.755,4.979
931,1,-7.994,-9.163,9.327,1.168,9.327
931,2,36.227,54.228,1.867,-18.001,1.867
933,1,177.888,307.879,18.785,-129.992,18.785
939,1,-11.248,-11.905,0.0,0.658,0.0
940,1,-10.609,-11.229,0.0,0.62,0.0
941,1,-8.501,-9.495,-0.01,0.994,-0.01
942,1,-9.594,-10.715,9.333,1.122,9.333
943,1,-10.002,-10.295,0.0,0.292,0.0
944,1,-9.765,-10.051,0.0,0.285,0.0
945,1,-11.503,-13.184,8.038,1.681,8.038
945,2,3.331,4.11,1.531,-0.779,1.531
946,1,-10.283,-11.785,6.925,1.503,6.925
947,1,-11.554,-12.905,10.838,1.351,10.838
948,1,-10.494,-11.721,2.146,1.227,2.146
949,1,-6.997,-7.815,1.334,0.818,1.334
950,1,-10.362,-11.877,7.195,1.514,7.195
951,1,-8.35,-13.72,139.288,5.37,139.288
951,2,-10.312,-11.216,2.13,0.904,2.13
953,1,-8.199,-11.314,11.652,3.116,11.652
953,2,-1.498,-1.979,9.402,0.482,9.402
954,1,-8.885,-11.482,8.387,2.597,8.387
954,2,-7.766,-9.128,3.172,1.362,3.172
955,1,57.229,83.993,8.659,-26.765,8.659
957,1,67.762,95.492,10.007,-27.73,10.007
959,1,-2.502,-3.819,3.073,1.317,3.073
960,1,-6.358,-8.217,34.736,1.859,34.736
960,2,-7.527,-11.488,14.731,3.96,14.731
961,1,56.553,83.001,10.694,-26.449,10.694
962,1,-4.512,-6.886,5.105,2.374,5.105
963,1,-8.127,-12.403,34.591,4.276,34.591
964,1,-6.795,-9.774,66.586,2.979,66.586
964,2,-8.903,-11.506,3.361,2.602,3.361
965,1,-10.675,-12.235,2.709,1.56,2.709
965,2,-6.516,-9.944,36.132,3.428,36.132
966,1,-8.459,-12.415,52.05,3.956,52.05
966,2,-6.498,-8.018,-0.964,1.52,-0.964
970,1,-9.141,-13.95,10.606,4.809,10.606
971,1,-4.146,-6.327,16.909,2.181,16.909
972,1,-7.194,-10.98,28.891,3.785,28.891
973,1,-5.952,-8.736,93.341,2.784,93.341
973,2,-7.777,-10.05,2.493,2.273,2.493
976,1,21.268,31.214,35.49,-9.946,35.49
977,1,39.001,57.241,2.792,-18.24,2.792
978,1,-8.519,-12.254,33.681,3.735,33.681
979,1,-11.149,-12.453,78.907,1.304,78.907
979,2,-7.492,-8.368,0.324,0.876,0.324
980,1,-1.224,-1.438,7.378,0.215,7.378
981,1,-6.724,-9.869,55.024,3.145,55.024
983,1,-7.183,-9.073,0.703,1.89,0.703
983,2,13.277,21.427,8.48,-8.15,8.48
984,1,25.549,42.725,11.76,-17.176,11.76
985,1,65.359,109.299,12.206,-43.94,12.206
986,1,-6.76,-11.108,7.864,4.347,7.864
987,1,153.675,243.513,3.399,-89.838,3.399
988,1,143.293,231.25,7.966,-87.957,7.966
989,1,25.883,41.77,4.613,-15.888,4.613
990,1,18.092,28.669,5.826,-10.577,5.826
991,1,153.438,247.622,6.198,-94.185,6.198
992,1,12.259,19.784,12.742,-7.525,12.742
993,1,-6.696,-7.87,5.913,1.174,5.913
994,1,-5.592,-7.554,5.736,1.962,5.736
995,1,-7.774,-9.365,9.813,1.591,9.813
996,1,-5.345,-6.751,6.18,1.406,6.18
997,1,-8.913,-13.081,34.895,4.168,34.895
998,1,-1.976,-2.496,29.817,0.52,29.817
999,1,154.168,230.776,3.739,-76.608,3.739
1002,1,-8.553,-10.053,3.226,1.5,3.226
1003,1,-9.702,-11.403,4.967,1.702,4.967
1004,1,-0.252,-0.303,2.34,0.051,2.34
1005,1,-10.43,-11.04,1.965,0.61,1.965
1008,1,-9.775,-10.632,-0.125,0.857,-0.125
1009,1,-7.852,-9.688,2.181,1.836,2.181
1013,1,30.903,34.516,0.452,-3.613,0.452
1014,1,147.641,233.951,7.81,-86.311,7.81
1014,2,-0.019,-0.026,9.306,0.008,9.306
1014,3,72.183,118.6,11.79,-46.418,11.79
1016,1,-7.718,-10.876,23.936,3.158,23.936
1016,2,-6.879,-8.889,15.475,2.011,15.475
1016,3,95.226,175.947,6.947,-80.721,6.947
1017,1,55.692,86.621,2.822,-30.93,2.822
1019,1,-8.379,-10.338,8.101,1.959,8.101
1019,2,85.732,150.886,9.326,-65.155,9.326
1020,1,5.75,8.27,0.176,-2.521,0.176
1020,2,37.235,59.002,7.19,-21.767,7.19
1023,1,30.227,39.062,-0.44,-8.835,-0.44
1023,2,17.016,27.461,10.061,-10.445,10.061
1024,1,26.84,42.531,32.616,-15.691,32.616
1030,1,21.801,29.448,3.672,-7.647,3.672
1030,2,63.139,103.741,5.48,-40.602,5.48
1031,1,37.96,52.384,5.578,-14.424,5.578
1032,1,53.94,94.933,15.098,-40.993,15.098
1035,1,0.972,1.511,8.452,-0.54,8.452
1036,1,-6.261,-9.555,0.184,3.294,0.184
1036,2,6.533,10.543,7.119,-4.01,7.119
1037,1,43.297,61.016,5.396,-17.718,5.396
1040,1,8.725,12.55,25.474,-3.825,25.474
1042,1,-3.331,-4.013,1.963,0.682,1.963
1042,2,32.052,36.737,43.518,-4.684,43.518
1044,1,1.064,1.406,10.234,-0.342,10.234
1044,2,-0.626,-0.791,3.653,0.165,3.653
1045,1,-7.541,-9.525,3.995,1.984,3.995
1046,1,-1.34,-1.575,49.886,0.235,49.886
1047,1,-4.706,-6.494,10.476,1.788,10.476
1047,2,-7.76,-8.441,11.447,0.68,11.447
1049,1,-7.804,-9.401,2.635,1.597,2.635
1050,1,-6.769,-9.144,3.7,2.374,3.7
1051,1,-10.394,-14.344,34.088,3.95,34.088
1052,1,-10.375,-12.801,47.879,2.426,47.879
1054,1,-8.318,-9.291,6.514,0.973,6.514
1057,1,36.752,53.94,40.082,-17.188,40.082
1059,1,8.767,12.868,19.31,-4.1,19.31
1059,2,-6.433,-9.065,15.283,2.633,15.283
1060,1,-11.939,-14.731,12.397,2.792,12.397
1060,2,-6.564,-8.674,5.377,2.11,5.377
1061,1,3.108,4.016,14.353,-0.908,14.353
1061,2,23.061,31.149,1.259,-8.089,1.259
1061,3,-9.28,-10.636,5.804,1.356,5.804
1062,1,-5.502,-7.11,8.026,1.608,8.026
1065,1,201.661,248.817,50.564,-47.156,50.564
1065,2,-8.735,-10.523,2.477,1.787,2.477
1065,3,282.962,398.756,32.225,-115.794,32.225
1065,4,-8.227,-10.872,9.521,2.645,9.521
1066,1,-12.372,-16.712,210.461,4.34,210.461
1066,2,10.653,15.013,55.331,-4.36,55.331
1066,3,21.005,29.601,8.644,-8.596,8.644
1069,1,-7.794,-10.528,24.489,2.734,24.489
1069,2,-7.155,-10.083,12.825,2.928,12.825
1070,1,-7.65,-10.333,0.467,2.683,0.467
1070,2,-6.783,-7.378,0.906,0.595,0.906
1071,1,-0.961,-1.522,14.554,0.562,14.554
1072,1,-13.961,-17.226,42.732,3.265,42.732
1072,2,-7.003,-8.231,4.753,1.228,4.753
1075,1,-6.117,-9.335,0.7,3.218,0.7
1076,1,16.673,18.622,2.05,-1.949,2.05
1077,1,-6.751,-7.934,0.934,1.184,0.934
1078,1,-10.457,-13.514,73.691,3.057,73.691
1078,2,-9.589,-11.832,115.149,2.242,115.149
1080,1,18.882,26.609,49.133,-7.727,49.133
1080,2,-9.189,-10.801,14.966,1.612,14.966
1081,1,60.614,85.418,13.133,-24.804,13.133
1081,2,72.594,93.813,-0.012,-21.219,-0.012
1081,3,44.912,107.926,145.586,-63.014,145.586
1081,4,3.73,4.711,2.235,-0.981,2.235
1082,1,4.249,4.497,0.572,-0.248,0.572
1082,2,-6.696,-7.871,0.643,1.174,0.643
1083,1,134.127,157.65,27.962,-23.523,27.962
1084,1,30.596,43.117,7.554,-12.521,7.554
1087,1,-7.955,-11.675,44.114,3.72,44.114
1089,1,-0.443,-0.559,-1.514,0.116,-1.514
1090,1,-7.211,-9.107,1.181,1.897,1.181
1091,1,13.195,16.281,0.676,-3.086,0.676
1092,1,90.647,106.545,-0.594,-15.898,-0.594
1093,1,16.139,42.084,668.46,-25.945,668.46
1094,1,-11.022,-11.667,0.0,0.644,0.0
1095,1,-8.863,-9.641,5.212,0.777,5.212
1095,2,-5.965,-7.708,3.661,1.744,3.661
1096,1,-6.934,-7.947,3.075,1.013,3.075
1096,2,169.669,199.425,11.526,-29.757,11.526
1101,1,-11.181,-11.181,473.543,0.0,473.543
1106,1,-3.44,-3.842,0.218,0.402,0.218
1106,2,-1.377,-1.981,16.607,0.604,16.607
1106,3,-8.294,-10.718,5.786,2.424,5.786
1108,1,-1.733,-2.392,31.809,0.659,31.809
1108,2,-12.342,-14.146,36.938,1.804,36.938
1108,3,9.819,24.744,847.336,-14.925,847.336
1109,1,-0.187,-0.209,0.974,0.022,0.974
1109,2,-2.236,-3.152,15.078,0.915,15.078
1110,1,81.739,115.188,31.084,-33.449,31.084
1110,2,-4.932,-7.238,6.311,2.306,6.311
1111,1,25.071,29.467,1.38,-4.397,1.38
1111,2,-7.999,-10.571,9.779,2.572,9.779
1112,1,-3.732,-9.514,669.968,5.782,669.968
1114,1,-8.066,-11.603,31.868,3.537,31.868
1114,2,72.913,94.226,7.701,-21.313,7.701
1116,1,-4.528,-5.587,3.923,1.059,3.923
1117,1,-3.038,-3.571,2.945,0.533,2.945
1117,2,7.887,10.192,5.93,-2.305,5.93
1118,1,5.822,7.353,0.649,-1.531,0.649
1119,1,58.674,65.534,2.426,-6.86,2.426
1122,1,25.51,34.458,4.452,-8.948,4.452
1124,1,1.426,2.01,10.72,-0.584,10.72
1124,2,-6.964,-9.61,25.767,2.646,25.767
1125,1,47.834,66.01,7.314,-18.176,7.314
1126,1,6.805,7.6,1.034,-0.796,1.034
1129,1,-11.56,-15.614,170.848,4.055,170.848
1130,1,-8.498,-11.975,50.064,3.477,50.064
1131,1,-1.289,-1.779,32.144,0.49,32.144
1131,2,70.733,132.759,39.837,-62.026,39.837
1131,3,-10.543,-14.241,197.273,3.698,197.273
1133,1,0.035,0.047,10.062,-0.011,10.062
