LigandID,Pose,BindingEnergy,IntermolecularEnergy,InternalEnergy,TorsionalEnergy,UnboundEnergy
565,1,-6.978,-10.853,-1.406,3.875,-1.406
565,2,-6.841,-8.44,-0.943,1.6,-0.943
565,3,-6.852,-9.656,-1.316,2.804,-1.316
569,1,-4.611,-7.038,1.297,2.426,1.297
570,1,-6.138,-9.189,-0.977,3.05,-0.977
570,2,-5.456,-6.731,-0.676,1.276,-0.676
571,1,60.452,78.123,-0.965,-17.67,-0.965
571,2,-6.869,-8.475,-0.771,1.606,-0.771
574,1,-3.947,-4.177,-0.107,0.231,-0.107
574,2,-6.248,-8.075,-0.944,1.826,-0.944
574,3,-6.899,-10.731,-1.593,3.832,-1.593
575,1,-3.037,-4.28,1.051,1.243,1.051
575,2,-7.246,-9.576,-0.948,2.33,-0.948
576,1,1.255,1.622,1.767,-0.367,1.767
577,1,-6.834,-9.23,-1.168,2.397,-1.168
577,2,-5.819,-7.52,0.493,1.701,0.493
578,1,-6.048,-9.23,1.13,3.182,1.13
578,2,-4.792,-7.453,-1.089,2.661,-1.089
579,1,-6.688,-10.011,-1.562,3.323,-1.562
582,1,-4.826,-6.519,-0.614,1.693,-0.614
582,2,-6.05,-7.818,-0.155,1.768,-0.155
582,3,-6.536,-11.121,-0.609,4.585,-0.609
583,1,-6.374,-8.61,-0.695,2.236,-0.695
583,2,-5.915,-9.719,1.862,3.804,1.862
585,1,-6.12,-7.909,0.255,1.789,0.255
585,2,-6.374,-10.473,-1.68,4.099,-1.68
588,1,-5.019,-7.072,-1.255,2.054,-1.255
588,2,-4.704,-7.18,0.522,2.475,0.522
588,3,-6.183,-10.701,-0.313,4.518,-0.313
589,1,-6.64,-10.521,2.93,3.882,2.93
590,1,-0.507,-0.507,0.0,0.0,0.0
590,2,-6.449,-8.334,1.442,1.885,1.442
590,3,-4.23,-6.208,5.463,1.978,5.463
591,1,-7.952,-10.742,-0.402,2.789,-0.402
591,2,-8.366,-13.256,-1.27,4.89,-1.27
591,3,-7.987,-12.19,-0.946,4.202,-0.946
591,4,-7.683,-12.4,0.634,4.716,0.634
592,1,-6.986,-9.437,-0.15,2.45,-0.15
592,2,-5.107,-7.198,-0.093,2.09,-0.093
593,1,-6.025,-8.314,-0.481,2.289,-0.481
593,2,-7.983,-10.783,-1.253,2.8,-1.253
594,1,-3.976,-6.068,-1.726,2.092,-1.726
594,2,-5.242,-6.927,-0.911,1.685,-0.911
595,1,-5.247,-7.394,2.192,2.147,2.192
595,2,-5.051,-6.971,-0.915,1.92,-0.915
598,1,-4.985,-6.297,-0.457,1.311,-0.457
598,2,-5.12,-6.616,-0.443,1.496,-0.443
598,3,-6.622,-7.977,-0.281,1.355,-0.281
599,1,-6.793,-9.573,-1.41,2.78,-1.41
599,2,-6.095,-9.48,0.175,3.385,0.175
599,3,-3.312,-5.345,0.47,2.033,0.47
600,1,-6.524,-8.049,-0.338,1.526,-0.338
603,1,-6.98,-9.224,-1.082,2.244,-1.082
603,2,-7.026,-8.258,-0.505,1.232,-0.505
603,3,-7.285,-9.84,0.026,2.555,0.026
606,1,-7.524,-9.283,-0.679,1.759,-0.679
609,1,-5.251,-8.321,-0.927,3.07,-0.927
609,2,-7.991,-11.962,-1.994,3.971,-1.994
610,1,-6.361,-9.707,0.524,3.347,0.524
611,1,-7.174,-9.061,-0.321,1.887,-0.321
612,1,-4.413,-5.703,-0.264,1.29,-0.264
612,2,5.721,8.063,5.296,-2.341,5.296
612,3,-7.45,-11.805,-0.562,4.355,-0.562
612,4,123.573,184.977,4.282,-61.405,4.282
613,1,-7.345,-9.921,3.68,2.576,3.68
614,1,-6.35,-8.762,-1.141,2.413,-1.141
617,1,-6.277,-6.644,-0.248,0.367,-0.248
617,2,-6.347,-10.243,-1.152,3.896,-1.152
617,3,-6.165,-7.967,-0.782,1.802,-0.782
619,1,-5.862,-6.89,-0.204,1.028,-0.204
620,1,-5.905,-6.251,0.283,0.345,0.283
621,1,-8.194,-10.11,-0.261,1.916,-0.261
627,1,38.392,45.125,7.609,-6.733,7.609
629,1,-7.358,-9.078,-0.492,1.721,-0.492
631,1,-7.456,-8.763,-0.067,1.308,-0.067
633,1,-5.077,-7.896,-1.352,2.82,-1.352
633,2,-7.227,-8.495,-0.049,1.268,-0.049
634,1,-4.716,-6.37,-0.358,1.654,-0.358
639,1,-5.416,-7.949,-0.472,2.533,-0.472
639,2,0.832,1.342,0.86,-0.51,0.86
639,3,-7.392,-12.145,4.67,4.753,4.67
642,1,-6.507,-7.648,0.632,1.141,0.632
642,2,-5.261,-7.106,0.12,1.845,0.12
645,1,-7.337,-9.482,-0.856,2.145,-0.856
645,2,-9.653,-14.731,-0.952,5.079,-0.952
648,1,4.338,6.367,3.507,-2.029,3.507
648,2,-4.237,-6.466,-0.598,2.229,-0.598
650,1,-6.19,-8.361,1.054,2.171,1.054
650,2,-3.067,-4.501,1.619,1.434,1.619
651,1,4.484,6.843,-1.833,-2.359,-1.833
652,1,-6.936,-10.585,-1.463,3.649,-1.463
654,1,-5.624,-8.583,-1.561,2.959,-1.561
654,2,-5.728,-7.737,0.785,2.009,0.785
655,1,-7.48,-9.229,0.502,1.749,0.502
655,2,-8.621,-10.637,-0.855,2.016,-0.855
655,3,-6.65,-10.733,-1.584,4.082,-1.584
658,1,-5.643,-10.592,-1.173,4.948,-1.173
660,1,-6.906,-10.54,-1.265,3.634,-1.265
660,2,-8.442,-10.416,0.202,1.974,0.202
663,1,-7.023,-10.307,-0.97,3.284,-0.97
663,2,-8.268,-10.202,0.117,1.933,0.117
663,3,-8.216,-10.618,-1.345,2.402,-1.345
664,1,-8.374,-10.332,-0.605,1.958,-0.605
664,2,-7.721,-11.333,-0.12,3.611,-0.12
664,3,-7.078,-9.147,-1.432,2.069,-1.432
665,1,-3.895,-5.716,2.113,1.822,2.113
665,2,134.099,173.297,-0.39,-39.197,-0.39
667,1,-8.203,-10.121,-0.613,1.918,-0.613
668,1,-4.026,-5.674,-0.883,1.648,-0.883
668,2,-9.142,-11.013,5.999,1.871,5.999
669,1,-2.604,-4.355,3.708,1.751,3.708
669,2,-3.219,-4.819,-1.57,1.6,-1.57
669,3,49.76,64.305,6.877,-14.545,6.877
671,1,-8.007,-10.816,-0.552,2.809,-0.552
671,2,-7.028,-9.082,0.293,2.054,0.293
672,1,-0.176,-0.289,-0.245,0.113,-0.245
676,1,-7.607,-11.832,-1.623,4.225,-1.623
677,1,-7.196,-9.72,1.044,2.524,1.044
680,1,-4.678,-6.319,-0.376,1.641,-0.376
683,1,-7.388,-9.763,-0.533,2.375,-0.533
686,1,-5.917,-8.338,-0.698,2.421,-0.698
687,1,-6.995,-9.449,-0.609,2.454,-0.609
687,2,-7.373,-9.313,-0.226,1.94,-0.226
694,1,-6.328,-7.808,-1.527,1.48,-1.527
694,2,-6.964,-8.593,-0.174,1.629,-0.174
694,3,-8.688,-15.799,-2.744,7.111,-2.744
698,1,-6.394,-7.328,-0.081,0.934,-0.081
698,2,-6.326,-9.839,-0.453,3.513,-0.453
701,1,-5.592,-7.554,-0.65,1.962,-0.65
701,2,-4.006,-6.582,0.984,2.576,0.984
701,3,-4.737,-6.26,-0.859,1.523,-0.859
702,1,-4.672,-7.404,0.944,2.731,0.944
702,2,-4.776,-6.312,-0.797,1.536,-0.797
703,1,-5.11,-8.097,2.542,2.987,2.542
704,1,-0.433,-0.433,0.0,0.0,0.0
705,1,-0.454,-0.454,0.0,0.0,0.0
710,1,-6.829,-8.226,-0.55,1.397,-0.55
710,2,-6.133,-9.002,-1.652,2.868,-1.652
711,1,-6.534,-9.208,-0.961,2.674,-0.961
711,2,-6.631,-9.927,-1.473,3.295,-1.473
712,1,-6.456,-8.72,-0.805,2.264,-0.805
712,2,-5.755,-8.783,0.183,3.028,0.183
714,1,187.747,292.016,10.74,-104.269,10.74
714,2,-6.842,-9.242,-0.159,2.4,-0.159
716,1,-1.111,-1.566,1.657,0.455,1.657
716,2,-6.592,-8.519,-0.042,1.927,-0.042
716,3,-5.911,-7.639,-0.732,1.728,-0.732
717,1,-6.566,-8.485,-0.374,1.919,-0.374
720,1,-7.026,-9.49,1.596,2.464,1.596
722,1,-5.973,-7.37,-0.556,1.397,-0.556
722,2,-7.438,-10.916,-0.007,3.478,-0.007
729,1,20.982,20.982,0.0,0.0,0.0
730,1,-8.398,-15.026,-1.327,6.628,-1.327
730,2,-4.697,-6.62,-1.604,1.922,-1.604
730,3,18.611,26.227,-0.106,-7.616,-0.106
730,4,-4.086,-5.757,2.354,1.672,2.354
733,1,-5.524,-8.107,-0.028,2.583,-0.028
733,2,-6.295,-7.767,-0.684,1.472,-0.684
734,1,-5.703,-7.203,-0.167,1.5,-0.167
735,1,63.205,96.459,2.473,-33.255,2.473
735,2,-6.477,-8.181,-0.79,1.704,-0.79
736,1,-7.008,-10.696,0.196,3.687,0.196
736,2,-6.414,-8.101,1.121,1.687,1.121
737,1,-6.005,-7.584,-0.478,1.58,-0.478
737,2,-5.267,-8.038,3.998,2.771,3.998
738,1,-6.591,-10.059,-0.119,3.468,-0.119
738,2,-5.211,-6.735,-0.269,1.523,-0.269
740,1,-7.265,-8.964,0.014,1.699,0.014
740,2,-6.591,-8.132,-0.832,1.541,-0.832
743,1,-6.73,-8.304,-0.697,1.574,-0.697
743,2,136.172,183.936,-0.3,-47.764,-0.3
743,3,-5.292,-6.684,-0.613,1.392,-0.613
744,1,-7.918,-9.769,-0.154,1.852,-0.154
744,2,-6.496,-8.204,-0.677,1.709,-0.677
746,1,-4.956,-6.549,-0.646,1.593,-0.646
747,1,-9.104,-13.628,-2.214,4.524,-2.214
747,2,-6.247,-8.255,-0.733,2.009,-0.733
749,1,-6.586,-8.319,-0.612,1.733,-0.612
751,1,-7.723,-12.463,0.044,4.74,0.044
751,2,-6.498,-8.207,-0.649,1.709,-0.649
752,1,-3.427,-4.528,-0.646,1.102,-0.646
752,2,-7.27,-9.182,-0.832,1.912,-0.832
753,1,-4.494,-6.464,-0.358,1.97,-0.358
753,2,-6.066,-7.662,-0.383,1.596,-0.383
753,3,-6.334,-8.926,0.114,2.592,0.114
754,1,-6.514,-6.895,-0.236,0.381,-0.236
754,2,-4.937,-7.102,0.489,2.165,0.489
755,1,-7.52,-10.598,1.489,3.078,1.489
761,1,-8.12,-10.019,0.266,1.899,0.266
761,2,-7.912,-9.763,0.082,1.85,0.082
762,1,-7.557,-9.325,-0.027,1.767,-0.027
762,2,0.651,1.013,2.215,-0.362,2.215
762,3,-6.712,-8.282,-0.721,1.57,-0.721
763,1,-7.233,-9.77,-0.414,2.537,-0.414
763,2,-6.507,-9.93,-1.161,3.423,-1.161
763,3,-6.422,-9.988,-0.901,3.566,-0.901
763,4,-8.023,-9.899,-0.527,1.876,-0.527
765,1,-6.54,-8.07,-0.485,1.529,-0.485
766,1,29.017,43.436,2.419,-14.419,2.419
770,1,-7.118,-8.366,-0.048,1.248,-0.048
770,2,-5.993,-9.672,-0.513,3.679,-0.513
771,1,-5.75,-8.606,-0.625,2.857,-0.625
771,2,-6.48,-10.079,-1.1,3.599,-1.1
772,1,-6.385,-8.251,-0.09,1.866,-0.09
773,1,-5.958,-8.918,-1.064,2.96,-1.064
773,2,-4.62,-5.161,-0.233,0.54,-0.233
773,3,-2.598,-3.661,-0.625,1.063,-0.625
773,4,-5.925,-7.31,-0.72,1.385,-0.72
775,1,-0.484,-0.484,0.0,0.0,0.0
776,1,-6.394,-8.263,0.208,1.869,0.208
776,2,-7.105,-8.767,0.334,1.662,0.334
779,1,-6.97,-11.453,1.094,4.482,1.094
779,2,-0.211,-0.26,2.297,0.049,2.297
779,3,-7.198,-13.51,2.339,6.312,2.339
780,1,-7.271,-10.884,-0.456,3.613,-0.456
780,2,-4.232,-6.582,-1.485,2.35,-1.485
781,1,-6.296,-8.136,-0.546,1.84,-0.546
781,2,-7.064,-7.89,-0.418,0.826,-0.418
782,1,-8.116,-10.014,-0.476,1.898,-0.476
782,2,-4.864,-7.423,1.385,2.559,1.385
782,3,-4.308,-5.316,0.981,1.007,0.981
783,1,-5.279,-7.748,-0.302,2.469,-0.302
783,2,-8.775,-10.314,-0.69,1.539,-0.69
788,1,-8.679,-9.693,-0.433,1.015,-0.433
789,1,-6.267,-9.564,-2.189,3.297,-2.189
789,2,-9.112,-10.177,-0.432,1.065,-0.432
790,1,-9.379,-10.475,-0.173,1.097,-0.173
790,2,-6.162,-9.404,-1.97,3.242,-1.97
791,1,-6.758,-10.313,-1.305,3.555,-1.305
795,1,-5.738,-9.093,0.446,3.355,0.446
796,1,-7.667,-9.46,-0.552,1.793,-0.552
797,1,20.181,26.08,9.74,-5.899,9.74
797,2,-7.492,-9.243,-0.501,1.752,-0.501
799,1,-4.746,-6.965,2.195,2.219,2.195
799,2,-7.334,-9.049,0.017,1.715,0.017
800,1,-4.815,-6.785,2.235,1.97,2.235
800,2,-7.674,-9.468,-0.813,1.794,-0.813
801,1,-6.604,-9.307,0.519,2.703,0.519
801,2,-5.774,-8.812,-1.432,3.038,-1.432
801,3,-7.737,-9.546,-0.058,1.809,-0.058
803,1,-8.139,-10.043,0.176,1.903,0.176
804,1,-8.221,-10.624,-0.15,2.403,-0.15
804,2,-6.355,-9.327,1.678,2.972,1.678
804,3,112.167,138.396,-0.099,-26.229,-0.099
805,1,-1.732,-2.44,2.078,0.709,2.078
805,2,-8.384,-10.835,-1.041,2.451,-1.041
808,1,-6.559,-9.626,-1.235,3.067,-1.235
811,1,-6.55,-9.805,0.191,3.255,0.191
811,2,94.945,119.922,2.177,-24.977,2.177
813,1,-4.799,-6.623,-0.71,1.824,-0.71
814,1,-8.483,-12.202,-1.583,3.719,-1.583
814,2,-5.446,-8.789,-0.069,3.343,-0.069
816,1,-5.863,-7.919,2.122,2.056,2.122
816,2,-6.485,-8.381,-0.636,1.896,-0.636
817,1,-4.014,-5.187,1.124,1.173,1.124
817,2,-6.873,-8.882,-0.671,2.009,-0.671
817,3,-2.294,-3.635,-1.091,1.341,-1.091
818,1,-7.197,-8.67,0.221,1.473,0.221
818,2,-5.742,-7.421,-1.02,1.679,-1.02
819,1,-6.204,-8.018,-0.692,1.814,-0.692
822,1,-7.731,-10.894,-1.179,3.164,-1.179
822,2,-6.357,-8.215,-1.11,1.858,-1.11
823,1,-10.756,-13.9,5.205,3.144,5.205
823,2,-6.594,-8.521,-0.418,1.927,-0.418
824,1,-5.95,-8.037,-1.116,2.087,-1.116
824,2,-7.688,-10.834,-0.821,3.146,-0.821
825,1,-0.341,-0.341,0.0,0.0,0.0
828,1,-6.605,-8.343,-0.064,1.738,-0.064
828,2,-7.573,-8.237,0.261,0.664,0.261
829,1,-6.182,-6.724,2.844,0.542,2.844
831,1,-3.627,-4.899,0.551,1.272,0.551
833,1,115.372,162.584,1.171,-47.212,1.171
833,2,-6.031,-8.146,-0.596,2.115,-0.596
834,1,-5.525,-7.787,-1.234,2.261,-1.234
835,1,-6.776,-8.955,-0.985,2.179,-0.985
835,2,285.625,385.811,2.731,-100.186,2.731
835,3,2.947,3.98,-0.633,-1.034,-0.633
835,4,-6.469,-8.738,-0.599,2.269,-0.599
837,1,-6.524,-9.575,0.704,3.051,0.704
837,2,-6.865,-9.273,-0.432,2.408,-0.432
838,1,-8.219,-11.583,-1.292,3.364,-1.292
838,2,-5.852,-7.562,0.817,1.71,0.817
840,1,-7.438,-9.178,-0.306,1.739,-0.306
840,2,-6.035,-9.387,-0.89,3.352,-0.89
841,1,-5.905,-9.185,-0.129,3.28,-0.129
842,1,-6.374,-7.492,-0.538,1.118,-0.538
842,2,-6.262,-9.373,-0.552,3.112,-0.552
846,1,-8.586,-11.598,-0.019,3.012,-0.019
846,2,-6.745,-10.096,-1.424,3.351,-1.424
847,1,-6.391,-9.567,-1.477,3.176,-1.477
848,1,-6.33,-9.475,-1.399,3.145,-1.399
851,1,-3.123,-4.948,0.379,1.826,0.379
851,2,-7.289,-11.337,-1.744,4.048,-1.744
852,1,-5.276,-8.361,1.774,3.085,1.774
853,1,-7.005,-9.052,-1.49,2.048,-1.49
853,2,-4.095,-6.249,-0.297,2.154,-0.297
853,3,-6.877,-9.29,-0.808,2.412,-0.808
853,4,-5.273,-8.201,-1.243,2.928,-1.243
854,1,-4.157,-6.344,0.979,2.187,0.979
855,1,-6.671,-8.036,-0.918,1.365,-0.918
858,1,-6.28,-8.115,0.023,1.836,0.023
858,2,-6.034,-9.032,-0.894,2.998,-0.894
860,1,-6.742,-8.712,-0.702,1.971,-0.702
862,1,-8.295,-10.72,-0.181,2.425,-0.181
864,1,-6.12,-7.908,-0.493,1.789,-0.493
864,2,-6.763,-8.739,1.146,1.977,1.146
866,1,-5.164,-6.673,0.098,1.509,0.098
866,2,-6.706,-8.274,-0.726,1.568,-0.726
869,1,-4.856,-6.276,-0.156,1.42,-0.156
869,2,-6.292,-8.315,-1.081,2.023,-1.081
870,1,-6.821,-10.21,-1.275,3.389,-1.275
870,2,-7.828,-12.176,-0.989,4.347,-0.989
870,3,-7.26,-10.231,-0.371,2.971,-0.371
876,1,-7.376,-7.808,0.215,0.431,0.215
876,2,-6.424,-7.926,-0.385,1.502,-0.385
877,1,-8.178,-9.612,-0.376,1.434,-0.376
878,1,110.527,136.373,-0.69,-25.846,-0.69
878,2,-7.101,-8.762,-0.982,1.661,-0.982
878,3,-4.891,-7.608,-0.214,2.716,-0.214
879,1,-5.86,-7.231,-0.841,1.37,-0.841
879,2,-7.115,-8.779,-1.173,1.664,-1.173
883,1,-7.373,-9.097,-0.335,1.724,-0.335
883,2,-5.579,-8.678,-1.861,3.099,-1.861
883,3,-6.731,-11.453,-0.923,4.722,-0.923
885,1,-6.524,-7.668,-0.412,1.144,-0.412
886,1,-6.975,-9.013,-0.236,2.039,-0.236
886,2,-6.909,-8.121,-0.401,1.212,-0.401
886,3,-7.059,-10.979,-1.711,3.92,-1.711
887,1,-5.642,-9.106,-1.085,3.463,-1.085
887,2,-5.726,-8.404,-0.634,2.678,-0.634
888,1,-6.526,-10.15,-1.361,3.624,-1.361
889,1,-7.388,-8.684,-0.287,1.296,-0.287
889,2,-7.281,-9.835,0.169,2.554,0.169
889,3,-6.704,-10.427,-0.964,3.723,-0.964
890,1,-7.043,-8.072,-0.491,1.029,-0.491
893,1,-6.242,-8.066,-1.04,1.824,-1.04
895,1,-6.996,-8.632,-1.081,1.636,-1.081
895,2,-4.596,-5.94,0.341,1.343,0.341
895,3,-3.731,-7.003,-2.48,3.272,-2.48
896,1,-4.122,-5.086,0.616,0.964,0.616
896,2,212.187,286.613,0.629,-74.427,0.629
897,1,-8.145,-11.001,-1.525,2.857,-1.525
901,1,-9.09,-11.215,-0.019,2.125,-0.019
901,2,-5.448,-9.11,-0.252,3.662,-0.252
901,3,-6.112,-8.255,3.949,2.144,3.949
902,1,-0.939,-1.598,1.041,0.659,1.041
902,2,-8.722,-10.762,0.21,2.04,0.21
903,1,-1.005,-1.475,1.926,0.47,1.926
903,2,-5.305,-9.337,0.701,4.032,0.701
906,1,-9.379,-10.476,-0.388,1.097,-0.388
907,1,-10.781,-12.042,-0.113,1.261,-0.113
907,2,-7.433,-11.344,-1.847,3.911,-1.847
909,1,-8.97,-10.019,-0.248,1.049,-0.248
910,1,-5.932,-9.054,-0.814,3.121,-0.814
910,2,-5.626,-8.258,-0.506,2.631,-0.506
914,1,-7.25,-9.369,-0.953,2.119,-0.953
914,2,-5.779,-7.13,-0.504,1.351,-0.504
914,3,-7.101,-11.46,-1.21,4.359,-1.21
914,4,-6.268,-8.833,0.588,2.565,0.588
916,1,-2.109,-2.972,0.546,0.863,0.546
920,1,-6.94,-10.186,-1.044,3.246,-1.044
924,1,-8.442,-10.662,-0.625,2.221,-0.625
925,1,-5.463,-8.017,-0.434,2.555,-0.434
925,2,-8.267,-10.201,0.444,1.933,0.444
925,3,-7.566,-10.661,-0.597,3.096,-0.597
927,1,-8.846,-12.466,-1.389,3.62,-1.389
935,1,-4.611,-5.554,5.977,0.943,5.977
935,2,-7.344,-11.208,-1.867,3.864,-1.867
936,1,-4.488,-6.456,-0.873,1.968,-0.873
937,1,-6.55,-8.465,-0.526,1.915,-0.526
940,1,-4.328,-5.087,-0.365,0.759,-0.365
940,2,-6.363,-8.595,-0.636,2.232,-0.636
940,3,-6.223,-8.043,-0.048,1.819,-0.048
942,1,-3.574,-4.201,-0.15,0.627,-0.15
942,2,-6.044,-7.987,-0.433,1.943,-0.433
942,3,-7.481,-8.574,-0.44,1.093,-0.44
943,1,-2.238,-2.761,0.071,0.523,0.071
945,1,-4.959,-9.308,0.484,4.349,0.484
945,2,-6.394,-7.516,-0.248,1.121,-0.248
947,1,-6.911,-9.537,0.859,2.626,0.859
947,2,-6.128,-8.277,1.238,2.149,1.238
948,1,-7.089,-9.99,-0.638,2.901,-0.638
948,2,-5.144,-6.046,-0.184,0.902,-0.184
952,1,-6.377,-8.987,-1.234,2.61,-1.234
955,1,-6.413,-9.787,1.218,3.374,1.218
955,2,-4.827,-7.791,1.0,2.963,1.0
955,3,-7.832,-9.664,-0.695,1.831,-0.695
956,1,-5.259,-6.489,1.065,1.23,1.065
956,2,-9.832,-13.855,-2.329,4.023,-2.329
958,1,-7.183,-9.072,-1.084,1.89,-1.084
959,1,1.22,1.862,1.623,-0.642,1.623
959,2,-6.305,-9.254,-1.303,2.949,-1.303
959,3,-5.926,-6.966,0.919,1.039,0.919
961,1,-7.022,-7.843,-0.433,0.821,-0.433
962,1,-5.354,-7.075,-0.23,1.721,-0.23
963,1,-4.597,-5.807,-0.417,1.209,-0.417
963,2,-4.047,-6.295,-0.538,2.248,-0.538
963,3,-5.815,-7.514,-0.668,1.7,-0.668
964,1,-6.521,-10.142,-0.024,3.621,-0.024
964,2,-4.877,-8.014,2.777,3.136,2.777
965,1,-7.368,-13.828,-0.225,6.461,-0.225
965,2,-2.515,-3.985,2.464,1.47,2.464
968,1,52.932,82.329,7.327,-29.397,7.327
971,1,-6.957,-8.583,0.552,1.627,0.552
976,1,-5.405,-7.459,-0.266,2.054,-0.266
977,1,-6.916,-8.937,-0.934,2.021,-0.934
978,1,-9.354,-12.088,-0.373,2.734,-0.373
981,1,-6.664,-12.118,-0.838,5.454,-0.838
982,1,-8.545,-11.792,0.484,3.247,0.484
983,1,-6.314,-8.16,-0.915,1.846,-0.915
983,2,-5.484,-7.408,-0.915,1.924,-0.915
984,1,-7.061,-9.125,-0.613,2.064,-0.613
984,2,-6.585,-10.243,-0.951,3.657,-0.951
985,1,-5.418,-7.319,-0.94,1.901,-0.94
986,1,-5.882,-7.945,0.115,2.063,0.115
986,2,-7.339,-9.913,-0.589,2.574,-0.589
986,3,376.952,707.502,0.843,-330.549,0.843
987,1,-7.624,-10.298,1.158,2.674,1.158
987,2,-5.116,-6.611,0.489,1.495,0.489
989,1,-5.502,-7.432,-0.333,1.93,-0.333
989,2,-6.075,-9.982,-1.478,3.907,-1.478
989,3,-7.091,-9.578,-0.132,2.487,-0.132
991,1,-6.501,-8.401,0.269,1.9,0.269
993,1,-5.075,-6.856,-0.529,1.78,-0.529
994,1,-6.446,-8.33,0.216,1.884,0.216
994,2,-7.031,-11.552,-0.085,4.521,-0.085
995,1,-6.54,-8.452,0.156,1.912,0.156
997,1,-6.075,-8.206,0.07,2.131,0.07
998,1,-6.601,-8.916,-0.337,2.315,-0.337
999,1,-2.989,-4.212,2.057,1.223,2.057
1002,1,-5.529,-6.499,-0.625,0.97,-0.625
1003,1,-6.64,-9.357,-1.183,2.717,-1.183
1004,1,-5.171,-6.078,0.013,0.907,0.013
1004,2,192.47,276.858,13.969,-84.388,13.969
1004,3,-6.035,-7.799,-0.306,1.764,-0.306
1006,1,-5.788,-8.156,0.951,2.368,0.951
1008,1,-3.834,-4.954,-0.342,1.121,-0.342
1009,1,-7.94,-10.26,0.94,2.321,0.94
1010,1,5.946,11.856,5.709,-5.91,5.709
1010,2,-5.493,-7.42,1.146,1.927,1.146
1013,1,-3.923,-5.988,2.544,2.064,2.544
1013,2,-3.374,-4.557,1.691,1.183,1.691
1014,1,-8.462,-9.946,-0.698,1.484,-0.698
1014,2,-5.929,-7.662,0.552,1.733,0.552
1016,1,-6.907,-9.734,-0.853,2.827,-0.853
1016,2,-2.72,-3.515,-0.151,0.795,-0.151
1018,1,-7.492,-9.682,1.128,2.19,1.128
1019,1,-8.415,-9.891,-0.309,1.476,-0.309
1020,1,-8.736,-10.524,-0.458,1.788,-0.458
1024,1,-6.109,-8.609,1.701,2.5,1.701
1024,2,-6.645,-8.976,-0.712,2.331,-0.712
1027,1,-6.01,-7.767,-0.654,1.757,-0.654
1028,1,-6.671,-8.62,-1.113,1.95,-1.113
1029,1,-6.63,-8.955,-0.784,2.325,-0.784
1029,2,-5.87,-7.586,-0.614,1.716,-0.614
1030,1,-6.708,-9.453,-0.199,2.745,-0.199
1031,1,-7.022,-9.485,-1.39,2.463,-1.39
1031,2,-6.154,-8.672,0.003,2.518,0.003
1032,1,-6.875,-9.688,0.248,2.813,0.248
1032,2,-7.421,-11.976,-0.564,4.555,-0.564
1033,1,-2.644,-4.267,-0.888,1.623,-0.888
1036,1,-4.636,-7.752,0.125,3.117,0.125
1036,2,-5.687,-7.017,-0.102,1.33,-0.102
1037,1,-7.196,-10.14,0.639,2.945,0.639
1038,1,-5.48,-6.761,-0.957,1.281,-0.957
1039,1,-6.055,-7.824,1.282,1.77,1.282
1039,2,-6.538,-7.685,-0.791,1.147,-0.791
1042,1,-7.053,-12.0,-0.721,4.948,-0.721
1044,1,-6.913,-8.529,-0.844,1.616,-0.844
1047,1,-6.488,-7.625,-0.552,1.138,-0.552
1048,1,-6.94,-11.199,-1.578,4.26,-1.578
1048,2,-7.148,-9.865,4.091,2.716,4.091
1050,1,-4.963,-5.834,-0.421,0.87,-0.421
1051,1,-5.366,-8.974,-2.47,3.608,-2.47
1051,2,-3.182,-4.856,0.255,1.674,0.255
1051,3,44.581,65.431,-0.279,-20.85,-0.279
1055,1,-6.055,-7.648,-0.371,1.593,-0.371
1055,2,-7.647,-10.777,1.272,3.129,1.272
1060,1,-8.653,-11.688,2.045,3.035,2.045
1065,1,-4.506,-5.823,-0.202,1.317,-0.202
1068,1,-6.077,-7.498,-0.571,1.421,-0.571
1069,1,-5.955,-7.347,0.302,1.392,0.302
1070,1,-6.244,-8.069,0.345,1.825,0.345
1073,1,-4.846,-6.688,-0.243,1.842,-0.243
1074,1,-6.975,-10.034,-1.105,3.058,-1.105
1074,2,-6.113,-7.543,-0.375,1.43,-0.375
1074,3,-5.739,-7.417,-0.98,1.678,-0.98
1075,1,-5.8,-7.156,-0.298,1.356,-0.298
1076,1,-6.084,-7.862,-0.958,1.778,-0.958
1077,1,-5.418,-7.001,0.265,1.584,0.265
1077,2,-10.288,-12.995,-1.031,2.707,-1.031
1079,1,-4.203,-6.415,1.561,2.212,1.561
1080,1,-8.974,-11.859,-1.379,2.885,-1.379
1080,2,-9.476,-14.185,1.088,4.709,1.088
1080,3,-5.297,-7.001,-0.945,1.703,-0.945
1082,1,-6.578,-8.5,-0.478,1.923,-0.478
1082,2,-8.785,-13.151,0.508,4.365,0.508
1086,1,-8.672,-11.461,-0.369,2.788,-0.369
1086,2,-6.061,-7.478,-0.726,1.417,-0.726
1090,1,159.055,298.531,2.721,-139.475,2.721
1090,2,-4.308,-7.96,-2.066,3.652,-2.066
1090,3,-5.722,-7.228,-0.64,1.505,-0.64
1093,1,-8.079,-11.386,-0.385,3.306,-0.385
1097,1,-6.94,-9.577,0.207,2.637,0.207
1097,2,-7.69,-10.388,0.096,2.697,0.096
1097,3,-7.081,-9.151,-1.285,2.07,-1.285
1098,1,-7.471,-9.218,-0.269,1.747,-0.269
1098,2,232.851,409.812,2.323,-176.962,2.323
