LigandID,Pose,BindingEnergy,IntermolecularEnergy,InternalEnergy,TorsionalEnergy,UnboundEnergy
604,1,0.0,0.0,-0.434,0.0,-0.434
607,1,-5.23,-6.454,0.74,1.223,0.74
609,1,116.913,151.087,-0.291,-34.174,-0.291
610,1,279.039,417.696,1.785,-138.657,1.785
611,1,86.027,111.173,-0.116,-25.146,-0.116
611,2,-1.662,-2.537,2.437,0.875,2.437
612,1,173.963,301.086,68.728,-127.123,68.728
614,1,0.167,0.236,3.905,-0.068,3.905
614,2,91.951,129.579,-1.278,-37.628,-1.278
618,1,0.937,1.348,2.838,-0.411,2.838
618,2,87.234,153.531,2.944,-66.296,2.944
618,3,99.846,143.624,4.747,-43.778,4.747
620,1,117.813,145.362,0.405,-27.549,0.405
620,2,-2.092,-2.888,-0.582,0.795,-0.582
621,1,45.917,78.128,3.649,-32.211,3.649
621,2,262.024,376.908,0.345,-114.884,0.345
622,1,-4.754,-8.089,2.638,3.335,2.638
623,1,275.759,396.665,0.217,-120.906,0.217
624,1,100.664,130.088,-0.054,-29.424,-0.054
627,1,-3.658,-4.299,2.078,0.641,2.078
628,1,23.437,33.027,1.872,-9.591,1.872
631,1,33.431,49.066,-0.566,-15.635,-0.566
631,2,114.908,172.007,1.856,-57.099,1.856
632,1,43.866,60.535,-0.622,-16.669,-0.622
632,2,204.544,288.247,2.236,-83.703,2.236
632,3,145.199,272.524,-0.174,-127.325,-0.174
634,1,16.678,18.628,-0.481,-1.95,-0.481
636,1,-0.561,-0.561,0.0,0.0,0.0
636,2,248.787,299.692,-0.721,-50.904,-0.721
637,1,-1.583,-2.231,-0.113,0.648,-0.113
637,2,43.599,65.263,12.034,-21.665,12.034
637,3,33.599,50.295,1.587,-16.696,1.587
639,1,62.806,81.164,1.19,-18.358,1.19
640,1,-10.104,-14.239,2.207,4.135,2.207
640,2,213.474,344.512,4.387,-131.037,4.387
640,3,-1.592,-2.243,4.243,0.651,4.243
640,4,73.662,110.265,6.926,-36.603,6.926
641,1,105.739,142.828,0.332,-37.089,0.332
643,1,-0.412,-0.412,0.0,0.0,0.0
645,1,-0.254,-0.254,0.0,0.0,0.0
646,1,-1.942,-2.963,-1.243,1.022,-1.243
646,2,52.47,84.677,-1.02,-32.207,-1.02
647,1,65.782,106.161,0.671,-40.379,0.671
648,1,-3.422,-4.422,0.202,1.0,0.202
650,1,-6.079,-8.388,2.376,2.31,2.376
651,1,126.026,196.017,4.76,-69.991,4.76
651,2,-3.338,-4.899,0.168,1.561,0.168
654,1,-5.329,-7.51,-0.475,2.181,-0.475
656,1,-1.448,-1.871,1.062,0.423,1.062
656,2,3.663,6.341,1.873,-2.677,1.873
658,1,-6.756,-8.336,1.245,1.58,1.245
659,1,-4.504,-5.82,-1.575,1.316,-1.575
661,1,-3.996,-5.164,6.307,1.168,6.307
661,2,36.943,60.7,0.051,-23.757,0.051
661,3,-7.248,-9.791,-0.365,2.542,-0.365
662,1,-4.182,-4.549,-0.014,0.367,-0.014
664,1,213.537,307.163,7.43,-93.625,7.43
665,1,-1.661,-2.729,-0.265,1.068,-0.265
668,1,69.342,81.504,-0.099,-12.161,-0.099
668,2,308.272,569.585,11.466,-261.313,11.466
669,1,90.327,106.168,-0.322,-15.842,-0.322
669,2,30.99,41.86,0.355,-10.87,0.355
669,3,93.159,174.85,2.366,-81.691,2.366
672,1,52.856,68.306,3.373,-15.45,3.373
673,1,-4.093,-5.767,0.645,1.675,0.645
674,1,62.008,76.508,-0.004,-14.5,-0.004
674,2,-4.868,-8.283,0.366,3.415,0.366
676,1,82.811,131.222,11.863,-48.411,11.863
678,1,-4.405,-4.663,-0.379,0.258,-0.379
680,1,131.137,177.134,-0.286,-45.997,-0.286
680,2,100.522,159.287,1.023,-58.765,1.023
681,1,-2.812,-4.456,11.744,1.644,11.744
682,1,155.561,264.69,10.715,-109.129,10.715
683,1,-7.927,-12.561,1.083,4.634,1.083
684,1,-7.177,-9.065,-0.312,1.888,-0.312
685,1,-8.975,-11.598,-1.137,2.623,-1.137
685,2,-7.565,-9.555,-1.04,1.99,-1.04
686,1,90.685,111.891,1.063,-21.206,1.063
686,2,20.071,25.351,-0.478,-5.28,-0.478
687,1,1.223,1.617,5.011,-0.393,5.011
687,2,120.304,148.436,0.601,-28.132,0.601
691,1,112.52,135.543,4.057,-23.023,4.057
692,1,171.456,206.538,0.832,-35.082,0.832
693,1,188.584,227.17,2.116,-38.586,2.116
694,1,-3.111,-3.93,-0.314,0.819,-0.314
695,1,136.843,192.843,0.519,-55.999,0.519
695,2,-5.709,-7.21,-0.951,1.502,-0.951
696,1,-2.025,-2.617,3.96,0.592,3.96
696,2,-2.779,-3.347,-0.968,0.569,-0.968
697,1,53.703,99.225,4.94,-45.522,4.94
698,1,36.819,46.506,-0.268,-9.686,-0.268
698,2,18.687,24.149,0.87,-5.462,0.87
699,1,348.263,439.88,-0.764,-91.618,-0.764
699,2,63.753,86.115,-0.052,-22.362,-0.052
700,1,-0.755,-0.931,0.821,0.176,0.821
700,2,0.0,0.0,-4.157,0.0,-4.157
701,1,109.534,135.148,0.981,-25.613,0.981
701,2,90.057,155.866,14.526,-65.809,14.526
702,1,113.157,195.846,0.79,-82.689,0.79
703,1,49.719,62.799,1.135,-13.08,1.135
704,1,6.034,7.797,157.164,-1.764,157.164
704,2,37.084,42.504,0.456,-5.42,0.456
705,1,81.442,98.105,0.077,-16.664,0.077
705,2,7.119,9.615,8.532,-2.497,8.532
706,1,37.32,52.592,3.247,-15.272,3.247
706,2,108.933,182.167,15.089,-73.234,15.089
708,1,0.0,0.0,-1.393,0.0,-1.393
708,2,7.977,13.805,12.228,-5.829,12.228
709,1,-7.116,-8.156,1.596,1.04,1.596
709,2,117.686,217.445,4.365,-99.759,4.365
711,1,122.889,151.626,3.064,-28.736,3.064
712,1,13.566,23.875,1.686,-10.31,1.686
713,1,178.747,314.591,1.346,-135.844,1.346
714,1,73.654,86.572,-0.27,-12.917,-0.27
714,2,-2.635,-4.637,3.013,2.002,3.013
715,1,139.854,246.14,5.167,-106.286,5.167
716,1,-5.199,-6.414,-0.572,1.216,-0.572
716,2,7.851,13.817,5.133,-5.966,5.133
719,1,30.066,38.854,0.51,-8.788,0.51
721,1,49.919,52.837,-0.11,-2.918,-0.11
721,2,295.171,381.449,2.165,-86.278,2.165
722,1,83.958,101.136,-0.054,-17.179,-0.054
722,2,72.892,119.765,2.593,-46.874,2.593
726,1,3.038,4.637,0.003,-1.599,0.003
727,1,3.358,4.34,8.095,-0.982,8.095
730,1,-0.868,-1.121,-0.423,0.254,-0.423
733,1,87.05,122.673,1.883,-35.623,1.883
734,1,13.001,17.561,8.492,-4.56,8.492
735,1,130.454,229.597,11.184,-99.143,11.184
736,1,78.001,146.4,8.02,-68.399,8.02
737,1,1.723,3.234,8.243,-1.511,8.243
738,1,57.189,103.994,1.673,-46.806,1.673
739,1,98.335,173.067,5.098,-74.732,5.098
740,1,-2.22,-3.777,1.051,1.557,1.051
741,1,-0.908,-0.908,0.0,0.0,0.0
742,1,8.898,17.74,2.927,-8.843,2.927
743,1,8.597,15.633,3.621,-7.036,3.621
744,1,-6.444,-8.705,0.593,2.26,0.593
745,1,29.109,46.125,1.719,-17.017,1.719
746,1,-6.218,-7.308,0.571,1.091,0.571
747,1,107.433,126.275,3.205,-18.842,3.205
748,1,2.017,2.371,-0.102,-0.354,-0.102
749,1,-7.223,-8.49,-0.397,1.267,-0.397
750,1,48.023,60.656,16.582,-12.633,16.582
751,1,74.866,112.067,8.175,-37.201,8.175
752,1,161.613,241.919,2.042,-80.307,2.042
756,1,43.711,52.655,-0.297,-8.944,-0.297
756,2,-2.087,-2.452,-0.135,0.366,-0.135
758,1,146.56,172.264,-0.127,-25.704,-0.127
759,1,-3.225,-5.487,1.142,2.262,1.142
759,2,21.181,24.896,0.313,-3.715,0.313
763,1,-6.372,-7.49,-0.888,1.118,-0.888
763,2,-5.567,-6.706,-1.217,1.139,-1.217
765,1,-4.124,-5.812,-0.352,1.688,-0.352
766,1,83.227,141.613,0.361,-58.386,0.361
766,2,114.603,265.346,5.069,-150.743,5.069
768,1,165.176,203.801,-0.058,-38.625,-0.058
769,1,-2.505,-3.384,-0.528,0.879,-0.528
769,2,77.522,127.373,1.188,-49.851,1.188
770,1,62.859,77.558,-0.023,-14.699,-0.023
771,1,-7.023,-11.129,1.256,4.106,1.256
771,2,99.414,128.472,-0.657,-29.059,-0.657
772,1,-1.898,-2.453,8.316,0.555,8.316
773,1,-5.998,-7.4,3.597,1.403,3.597
773,2,118.249,187.378,3.772,-69.128,3.772
776,1,142.869,184.63,0.464,-41.761,0.464
777,1,-8.804,-11.635,963.572,2.831,963.572
778,1,150.457,291.189,3.052,-140.732,3.052
779,1,103.616,133.904,1.443,-30.287,1.443
782,1,74.951,99.05,5.596,-24.099,5.596
782,2,-6.283,-8.12,-0.391,1.837,-0.391
783,1,47.166,74.74,0.135,-27.573,0.135
783,2,3.842,4.965,1.108,-1.123,1.108
784,1,12.085,15.617,0.708,-3.532,0.708
785,1,14.992,18.936,-0.305,-3.944,-0.305
785,2,101.006,136.434,4.809,-35.429,4.809
786,1,-2.523,-3.26,5.047,0.737,5.047
787,1,95.807,129.412,-0.163,-33.605,-0.163
788,1,80.977,104.647,2.865,-23.67,2.865
790,1,-3.356,-4.337,-1.233,0.981,-1.233
793,1,132.085,170.693,2.4,-38.608,2.4
794,1,-1.378,-2.666,-3.224,1.289,-3.224
794,2,13.578,16.753,0.563,-3.175,0.563
795,1,158.846,195.991,-1.44,-37.145,-1.44
798,1,-4.997,-6.166,-0.335,1.169,-0.335
799,1,-5.839,-8.057,-0.384,2.219,-0.384
801,1,-7.807,-10.773,4.116,2.966,4.116
802,1,-6.317,-10.564,4.218,4.247,4.218
802,2,58.765,99.99,0.309,-41.225,0.309
804,1,-0.906,-1.039,1.018,0.132,1.018
806,1,56.206,64.421,5.398,-8.215,5.398
807,1,-5.568,-6.382,0.118,0.814,0.118
808,1,92.332,105.826,0.25,-13.494,0.25
808,2,67.804,125.279,-0.736,-57.475,-0.736
809,1,254.102,291.239,0.575,-37.137,0.575
810,1,-4.201,-4.692,-0.174,0.491,-0.174
812,1,5.103,6.147,1.983,-1.044,1.983
813,1,20.281,26.21,-0.423,-5.928,-0.423
815,1,52.962,63.798,1.035,-10.836,1.035
816,1,298.146,524.731,1.317,-226.585,1.317
816,2,73.616,88.679,0.115,-15.063,0.115
817,1,192.795,232.243,3.957,-39.448,3.957
817,2,57.893,74.815,8.496,-16.922,8.496
818,1,0.188,0.226,0.041,-0.038,0.041
819,1,-6.43,-7.745,-0.25,1.316,-0.25
820,1,-6.076,-7.674,0.167,1.598,0.167
822,1,-7.75,-9.335,0.505,1.586,0.505
824,1,-8.668,-10.695,0.434,2.027,0.434
825,1,-8.123,-10.497,-0.456,2.374,-0.456
825,2,-1.942,-2.51,44.764,0.568,44.764
826,1,-9.023,-12.188,0.672,3.165,0.672
826,2,-1.891,-2.665,2.439,0.774,2.439
827,1,-5.531,-7.471,4.057,1.94,4.057
827,2,-0.432,-0.66,-1.693,0.227,-1.693
828,1,-2.34,-3.434,12.211,1.094,12.211
829,1,7.594,11.59,14.81,-3.996,14.81
830,1,78.932,92.775,0.8,-13.843,0.8
831,1,3.554,4.385,-0.127,-0.831,-0.127
831,2,141.673,216.212,2.827,-74.54,2.827
832,1,0.0,0.0,-0.147,0.0,-0.147
833,1,162.043,209.408,-0.427,-47.365,-0.427
833,2,16.776,21.68,0.041,-4.904,0.041
834,1,-4.586,-6.195,-0.185,1.609,-0.185
835,1,50.634,71.354,1.356,-20.72,1.356
836,1,-1.252,-1.837,-0.076,0.585,-0.076
836,2,-3.766,-4.866,1.191,1.101,1.191
837,1,48.124,59.377,-0.083,-11.253,-0.083
838,1,3.88,5.014,-0.978,-1.134,-0.978
838,2,17.347,21.403,-0.193,-4.056,-0.193
841,1,9.862,13.033,0.058,-3.171,0.058
842,1,-3.305,-4.078,0.374,0.773,0.374
843,1,5.845,6.87,0.505,-1.025,0.505
844,1,47.841,61.825,-0.426,-13.984,-0.426
845,1,25.455,32.895,-0.278,-7.44,-0.278
846,1,78.054,96.306,1.713,-18.252,1.713
847,1,14.219,17.544,-0.243,-3.325,-0.243
848,1,-5.854,-7.222,-0.149,1.369,-0.149
849,1,-7.679,-10.148,-0.359,2.469,-0.359
850,1,32.283,43.606,-0.462,-11.324,-0.462
851,1,-6.56,-8.478,-0.449,1.918,-0.449
852,1,-4.272,-5.271,-0.284,0.999,-0.284
853,1,-6.739,-8.315,1.357,1.576,1.357
854,1,-3.894,-4.121,-0.094,0.228,-0.094
855,1,-4.2,-5.674,-0.683,1.473,-0.683
856,1,44.209,62.301,1.026,-18.091,1.026
857,1,-5.317,-6.56,-0.337,1.243,-0.337
858,1,-5.489,-7.093,-0.346,1.604,-0.346
859,1,-2.145,-2.522,1.201,0.376,1.201
860,1,74.593,96.396,-0.384,-21.804,-0.384
861,1,153.304,184.671,0.207,-31.367,0.207
862,1,122.221,147.229,2.171,-25.008,2.171
863,1,-5.155,-6.21,0.3,1.055,0.3
864,1,52.535,63.285,-0.376,-10.749,-0.376
865,1,60.394,63.924,-0.125,-3.531,-0.125
866,1,-8.808,-10.61,0.992,1.802,0.992
867,1,-3.219,-3.878,3.829,0.659,3.829
868,1,-5.688,-6.851,-1.086,1.164,-1.086
869,1,92.225,111.095,3.715,-18.87,3.715
870,1,-3.067,-4.232,1.157,1.165,1.157
871,1,52.874,72.966,5.302,-20.092,5.302
872,1,-2.211,-2.663,-0.512,0.452,-0.512
873,1,-3.19,-4.402,-0.341,1.212,-0.341
874,1,-8.663,-11.954,0.861,3.292,0.861
875,1,68.846,99.031,4.24,-30.185,4.24
876,1,-1.063,-1.125,-0.211,0.062,-0.211
877,1,192.846,260.488,1.191,-67.643,1.191
878,1,92.488,130.335,3.591,-37.848,3.591
879,1,-6.72,-9.47,0.857,2.75,0.857
880,1,153.588,216.44,2.741,-62.851,2.741
881,1,7.724,11.336,1.393,-3.612,1.393
882,1,-1.282,-1.807,0.652,0.525,0.652
883,1,-0.275,-0.477,3.793,0.201,3.793
884,1,-8.16,-10.068,0.415,1.908,0.415
885,1,-6.084,-7.863,1.122,1.778,1.122
886,1,46.758,61.792,5.015,-15.034,5.015
887,1,273.633,513.583,8.72,-239.949,8.72
888,1,108.583,121.279,-0.181,-12.696,-0.181
889,1,-3.58,-4.627,0.737,1.047,0.737
890,1,108.914,147.117,2.21,-38.203,2.21
891,1,168.977,248.005,6.797,-79.027,6.797
892,1,6.067,8.549,-1.362,-2.483,-1.362
893,1,-7.727,-10.437,0.977,2.71,0.977
894,1,-0.285,-0.385,3.717,0.1,3.717
895,1,2.206,2.851,6.54,-0.645,6.54
896,1,332.553,410.317,13.319,-77.764,13.319
897,1,96.123,124.22,2.786,-28.097,2.786
898,1,-3.828,-4.723,0.437,0.895,0.437
899,1,-4.466,-4.988,-0.215,0.522,-0.215
900,1,57.516,70.966,7.119,-13.45,7.119
901,1,9.244,11.405,1.66,-2.162,1.66
902,1,65.669,81.024,2.719,-15.356,2.719
903,1,46.068,59.534,4.265,-13.466,4.265
904,1,-0.855,-1.055,4.471,0.2,4.471
905,1,78.606,99.285,0.015,-20.679,0.015
906,1,-2.439,-4.293,1.053,1.854,1.053
907,1,220.748,394.964,22.039,-174.216,22.039
908,1,1.476,2.598,3.581,-1.122,3.581
909,1,1.69,2.974,3.325,-1.284,3.325
910,1,-4.826,-5.108,-0.08,0.282,-0.08
911,1,41.546,63.405,1.209,-21.859,1.209
912,1,39.031,59.567,0.148,-20.536,0.148
913,1,8.256,11.393,1.484,-3.137,1.484
914,1,12.519,20.203,16.596,-7.684,16.596
915,1,-3.126,-3.857,1.465,0.731,1.465
916,1,-0.883,-0.883,0.0,0.0,0.0
917,1,-0.224,-0.224,0.0,0.0,0.0
918,1,-0.396,-0.396,0.0,0.0,0.0
919,1,86.932,158.08,-0.389,-71.148,-0.389
920,1,21.365,28.859,0.892,-7.494,0.892
921,1,42.104,44.566,-0.092,-2.461,-0.092
922,1,53.769,71.057,-0.832,-17.288,-0.832
923,1,174.23,235.343,3.107,-61.113,3.107
924,1,-2.445,-3.232,-0.56,0.786,-0.56
925,1,-7.126,-10.251,1.31,3.125,1.31
926,1,-7.115,-10.234,5.712,3.119,5.712
927,1,-3.635,-5.867,3.516,2.231,3.516
928,1,22.189,33.215,3.163,-11.026,3.163
929,1,47.436,89.032,1.927,-41.596,1.927
930,1,241.914,454.049,0.182,-212.135,0.182
931,1,114.146,214.24,4.489,-100.095,4.489
932,1,0.0,0.0,-0.21,0.0,-0.21
933,1,66.039,108.505,8.186,-42.467,8.186
934,1,-5.241,-8.611,6.412,3.37,6.412
935,1,276.628,462.602,-0.78,-185.974,-0.78
936,1,4.742,8.207,32.57,-3.465,32.57
937,1,30.605,48.497,4.036,-17.892,4.036
938,1,84.091,143.083,7.266,-58.992,7.266
939,1,-3.753,-6.385,2.87,2.633,2.87
940,1,240.552,409.305,1.711,-168.752,1.711
941,1,40.254,56.727,0.127,-16.473,0.127
942,1,-5.632,-8.595,0.474,2.963,0.474
943,1,0.0,0.0,-0.232,0.0,-0.232
944,1,-8.21,-12.53,0.906,4.32,0.906
945,1,100.474,156.275,-1.142,-55.8,-1.142
946,1,-3.205,-5.829,1.91,2.623,1.91
947,1,116.579,222.214,2.634,-105.636,2.634
948,1,5.907,11.259,4.418,-5.352,4.418
950,1,72.986,139.121,-0.266,-66.135,-0.266
951,1,42.42,78.377,4.139,-35.958,4.139
952,1,39.322,72.654,-0.666,-33.332,-0.666
953,1,281.804,520.681,30.645,-238.877,30.645
954,1,-4.25,-4.499,-0.121,0.248,-0.121
955,1,110.541,210.705,1.332,-100.164,1.332
956,1,81.659,150.879,7.207,-69.22,7.207
957,1,-2.34,-4.461,-2.415,2.121,-2.415
958,1,193.754,357.993,61.393,-164.239,61.393
959,1,11.968,23.513,2.382,-11.545,2.382
960,1,117.996,224.915,1.896,-106.919,1.896
961,1,257.917,536.857,16.637,-278.94,16.637
962,1,14.096,26.045,-0.45,-11.949,-0.45
963,1,97.785,180.675,17.473,-82.89,17.473
964,1,139.958,266.778,1.469,-126.82,1.469
965,1,-2.864,-3.031,-0.072,0.167,-0.072
966,1,39.409,72.814,1.394,-33.406,1.394
967,1,56.066,110.147,-0.047,-54.081,-0.047
968,1,-2.8,-5.174,-2.262,2.374,-2.262
969,1,57.267,105.81,0.69,-48.543,0.69
970,1,73.674,136.126,2.896,-62.452,2.896
971,1,102.043,185.559,3.295,-83.516,3.295
972,1,137.366,261.837,4.891,-124.471,4.891
973,1,-4.497,-8.046,-1.404,3.549,-1.404
974,1,98.02,181.109,0.957,-83.089,0.957
975,1,-4.205,-7.524,-1.006,3.319,-1.006
976,1,12.294,14.091,-0.149,-1.797,-0.149
977,1,-6.441,-11.524,3.409,5.083,3.409
978,1,9.697,18.484,3.065,-8.787,3.065
979,1,64.949,120.005,0.376,-55.056,0.376
980,1,76.086,131.685,-0.401,-55.6,-0.401
981,1,204.569,366.018,0.668,-161.448,0.668
982,1,50.117,92.599,3.423,-42.482,3.423
983,1,261.72,506.523,27.357,-244.803,27.357
984,1,36.108,64.605,3.51,-28.497,3.51
985,1,0.0,0.0,-2.231,0.0,-2.231
986,1,-1.297,-2.472,6.375,1.175,6.375
987,1,-0.7,-0.802,-0.141,0.102,-0.141
988,1,35.166,69.087,0.534,-33.921,0.534
989,1,169.692,333.375,0.142,-163.683,0.142
990,1,6.617,12.807,9.817,-6.19,9.817
991,1,268.709,543.612,90.192,-274.903,90.192
992,1,80.328,153.115,0.686,-72.787,0.686
993,1,101.668,205.68,0.287,-104.011,0.287
994,1,-3.326,-6.923,-0.325,3.597,-0.325
995,1,8.979,17.116,1.683,-8.136,1.683
996,1,202.763,398.346,2.697,-195.583,2.697
997,1,133.745,254.935,11.322,-121.19,11.322
998,1,162.639,257.717,2.868,-95.079,2.868
999,1,-0.434,-0.498,-0.19,0.063,-0.19
1001,1,28.923,37.377,0.299,-8.454,0.299
1002,1,258.152,333.609,0.347,-75.458,0.347
1003,1,40.095,49.471,-0.017,-9.376,-0.017
1004,1,-1.908,-2.465,0.04,0.558,0.04
1006,1,-5.663,-7.318,-0.089,1.655,-0.089
1006,2,-4.303,-5.309,-0.635,1.006,-0.635
1009,1,214.011,320.355,-0.275,-106.344,-0.275
1009,2,56.591,76.441,0.716,-19.85,0.716
1010,1,186.17,289.564,0.111,-103.393,0.111
1010,2,8.929,9.451,-0.079,-0.522,-0.079
1011,1,52.276,79.781,4.956,-27.505,4.956
1011,2,71.437,90.229,0.213,-18.793,0.213
1012,1,26.194,39.21,5.184,-13.016,5.184
1014,1,36.192,46.771,-0.457,-10.579,-0.457
1017,1,49.681,96.15,2.386,-46.469,2.386
1017,2,-6.262,-8.092,-1.146,1.83,-1.146
1018,1,66.314,81.821,-0.559,-15.507,-0.559
1020,1,108.06,202.819,20.76,-94.758,20.76
1023,1,74.831,107.641,13.046,-32.81,13.046
1023,2,7.435,10.26,4.887,-2.825,4.887
1025,1,-2.998,-3.962,0.697,0.964,0.697
1025,2,63.686,138.147,10.92,-74.461,10.92
1025,3,76.324,112.019,1.995,-35.695,1.995
1025,4,80.705,113.732,0.751,-33.026,0.751
1034,1,43.238,64.724,1.02,-21.485,1.02
1036,1,28.232,34.833,-0.356,-6.602,-0.356
1037,1,115.218,142.161,-0.622,-26.943,-0.622
1038,1,147.623,229.608,1.696,-81.985,1.696
1038,2,-1.043,-1.561,6.816,0.518,6.816
1038,3,64.707,79.838,0.194,-15.131,0.194
1038,4,4.577,10.196,18.686,-5.619,18.686
1040,1,-1.124,-1.749,3.826,0.624,3.826
1041,1,119.692,252.639,0.161,-132.947,0.161
1041,2,83.922,120.717,1.943,-36.796,1.943
1041,3,-5.048,-6.228,-0.938,1.18,-0.938
1043,1,-5.111,-6.904,1.594,1.793,1.594
1043,2,45.504,48.164,0.344,-2.66,0.344
1046,1,31.766,49.408,13.32,-17.642,13.32
1046,2,-7.402,-9.133,-0.747,1.731,-0.747
1049,1,257.611,332.911,0.673,-75.3,0.673
1051,1,-4.888,-6.317,-0.418,1.429,-0.418
1051,2,247.036,319.244,4.288,-72.209,4.288
1051,3,4.165,5.383,-0.591,-1.217,-0.591
1052,1,39.585,51.155,2.503,-11.571,2.503
1052,2,47.868,56.263,-0.698,-8.395,-0.698
1052,3,-1.067,-2.378,1.099,1.31,1.099
1055,1,143.404,185.321,-0.37,-41.917,-0.37
1056,1,25.535,36.731,3.372,-11.196,3.372
1056,2,202.941,262.26,-0.842,-59.32,-0.842
1057,1,42.442,58.57,1.735,-16.128,1.735
1060,1,-5.538,-7.319,4.178,1.781,4.178
1060,2,70.235,90.765,-0.577,-20.53,-0.577
1060,3,85.477,105.464,0.099,-19.988,0.099
1060,4,56.866,113.38,8.154,-56.514,8.154
1061,1,-4.663,-5.754,1.925,1.09,1.925
1061,2,90.469,116.913,3.272,-26.444,3.272
1062,1,-2.1,-2.714,2.751,0.614,2.751
1066,1,-7.326,-9.468,5.958,2.142,5.958
1067,1,-6.45,-8.335,0.659,1.885,0.659
1067,2,0.982,1.413,6.803,-0.431,6.803
1067,3,11.745,25.477,5.514,-13.732,5.514
1068,1,-3.239,-6.459,-0.491,3.219,-0.491
1068,2,42.641,50.119,-0.121,-7.478,-0.121
1070,1,-3.508,-4.02,0.282,0.513,0.282
1070,2,102.744,147.792,7.577,-45.048,7.577
1070,3,-7.007,-11.104,4.307,4.096,4.307
1070,4,-2.674,-3.299,-0.775,0.625,-0.775
1071,1,86.832,99.522,-0.38,-12.69,-0.38
1072,1,11.352,23.961,4.833,-12.609,4.833
1074,1,11.69,15.448,1.465,-3.759,1.465
1076,1,2.019,2.845,4.456,-0.826,4.456
1076,2,106.161,168.222,1.88,-62.062,1.88
1077,1,31.692,46.514,11.526,-14.822,11.526
1077,2,51.269,78.244,5.695,-26.975,5.695
1077,3,-6.215,-7.668,-0.117,1.453,-0.117
1077,4,80.06,108.142,0.771,-28.082,0.771
1079,1,-6.118,-7.549,-0.151,1.431,-0.151
1081,1,150.523,229.719,0.768,-79.196,0.768
1081,2,27.647,56.739,3.337,-29.092,3.337
1081,3,9.915,24.696,14.458,-14.781,14.458
1081,4,113.412,212.863,-0.869,-99.451,-0.869
1082,1,17.218,38.357,0.206,-21.138,0.206
1083,1,1.246,1.647,0.561,-0.401,0.561
1083,2,19.589,46.5,19.949,-26.911,19.949
1084,1,-1.571,-2.076,1.727,0.505,1.727
1084,2,24.924,57.709,6.814,-32.784,6.814
1085,1,-0.203,-0.269,6.017,0.065,6.017
1085,2,18.194,41.595,10.794,-23.4,10.794
1087,1,55.681,73.585,4.607,-17.903,4.607
1087,2,28.158,46.265,-0.258,-18.107,-0.258
1089,1,-6.196,-12.715,0.574,6.519,0.574
1089,2,24.06,55.003,7.444,-30.944,7.444
1090,1,44.931,62.004,0.554,-17.073,0.554
1090,2,-0.221,-0.513,0.028,0.291,0.028
1090,3,74.654,175.033,16.052,-100.379,16.052
1091,1,136.543,168.472,-0.262,-31.929,-0.262
1092,1,56.01,72.381,1.855,-16.372,1.855
1094,1,-8.667,-10.187,155.206,1.52,155.206
1094,2,117.011,219.618,3.618,-102.607,3.618
1096,1,171.503,221.634,0.29,-50.13,0.29
1096,2,333.027,449.839,-0.546,-116.812,-0.546
1097,1,57.216,120.769,15.83,-63.552,15.83
1097,2,53.666,75.627,0.59,-21.961,0.59
1098,1,36.31,44.801,2.48,-8.491,2.48
1098,2,80.967,180.367,6.353,-99.4,6.353
1098,3,5.428,8.284,4.112,-2.856,4.112
1099,1,-2.327,-2.872,1.485,0.544,1.485
1103,1,17.904,23.661,1.622,-5.757,1.622
1103,2,43.578,94.53,1.789,-50.952,1.789
1105,1,-0.972,-1.427,-0.843,0.455,-0.843
1105,2,45.579,61.567,6.665,-15.987,6.665
1106,1,211.386,310.247,2.994,-98.861,2.994
1106,2,189.256,432.661,0.481,-243.406,0.481
1108,1,61.991,81.923,7.832,-19.932,7.832
1109,1,44.398,61.269,2.086,-16.871,2.086
1109,2,115.443,149.187,6.127,-33.744,6.127
1110,1,-1.084,-1.4,-0.795,0.317,-0.795
1110,2,29.122,35.932,-0.733,-6.81,-0.733
1110,3,9.314,16.937,3.028,-7.623,3.028
1111,1,-0.107,-0.235,4.138,0.128,4.138
1112,1,-3.496,-4.621,1.479,1.124,1.479
1112,2,-4.71,-6.913,1.829,2.203,1.829
1112,3,-2.432,-3.427,0.945,0.995,0.945
1113,1,16.407,21.682,0.709,-5.275,0.709
1114,1,-5.571,-7.688,4.254,2.117,4.254
1116,1,-3.748,-4.844,0.036,1.096,0.036
1116,2,-4.433,-6.895,2.707,2.462,2.707
1116,3,41.273,61.782,0.575,-20.509,0.575
1123,1,20.592,30.824,0.401,-10.232,0.401
1124,1,52.274,70.609,5.302,-18.336,5.302
1125,1,1.845,2.492,-0.067,-0.647,-0.067
1125,2,98.807,156.57,3.827,-57.763,3.827
1127,1,8.688,15.291,7.233,-6.603,7.233
1130,1,234.748,323.95,1.001,-89.202,1.001
1131,1,14.735,20.764,0.255,-6.03,0.255
1131,2,84.206,113.742,3.306,-29.536,3.306
1132,1,107.638,189.441,5.076,-81.803,5.076
1132,2,91.074,117.695,0.083,-26.621,0.083
1132,3,-0.272,-0.399,-0.512,0.127,-0.512
1135,1,-3.297,-3.875,0.066,0.578,0.066
1139,1,42.755,55.252,3.502,-12.497,3.502
1143,1,297.609,471.592,5.847,-173.982,5.847
1143,2,91.686,107.766,-0.451,-16.08,-0.451
1144,1,-3.058,-4.488,0.837,1.43,0.837
1145,1,27.129,42.988,11.082,-15.859,11.082
