Molecule ID,pred_pIC50,pred_pose,pred_pIC50_var,pred_pIC50_p,pred_pose_p,pred_pIC50_var_p
ligand_source_row_259,5.1381836,0.023161497,0.9902989,5.1381836,0.023161497,0.9902989
ligand_source_row_26,6.2265625,0.035159327,0.069875084,6.2265625,0.035159327,0.069875084
ligand_source_row_260,5.926758,0.10834426,0.7324155,5.926758,0.10834426,0.7324155
ligand_source_row_261,5.803711,0.22560853,0.24244563,5.803711,0.22560853,0.24244563
ligand_source_row_262,5.8496094,0.2770147,0.3513031,5.8496094,0.2770147,0.3513031
ligand_source_row_263,6.158203,0.21483067,0.5301158,6.158203,0.21483067,0.5301158
ligand_source_row_264,5.9658203,0.27650112,0.085554756,5.9658203,0.27650112,0.085554756
ligand_source_row_265,4.772461,0.017368838,0.69037247,4.772461,0.017368838,0.69037247
ligand_source_row_266,5.6132812,0.028080592,0.72599286,5.6132812,0.028080592,0.72599286
ligand_source_row_267,6.7929688,0.21096726,0.07084147,6.7929688,0.21096726,0.07084147
ligand_source_row_268,6.7109375,0.19157621,0.4949646,6.7109375,0.19157621,0.4949646
ligand_source_row_269,7.522461,0.56934786,0.15924454,7.522461,0.56934786,0.15924454
ligand_source_row_27,6.739258,0.23135039,0.23460262,6.739258,0.23135039,0.23460262
ligand_source_row_270,8.262695,0.9424273,0.05254491,8.262695,0.9424273,0.05254491
ligand_source_row_271,8.012695,0.9407768,0.04399999,8.012695,0.9407768,0.04399999
ligand_source_row_272,8.499023,0.77564484,0.27112198,8.499023,0.77564484,0.27112198
ligand_source_row_273,8.771484,0.9534166,0.0833079,8.771484,0.9534166,0.0833079
ligand_source_row_274,8.359375,0.90497303,0.2121989,8.359375,0.90497303,0.2121989
ligand_source_row_275,8.22168,0.6135038,0.74694186,8.22168,0.6135038,0.74694186
ligand_source_row_276,7.989258,0.7253625,0.19485855,7.989258,0.7253625,0.19485855
ligand_source_row_277,8.488281,0.90106976,0.5643107,8.488281,0.90106976,0.5643107
ligand_source_row_278,8.255859,0.932287,0.1376292,8.255859,0.932287,0.1376292
ligand_source_row_279,7.529297,0.35952613,0.2394867,7.529297,0.35952613,0.2394867
ligand_source_row_28,6.0996094,0.044103332,0.48916116,6.0996094,0.044103332,0.48916116
ligand_source_row_280,8.75,0.90163463,0.2722982,8.75,0.90163463,0.2722982
ligand_source_row_281,6.408203,0.100897476,1.6923472,6.408203,0.100897476,1.6923472
ligand_source_row_282,7.1396484,0.12225653,0.45017877,7.1396484,0.12225653,0.45017877
ligand_source_row_283,7.1367188,0.22599798,0.31684366,7.1367188,0.22599798,0.31684366
ligand_source_row_284,7.296875,0.16214512,0.61622113,7.296875,0.16214512,0.61622113
ligand_source_row_285,7.421875,0.3959105,0.10434977,7.421875,0.3959105,0.10434977
ligand_source_row_286,7.991211,0.8751631,0.093753815,7.991211,0.8751631,0.093753815
ligand_source_row_287,7.645508,0.69057435,0.95090103,7.645508,0.69057435,0.95090103
ligand_source_row_288,8.088867,0.8639607,0.41257095,8.088867,0.8639607,0.41257095
ligand_source_row_289,4.948242,0.03880887,2.329726,4.948242,0.03880887,2.329726
ligand_source_row_29,7.4873047,0.5177599,0.1684405,7.4873047,0.5177599,0.1684405
ligand_source_row_290,6.783203,0.31165746,0.17302959,6.783203,0.31165746,0.17302959
ligand_source_row_291,7.2578125,0.32422334,0.039052326,7.2578125,0.32422334,0.039052326
ligand_source_row_292,6.1240234,0.12807517,0.1036822,6.1240234,0.12807517,0.1036822
ligand_source_row_293,6.7314453,0.426928,0.104963936,6.7314453,0.426928,0.104963936
ligand_source_row_294,5.9609375,0.07475726,0.19052124,5.9609375,0.07475726,0.19052124
ligand_source_row_295,6.376953,0.1303944,0.41581726,6.376953,0.1303944,0.41581726
ligand_source_row_296,5.9472656,0.035712656,0.26371765,5.9472656,0.035712656,0.26371765
ligand_source_row_297,7.107422,0.33337167,0.42562357,7.107422,0.33337167,0.42562357
ligand_source_row_298,7.296875,0.46785498,0.21623738,7.296875,0.46785498,0.21623738
ligand_source_row_299,6.6435547,0.12526245,0.79505795,6.6435547,0.12526245,0.79505795
ligand_source_row_3,5.96875,0.018234346,0.1711324,5.96875,0.018234346,0.1711324
ligand_source_row_30,7.6152344,0.8358081,0.050094604,7.6152344,0.8358081,0.050094604
ligand_source_row_300,6.7460938,0.2304113,0.54719037,6.7460938,0.2304113,0.54719037
ligand_source_row_301,6.729492,0.23179589,0.42635474,6.729492,0.23179589,0.42635474
ligand_source_row_302,7.194336,0.30215955,0.11746597,7.194336,0.30215955,0.11746597
ligand_source_row_303,7.107422,0.29899785,0.25164285,7.107422,0.29899785,0.25164285
ligand_source_row_304,6.754883,0.1927275,0.2519773,6.754883,0.1927275,0.2519773
ligand_source_row_305,6.3554688,0.078189425,0.5775655,6.3554688,0.078189425,0.5775655
ligand_source_row_306,5.2041016,0.012819998,0.8105812,5.2041016,0.012819998,0.8105812
ligand_source_row_307,5.1621094,0.007215222,0.47714743,5.1621094,0.007215222,0.47714743
ligand_source_row_308,5.7128906,0.06435823,0.8161672,5.7128906,0.06435823,0.8161672
ligand_source_row_309,6.758789,0.29582715,0.9505145,6.758789,0.29582715,0.9505145
ligand_source_row_31,7.620117,0.46752995,0.31782404,7.620117,0.46752995,0.31782404
ligand_source_row_310,6.442383,0.16415487,0.9001605,6.442383,0.16415487,0.9001605
ligand_source_row_311,5.8271484,0.014442602,0.4229164,5.8271484,0.014442602,0.4229164
ligand_source_row_312,6.383789,0.07492754,0.56533176,6.383789,0.07492754,0.56533176
ligand_source_row_313,5.7695312,0.024545021,0.5214742,5.7695312,0.024545021,0.5214742
ligand_source_row_314,6.2695312,0.15133429,0.24113972,6.2695312,0.15133429,0.24113972
ligand_source_row_315,6.383789,0.21355414,0.46640396,6.383789,0.21355414,0.46640396
ligand_source_row_316,6.376953,0.13063858,0.09865824,6.376953,0.13063858,0.09865824
ligand_source_row_317,6.416992,0.2488885,0.4489479,6.416992,0.2488885,0.4489479
ligand_source_row_318,6.379883,0.089971155,0.34637833,6.379883,0.089971155,0.34637833
ligand_source_row_319,7.459961,0.5175624,0.20840836,7.459961,0.5175624,0.20840836
ligand_source_row_32,7.611328,0.781053,0.15220642,7.611328,0.781053,0.15220642
ligand_source_row_320,6.1640625,0.09101565,0.35179648,6.1640625,0.09101565,0.35179648
ligand_source_row_321,6.4541016,0.15893766,0.47954687,6.4541016,0.15893766,0.47954687
ligand_source_row_322,6.541992,0.1318129,0.46136856,6.541992,0.1318129,0.46136856
ligand_source_row_323,6.3779297,0.055216733,0.39140192,6.3779297,0.055216733,0.39140192
ligand_source_row_324,7.0859375,0.6157545,0.01667277,7.0859375,0.6157545,0.01667277
ligand_source_row_325,7.0898438,0.24400267,0.09249878,7.0898438,0.24400267,0.09249878
ligand_source_row_326,6.9833984,0.27719694,0.38869604,6.9833984,0.27719694,0.38869604
ligand_source_row_327,7.5322266,0.47048777,0.24642308,7.5322266,0.47048777,0.24642308
ligand_source_row_328,6.147461,0.096812606,0.16354752,6.147461,0.096812606,0.16354752
ligand_source_row_329,5.986328,0.030810507,0.26091003,5.986328,0.030810507,0.26091003
ligand_source_row_33,6.7070312,0.07164915,0.56773883,6.7070312,0.07164915,0.56773883
ligand_source_row_330,6.198242,0.029458612,0.4987831,6.198242,0.029458612,0.4987831
ligand_source_row_331,6.033203,0.14427985,1.4457449,6.033203,0.14427985,1.4457449
ligand_source_row_332,7.5029297,0.37054095,0.011854808,7.5029297,0.37054095,0.011854808
ligand_source_row_333,6.620117,0.120267816,0.27938208,6.620117,0.120267816,0.27938208
ligand_source_row_334,6.5439453,0.06837443,0.2380511,6.5439453,0.06837443,0.2380511
ligand_source_row_335,5.661133,0.02845461,0.8189125,5.661133,0.02845461,0.8189125
ligand_source_row_336,5.399414,0.041823335,1.4924558,5.399414,0.041823335,1.4924558
ligand_source_row_337,5.6865234,0.039883915,1.0419146,5.6865234,0.039883915,1.0419146
ligand_source_row_338,5.7246094,0.019659204,0.24237569,5.7246094,0.019659204,0.24237569
ligand_source_row_339,6.2441406,0.20479728,1.6088511,6.2441406,0.20479728,1.6088511
ligand_source_row_34,7.078125,0.4401759,0.25066122,7.078125,0.4401759,0.25066122
ligand_source_row_340,5.8847656,0.077852845,1.2503306,5.8847656,0.077852845,1.2503306
ligand_source_row_341,5.727539,0.05590738,0.7845395,5.727539,0.05590738,0.7845395
ligand_source_row_342,5.6591797,0.047191817,1.093347,5.6591797,0.047191817,1.093347
ligand_source_row_343,5.821289,0.061804872,1.2642046,5.821289,0.061804872,1.2642046
