Molecule ID,pred_pIC50,pred_pose,pred_pIC50_var,pred_pIC50_p,pred_pose_p,pred_pIC50_var_p
ligand_source_row_250,7.59375,0.5267656,0.32937622,7.59375,0.5267656,0.32937622
ligand_source_row_252,7.6083984,0.6396024,0.32102838,7.6083984,0.6396024,0.32102838
ligand_source_row_253,7.3310547,0.6677213,0.20220311,7.3310547,0.6677213,0.20220311
ligand_source_row_254,8.182617,0.8656573,0.016880035,8.182617,0.8656573,0.016880035
ligand_source_row_255,7.7685547,0.5762251,0.40431085,7.7685547,0.5762251,0.40431085
ligand_source_row_256,8.211914,0.97197884,0.098290764,8.211914,0.97197884,0.098290764
ligand_source_row_257,5.6640625,0.024627835,0.4160258,5.6640625,0.024627835,0.4160258
ligand_source_row_258,6.404297,0.07451533,0.15306091,6.404297,0.07451533,0.15306091
ligand_source_row_259,6.2089844,0.18965289,1.562973,6.2089844,0.18965289,1.562973
ligand_source_row_26,6.2246094,0.02230655,0.17149353,6.2246094,0.02230655,0.17149353
ligand_source_row_260,5.995117,0.098515764,1.7445717,5.995117,0.098515764,1.7445717
ligand_source_row_261,5.6689453,0.009752184,0.16474788,5.6689453,0.009752184,0.16474788
ligand_source_row_262,6.3984375,0.08269788,0.12373861,6.3984375,0.08269788,0.12373861
ligand_source_row_263,6.923828,0.21556894,0.3083547,6.923828,0.21556894,0.3083547
ligand_source_row_264,7.086914,0.1337631,0.1941363,7.086914,0.1337631,0.1941363
ligand_source_row_265,7.083008,0.2795416,0.057539623,7.083008,0.2795416,0.057539623
ligand_source_row_266,5.6884766,0.03350847,0.3491961,5.6884766,0.03350847,0.3491961
ligand_source_row_267,6.5039062,0.09514425,0.053833008,6.5039062,0.09514425,0.053833008
ligand_source_row_268,5.419922,0.009384682,0.11351013,5.419922,0.009384682,0.11351013
ligand_source_row_269,6.486328,0.10157446,0.13700867,6.486328,0.10157446,0.13700867
ligand_source_row_27,6.305664,0.06742517,0.30686823,6.305664,0.06742517,0.30686823
ligand_source_row_270,7.0507812,0.22183853,0.23568726,7.0507812,0.22183853,0.23568726
ligand_source_row_271,6.7558594,0.16484934,0.09991964,6.7558594,0.16484934,0.09991964
ligand_source_row_272,6.6503906,0.12759542,0.13222758,6.6503906,0.12759542,0.13222758
ligand_source_row_273,7.0625,0.39968902,0.0926005,7.0625,0.39968902,0.0926005
ligand_source_row_274,5.8027344,0.0075145215,0.12061056,5.8027344,0.0075145215,0.12061056
ligand_source_row_28,6.448242,0.042077694,0.3962644,6.448242,0.042077694,0.3962644
ligand_source_row_29,7.573242,0.8114048,0.17457454,7.573242,0.8114048,0.17457454
ligand_source_row_3,7.3945312,0.11105007,0.4203186,7.3945312,0.11105007,0.4203186
ligand_source_row_30,5.020508,0.0038443853,0.1647377,5.020508,0.0038443853,0.1647377
ligand_source_row_31,6.1503906,0.030972349,0.4242096,6.1503906,0.030972349,0.4242096
ligand_source_row_32,7.0029297,0.22003758,0.24830501,7.0029297,0.22003758,0.24830501
ligand_source_row_33,6.8710938,0.09776077,0.20041911,6.8710938,0.09776077,0.20041911
ligand_source_row_34,7.399414,0.3175114,0.103712715,7.399414,0.3175114,0.103712715
ligand_source_row_35,7.2978516,0.17280607,0.10343806,7.2978516,0.17280607,0.10343806
ligand_source_row_36,5.510742,0.0049891095,0.47532526,5.510742,0.0049891095,0.47532526
ligand_source_row_39,6.541992,0.05587329,0.25050226,6.541992,0.05587329,0.25050226
ligand_source_row_4,7.5029297,0.98194605,0.47846857,7.5029297,0.98194605,0.47846857
ligand_source_row_42,5.4472656,0.020873845,0.54860944,5.4472656,0.020873845,0.54860944
ligand_source_row_43,5.1123047,0.005965185,0.12759781,5.1123047,0.005965185,0.12759781
ligand_source_row_44,4.378418,0.0014762616,0.44162083,4.378418,0.0014762616,0.44162083
ligand_source_row_46,4.8271484,0.0024352232,0.16427994,4.8271484,0.0024352232,0.16427994
ligand_source_row_47,5.7714844,0.003511267,0.2395579,5.7714844,0.003511267,0.2395579
ligand_source_row_5,6.944336,0.06712229,0.6416054,6.944336,0.06712229,0.6416054
ligand_source_row_50,5.501953,0.008279346,0.3199717,5.501953,0.008279346,0.3199717
ligand_source_row_53,4.810547,0.002255785,0.18970235,4.810547,0.002255785,0.18970235
ligand_source_row_55,4.673828,0.0011817152,0.29167175,4.673828,0.0011817152,0.29167175
ligand_source_row_56,4.864258,0.002929311,0.64884824,4.864258,0.002929311,0.64884824
ligand_source_row_57,4.8378906,0.002212991,0.06569926,4.8378906,0.002212991,0.06569926
ligand_source_row_58,4.9833984,0.0010732085,0.022596994,4.9833984,0.0010732085,0.022596994
ligand_source_row_59,5.963867,0.0065889237,0.3681984,5.963867,0.0065889237,0.3681984
ligand_source_row_6,6.961914,0.0672677,0.92020035,6.961914,0.0672677,0.92020035
ligand_source_row_63,5.4277344,0.032828968,0.6666107,5.4277344,0.032828968,0.6666107
ligand_source_row_65,4.7719727,0.0013090683,0.7467229,4.7719727,0.0013090683,0.7467229
ligand_source_row_66,4.841797,0.002636386,0.5556081,4.841797,0.002636386,0.5556081
ligand_source_row_67,6.1972656,0.023659647,0.7698822,6.1972656,0.023659647,0.7698822
ligand_source_row_7,6.305664,0.021700528,0.37113824,6.305664,0.021700528,0.37113824
ligand_source_row_72,5.0322266,0.0030102616,0.01975886,5.0322266,0.0030102616,0.01975886
ligand_source_row_73,4.689453,0.0010744928,0.08315531,4.689453,0.0010744928,0.08315531
ligand_source_row_76,5.2177734,0.010153545,0.4399961,5.2177734,0.010153545,0.4399961
ligand_source_row_77,5.5654297,0.0037542328,0.05278905,5.5654297,0.0037542328,0.05278905
ligand_source_row_79,4.669922,0.0023531732,0.49428812,4.669922,0.0023531732,0.49428812
ligand_source_row_8,7.2578125,0.07641288,0.13394165,7.2578125,0.07641288,0.13394165
ligand_source_row_80,5.78125,0.016987406,0.4040629,5.78125,0.016987406,0.4040629
ligand_source_row_81,6.004883,0.03356348,0.046482086,6.004883,0.03356348,0.046482086
ligand_source_row_84,7.2226562,0.9478063,0.7892558,7.2226562,0.9478063,0.7892558
ligand_source_row_85,7.2060547,0.921561,0.43885675,7.2060547,0.921561,0.43885675
ligand_source_row_86,7.6484375,0.74510014,0.1937561,7.6484375,0.74510014,0.1937561
ligand_source_row_87,7.0683594,0.81678647,0.5380605,7.0683594,0.81678647,0.5380605
ligand_source_row_88,7.2304688,0.90861344,0.48821005,7.2304688,0.90861344,0.48821005
ligand_source_row_89,6.611328,0.096814096,0.15916443,6.611328,0.096814096,0.15916443
ligand_source_row_9,7.459961,0.93869734,0.49066544,7.459961,0.93869734,0.49066544
ligand_source_row_90,6.5898438,0.16840483,0.9375102,6.5898438,0.16840483,0.9375102
ligand_source_row_91,6.7421875,0.20694499,0.5249532,6.7421875,0.20694499,0.5249532
ligand_source_row_92,5.977539,0.03498138,0.6043231,5.977539,0.03498138,0.6043231
ligand_source_row_93,6.2509766,0.09534943,1.1058388,6.2509766,0.09534943,1.1058388
ligand_source_row_94,7.1640625,0.31150702,0.46450806,7.1640625,0.31150702,0.46450806
ligand_source_row_95,5.868164,0.014791527,0.065901436,5.868164,0.014791527,0.065901436
ligand_source_row_96,6.0429688,0.022677056,0.1354065,6.0429688,0.022677056,0.1354065
ligand_source_row_97,6.336914,0.07856013,0.10682551,6.336914,0.07856013,0.10682551
ligand_source_row_98,5.323242,0.010036335,0.4361814,5.323242,0.010036335,0.4361814
ligand_source_row_99,5.6103516,0.020516278,0.3446083,5.6103516,0.020516278,0.3446083
