Molecule ID,pred_pIC50,pred_pose,pred_pIC50_var,pred_pIC50_p,pred_pose_p,pred_pIC50_var_p
ligand_source_row_824,5.4521484,0.07184258,0.3496844,5.4521484,0.07184258,0.3496844
ligand_source_row_825,6.616211,0.3846953,0.033237457,6.616211,0.3846953,0.033237457
ligand_source_row_826,6.1865234,0.08531016,0.344649,6.1865234,0.08531016,0.344649
ligand_source_row_827,6.178711,0.12688822,0.3402036,6.178711,0.12688822,0.3402036
ligand_source_row_830,6.1601562,0.13878673,0.017303467,6.1601562,0.13878673,0.017303467
ligand_source_row_831,6.076172,0.23449558,0.4240977,6.076172,0.23449558,0.4240977
ligand_source_row_832,3.9291992,0.007493631,0.044874508,3.9291992,0.007493631,0.044874508
ligand_source_row_833,5.0771484,0.07423735,0.8440488,5.0771484,0.07423735,0.8440488
ligand_source_row_834,5.3535156,0.047247216,0.31728616,5.3535156,0.047247216,0.31728616
ligand_source_row_835,6.708008,0.5987849,0.05860774,6.708008,0.5987849,0.05860774
ligand_source_row_837,4.4765625,0.010500699,0.014831543,4.4765625,0.010500699,0.014831543
ligand_source_row_838,5.5595703,0.115347564,0.42648697,5.5595703,0.115347564,0.42648697
ligand_source_row_839,5.194336,0.8000487,0.21630223,5.194336,0.8000487,0.21630223
ligand_source_row_84,4.2490234,0.12998514,0.4561704,4.2490234,0.12998514,0.4561704
ligand_source_row_840,5.9248047,0.08283329,0.4614296,5.9248047,0.08283329,0.4614296
ligand_source_row_841,5.7773438,0.31911102,0.04542033,5.7773438,0.31911102,0.04542033
ligand_source_row_842,5.276367,0.5328911,0.11924616,5.276367,0.5328911,0.11924616
ligand_source_row_843,5.8535156,0.26666802,0.6165619,5.8535156,0.26666802,0.6165619
ligand_source_row_844,6.2958984,0.42059785,0.2795855,6.2958984,0.42059785,0.2795855
ligand_source_row_845,6.767578,0.5242205,0.38432312,6.767578,0.5242205,0.38432312
ligand_source_row_846,5.9853516,0.16562787,0.36816788,5.9853516,0.16562787,0.36816788
ligand_source_row_847,6.114258,0.18067515,0.9689471,6.114258,0.18067515,0.9689471
ligand_source_row_848,6.033203,0.19946288,0.95118713,6.033203,0.19946288,0.95118713
ligand_source_row_849,6.0117188,0.16802403,1.1660156,6.0117188,0.16802403,1.1660156
ligand_source_row_85,4.6884766,0.31891286,0.090488434,4.6884766,0.31891286,0.090488434
ligand_source_row_850,6.120117,0.41643816,1.4307798,6.120117,0.41643816,1.4307798
ligand_source_row_851,6.461914,0.3021747,0.06755956,6.461914,0.3021747,0.06755956
ligand_source_row_852,5.4804688,0.113962464,1.0482483,5.4804688,0.113962464,1.0482483
ligand_source_row_853,5.5634766,0.06712802,0.16480891,5.5634766,0.06712802,0.16480891
