ligand_id,log_ic50,IC50_uM,deltaG_kcalmol,binding_probability,error
L181,0.06275304406881332,1.1554550208200312,8.098404847890139,0.4353023171424866,
L182,-0.23636972904205322,0.5802702042507559,8.506408310413361,0.24023884534835815,
L183,-0.08841022849082947,0.8158114032566331,8.304591551661492,0.3737831115722656,
L184,0.3818841278553009,2.4092625384957467,7.66311004960537,0.26360028982162476,
L185,0.04217644780874252,1.1019869405719624,8.126471325188875,0.3318401575088501,
L186,0.524745762348175,3.347694064925096,7.46824678015709,0.43411391973495483,
L187,0.343854695558548,2.207266111548126,7.714982195258141,0.2365199327468872,
L188,0.29376864433288574,1.9668382441572843,7.7832995691299445,0.3508653938770294,
L189,-0.02531297504901886,0.9433807823120537,8.218526897966862,0.40823543071746826,
L190,0.29298126697540283,1.9632755903280004,7.784373551845551,0.19399943947792053,
L191,0.35678595304489136,2.2739763995101048,7.697343960046768,0.26030606031417847,
L192,0.5769643187522888,3.7754117120489026,7.397020669221878,0.32318779826164246,
L193,0.162330761551857,1.4532179766584206,7.962580841243268,0.41450247168540955,
L194,0.30580031871795654,2.022089242362078,7.7668883652687075,0.4090866446495056,
L195,0.8669602870941162,7.361397800691496,7.001466168403626,0.350584477186203,
L196,0.4474083185195923,2.8016141261378866,7.573735053539277,0.4049456715583801,
L197,0.09846872091293335,1.2544943824568837,8.04968866467476,0.5395094156265259,
L198,0.8289107084274292,6.743893580172868,7.053365793704987,0.36050212383270264,
L199,0.04104281961917877,1.099114202152905,8.128017594039441,0.4547724723815918,
L200,0.5612902045249939,3.6415829292134045,7.4184001610279084,0.4350664019584656,
L201,0.5612886548042297,3.641569934743417,7.418402274847031,0.44347065687179565,
L202,0.7258228659629822,5.318912745501437,7.193977610826493,0.4202432632446289,
L203,0.8054860830307007,6.389782609579584,7.085316982746125,0.40748095512390137,
L204,0.7729414105415344,5.928453400719116,7.1297079160213475,0.3294699192047119,
L205,0.3148055076599121,2.0644554130334414,7.754605287551881,0.4622322916984558,
L206,0.640748143196106,4.372684501426569,7.310019532680512,0.4921846389770508,
L207,0.46461954712867737,2.9148723937991288,7.550258937716484,0.4819013774394989,
L208,0.5040989518165588,3.1922651138202682,7.496409029722214,0.440231055021286,
L209,0.21925082802772522,1.6567265343850353,7.8849418705701835,0.47311413288116455,
L210,1.0847735404968262,12.155519951629357,6.704368890762329,0.393318235874176,
L211,0.9122171401977539,8.16990751384484,6.939735820770264,0.4213145673274994,
L212,0.5631770491600037,3.657438643026366,7.4158265049457555,0.4677819609642029,
L213,0.6015081405639648,3.9949204945340027,7.3635428962707525,0.4632542133331299,
L214,0.6902519464492798,4.900630362762687,7.2424963450431825,0.4700624346733093,
L215,0.5803745985031128,3.805174682245033,7.392369047641755,0.5175068974494934,
L216,0.7714581489562988,5.908240277257654,7.131731084823609,0.34777671098709106,
L217,0.7467902898788452,5.5820058831721,7.165378044605256,0.3698999881744385,
L218,2.0225374698638916,105.32645562951294,5.425258891105652,0.3232691287994385,
L219,0.4239269196987152,2.6541588994901235,7.605763681530953,0.541109025478363,
L220,1.322486400604248,21.012919686516625,6.380128549575806,0.3670419156551361,
