ligand_id,log_ic50,IC50_uM,deltaG_kcalmol,binding_probability,error
L2,-1.6193668842315674,0.024023324949049137,10.392816430091859,0.9566461443901062,
L1,-0.7235291004180908,0.18900395825945357,9.170893692970276,0.8278356790542603,
L3,1.313082218170166,20.562798423848353,6.392955854415894,0.3179551362991333,
L4,-1.659448266029358,0.021905427540754575,10.447487434864046,0.9263697266578674,
L5,-1.8376967906951904,0.01453125785409571,10.69061842250824,0.9593839645385742,
L6,-0.9743534922599792,0.10608317459334507,9.513018163442613,0.7984679937362671,
L7,-1.6838493347167969,0.020708596460609525,10.480770492553711,0.9533340334892273,
L8,1.3207249641418457,20.92786687957769,6.382531148910523,0.5684128403663635,
L9,-1.4878723621368408,0.03251828536213662,10.213457901954651,0.9535512924194336,
L10,-1.0517022609710693,0.08877644276286002,9.61852188396454,0.8572810888290405,
L11,-1.670896053314209,0.021335555102068263,10.463102216720582,0.9432896375656128,
L12,-1.4239556789398193,0.037674224470312434,10.126275546073915,0.9161218404769897,
L13,0.4573512673377991,2.8664955198579207,7.560172871351242,0.4486004710197449,
L14,0.1281922161579132,1.343359392469614,8.009145817160608,0.5455832481384277,
L15,0.25529980659484863,1.800113158770166,7.835771063804627,0.480288028717041,
L16,0.20815640687942505,1.6149400568621604,7.900074661016465,0.4988495111465454,
L17,0.36171647906303406,2.299939854971592,7.690618722558022,0.492747962474823,
L18,0.3542635440826416,2.260807285773894,7.700784525871278,0.48956358432769775,
L19,0.17777150869369507,1.5058146175390386,7.9415196621418005,0.5382834672927856,
L20,0.4326987564563751,2.708312389400908,7.593798896193505,0.3489347994327545,
L21,0.5235433578491211,3.338438328471306,7.4698868598937995,0.39894741773605347,
L22,0.36375856399536133,2.3107798082708304,7.687833318710328,0.6088326573371887,
L23,0.12169593572616577,1.3234146433500986,8.01800674366951,0.532767653465271,
L24,-0.11780812591314316,0.7624157758057525,8.344690283745528,0.6406611204147339,
L25,0.44929221272468567,2.8137934395125037,7.57116542184353,0.4831380248069763,
L26,0.2637590169906616,1.835519560496731,7.824232700824738,0.4103989601135254,
L27,-0.33094578981399536,0.4667176340379752,8.63541005730629,0.5165109634399414,
L28,0.110770583152771,1.2905373648175344,8.03290892457962,0.315960168838501,
L29,1.004335880279541,10.100337370313914,6.814085859298706,0.6719940900802612,
L30,0.2526395320892334,1.7891202533993744,7.839399678230286,0.26087480783462524,
L31,-0.15048463642597198,0.7071562165522535,8.389261044085027,0.24876832962036133,
L32,0.24050135910511017,1.7398081426813492,7.85595614618063,0.46310824155807495,
L33,0.38309067487716675,2.4159652030003205,7.661464319467545,0.5705252885818481,
L34,-0.05277833342552185,0.8855674935938773,8.255989646792413,0.4770511984825134,
L35,0.8927408456802368,7.811615269690974,6.966301486492157,0.3709467649459839,
L36,0.8624264001846313,7.284947061718122,7.0076503901481635,0.25767838954925537,
L37,0.2434561848640442,1.7516857010883637,7.851925763845444,0.43395984172821045,
L38,1.4447252750396729,27.84359288114107,6.2133947248458865,0.3504893481731415,
